Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Entry	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
OT_ostta08g01650	616161.5604	586075.1776	625962.3522	437421.8868	626301.749	576769.9944	675847.5028	637182.5615	464382.0561	555972.8684	660418.862	578608.6019	769514.2325	940623.7216	634455.7408	488633.0008	639950.8538	693103.8578	671022.4972	675150.9146	511200.0305	662173.104	652998.8433	1028803.028	584797.758	306416.9548	468356.5498	718052.0115	566764.0377	634173.7897	622909.869983333	1028803.028	0.0962522906736124	A0A090M8I9	396	21.24	23.39
OT_ostta08g01740	666010.0816	589346.4895	645303.8899	675213.4839	595498.0739	635061.1374	603477.9081	547222.4185	619292.3079	572788.9797	631309.4858	663249.8923	417197.7524	383907.8212	661225.9235	601558.211	510818.7878	596437.0953	463230.2036	457352.8026	513464.7971	542315.5252	689429.6265	549771.6423	596785.6937	706491.8307	562945.7028	446813.8245	445343.7871	443325.2685	567739.681476667	706491.8307	0.795265607280453	A0A090MEP7	614	23.84	26.49
OT_ostta08g01890	2966592.673	3543621.568	3914108.092	3108007.662	2899646.237	2681121.702	3058771.142	4924362.378	3622368.24	3390486.839	2673636.11	3249936.537	2279538.868	3982947.456	4160010.324	3444817.83	3071746.974	2538423.563	2568617.324	3384404.293	3583276.201	2690912.132	3105557.555	2693600.621	2901839.561	4733875.911	4046056.484	2674621.887	2415627.042	3347844.547	3255212.59176667	4924362.378	0.00131318708633891	A0A090M8H0	300	21.32	23.71
OT_ostta08g01920	109915001.8	78225887.77	89609467.59	105598577.9	111063814.6	115516557	111439022.3	105445829	80228791.65	115406501.6	107878122.8	124508211.7	79919355.94	92698898.92	81411026.89	106140104.9	102881537.2	104776527.8	87074776.84	86581503.51	81216289.26	89309568.35	119022162.9	106749160.7	102683712.3	103864976.4	93785408.23	77267262.25	97489505.68	118085503	99526435.5593333	124508211.7	0.000865551720642309	A0A090MEQ9	113	23.23	25.99
OT_ostta08g02100	1194965.223	998273.8727	1258565.432	1256041.645	1163041.815	1128807.658	1179130.504	1013037.778	1062820.898	1086413.199	1039523.351	1285011.234	837836.9786	913524.3107	994060.077	1268997.048	945175.8152	930411.8974	878992.2841	925656.1708	913732.0442	1072797.32	1177534.151	1213258.194	1093048.647	860347.1674	877853.729	920487.9853	918367.8514	709911.7557	1037254.20121667	1285011.234	0.356649416337585	A0A090MCP8	626	20.66	23.27
OT_ostta08g02230	624883.7976	492007.8015	722132.4437	863094.1951	767316.5049	631761.573	505402.8035	619773.1596	615280.6755	680520.4438	742520.783	711128.2787	406856.7732	316497.4152	635689.3764	615674.9357	523675.8619	611801.0323	420444.1025	402620.6074	559587.6766	653037.1018	557633.6071	662929.4821	502727.9053	599305.8824	721018.0363	512490.7969	504232.121	474619.4714	588555.48818	863094.1951	0.0170544989570416	A0A090MCQ7	418	20.54	22.3
OT_ostta08g02360	3861344.76	3913156.254	5853077.236	5332490.1	4662928.996	4511241.353	3454407.295	4887893.516	4910400.121	5903764.378	4176252.014	5013660.115	2859764.473	3785252.997	5582561.261	4824921.987	4132784.189	3833976.935	3140414.941	3979414.29	4571747.267	5093317.34	5251059.218	3824493.682	3504917.182	4605191.693	5931993.811	4481367.306	3980053.707	3763363.79	4454240.4069	5931993.811	8.13420084819744e-07	Q013G2	342	22.31	25.1
OT_ostta08g02430	108132.3003	125365.4687	167329.9856	122426.6455	184629.8134	136470.8271	103916.3315	194169.2021	164822.5009	128146.6546	93977.7194	176314.1909	129709.0946	226733.1591	153312.6264	144094.9962	101379.039	103359.7475	114662.3993	161181.3568	144071.3408	133617.7504	122356.673	92744.43342	143040.0828	189439.845	147428.6483	99985.23165	72720.88367	81475.4994	135567.148244667	226733.1591	2.53213312021576e-05	A0A090M8L4	376	23.56	26.36
OT_ostta08g02440	289235.5885	298348.2587	378782.7308	272424.4387	304233.8584	286265.3638	261396.104	336916.1932	328671.2875	356586.0949	271420.613	335229.3586	279373.2953	327143.4508	329623.5657	370740.4929	256300.545	234559.9593	256024.0162	327501.2885	298919.3109	293460.028	310683.4806	294634.1199	299173.555	377050.9632	342655.1213	247171.4179	240286.5636	334736.2342	304651.576613333	378782.7308	0.0459620976710911	Q013F4	272	21.2	22.88
OT_ostta08g02470	1322814.528	1295436.134	1434166.484	1066429.658	1046360.11	1179533.059	1142859.176	1257504.294	1087379.319	1309065.483	1186767.077	1318767.892	935703.4281	1120265.578	1161514.939	1052511.754	1068486.428	1066536.102	1033958.261	1129548.941	914424.8105	1163625.443	1471196.802	1265939.877	1137162.586	1642839.423	1044637.879	979587.4647	848608.8757	1143074.163	1160890.19896667	1642839.423	0.664550069174652	Q013F1	548	22.51	24.93
OT_ostta08g02510	5867057.158	5486631.152	7187949.911	6528238.512	7002208.201	6477360.169	5860356.513	6729690.715	5566583.581	7046401.829	5746548.86	7433231.096	5342299.345	5820924.175	5969338.493	7021546.518	6100583.604	6534796.022	5180748.958	5821991.558	5417718.16	6434828.129	7802048.746	7405685.883	5865185.629	6373273.799	6436641.655	5622179.39	5036568.644	5509904.19	6220950.6865	7802048.746	0.192982909967864	A0A090MEU1	1143	22.3	24.62
OT_ostta08g02690	183501.2637	115425.1516	315627.2046	276571.3406	259828.5276	205535.016	139114.0119	228404.3574	206304.8127	193639.2427	291118.9041	377649.3365	271460.415	52371.3264	121212.3529	156113.0065	154782.7827	201412.5348	309878.6758	305124.2729	230892.3379	173100.0105	108265.7843	436596.8785	151767.6579	154577.6515	148420.6028	149783.477	200866.2456	78186.33049	206584.383763	436596.8785	0.638648534411147	A0A090MEV3	474	21.1	23.75
OT_ostta08g02740	263536.223	250294.2302	276991.1019	222613.2949	334174.7746	218098.6236	236659.4867	216814.6801	267442.9753	262776.7851	271693.9716	343795.0845	277766.257	290705.0334	218194.4504	213267.9044	253312.531	204732.1985	208939.8729	256991.68	203449.2523	244012.6008	206930.561	262315.6381	272515.3857	261691.6203	167113.2053	255193.9445	186761.8251	216750.48	245517.85574	343795.0845	0.752714712017656	A0A090N4W6	304	20.49	22.55
OT_ostta08g02960	2517038.502	2216186.471	2829666.926	2639562.998	2454724.432	2685613.779	2506546.615	2499082.137	2660281.941	2707935.001	2454177.412	2808395.319	2138498.455	2756652.464	2744217.094	2865371.411	2967325.178	2634463.638	2045246.432	2539429.422	2037277.163	2796961.765	2999099.784	2767520.053	2585850.212	1366613.868	2273786.37	2481557.462	2440462.835	2237269.175	2521893.81046667	2999099.784	0.122387789862536	A0A090MEX0	116	23.38	26.12
OT_ostta08g03230	232568.2671	269096.6906	250404.2441	227196.963	234950.9663	243408.4587	296723.2692	301825.779	224521.6904	248830.191	203245.0952	232619.2497	202389.7967	266898.4558	204871.4091	215124.0812	193192.2084	224947.2907	210001.7709	260593.8475	215590.6213	230454.8223	228223.0143	266581.6902	224106.3738	29635.09714	207720.9622	194207.5424	206675.6916	29370.15388	219199.189790667	301825.779	0.0618749359661634	Q012X8	571	21.25	22.68
OT_ostta08g03340	1467305.911	1495370.813	1143711.379	1172164.356	1631151.012	1461931.99	1783293.033	1506572.758	1355115.239	1462724.937	1306156.928	1611758.715	1257885.665	720710.1934	1249788.197	646318.6561	1262465.233	1176890.219	1289329.326	1401881.44	1219950.273	1435743.777	1176400.983	1686682.06	1516088.503	972356.3085	1036856.038	1328879.284	1328262.658	1045219.578	1304965.51543333	1783293.033	0.201674102902072	A0A090MCY6	182	22.03	24.01
OT_ostta08g03400	967159.2437	711685.9119	1163034.77	1059582.029	1066582.674	1024812.897	778346.2443	929992.5503	792532.9479	1014425.255	1017292.065	1241142.697	536939.745	695260.778	948018.6613	1060816.043	921774.9816	771004.9291	507028.4017	626693.9582	795934.1404	970705.0169	1020317.214	953046.0636	759843.1993	680370.3613	800253.2551	794425.5374	826956.9318	695394.2487	871045.758383333	1241142.697	0.00915750732351212	A0A090MCZ1	480	22.68	24.11
OT_ostta08g03500	190807.2221	182246.0216	233248.1148	222083.3779	203369.6246	192704.9826	158620.6875	262902.7762	220256.0707	185502.4963	199282.7103	212978.7758	147081.4627	200002.4629	184644.2254	218449.8638	144948.4707	151183.5487	129409.6128	160025.7152	197888.7212	157029.9113	220881.3706	161875.9224	146185.6335	207493.3184	192836.5051	130785.2554	134322.2994	144400.3001	183114.915333333	262902.7762	0.124473948100158	Q012V1	425	21.91	23.63
OT_ostta08g03550	229840.3704	219747.5772	195826.6572	204044.3646	190160.1002	258695.8508	251557.5888	287361.4207	184745.4796	234418.1525	203634.6257	233900.2563	216520.1438	278501.9804	172285.1951	208787.1009	223223.2329	214936.6781	216550.2952	210086.446	181844.6913	246558.4945	218764.7175	243790.4336	253933.8004	48303.67981	182059.9079	211678.7067	168686.8228	204106.9888	213151.725323667	287361.4207	0.0862312923693433	A0A090MF04	76	22.62	24.74
OT_ostta08g03660	309813.1128	183281.5056	274302.2866	287131.7106	268580.3664	228508.6925	350724.9073	450124.7779	331739.6726	363898.0817	342149.5306	237905.9337	274112.6222	252536.7869	331582.2909	449033.5229	383941.7136	372642.3403	255628.2913	345156.3958	316032.7218	283418.4824	336713.0627	317417.9279	306810.9874	315385.7383	221242.2468	347124.3496	238700.8614	338058.1702	310456.636356667	450124.7779	0.616082047885296	Q012T3	277	22.8	24.74
OT_ostta08g03980	121059.9782	148754.2881	223862.4854	181077.9694	179938.4007	165422.3372	145572.1819	159235.3753	161453.294	174961.7031	195819.672	226005.7191	257542.1984	166255.4963	170630.8428	169055.8158	241118.021	245137.9115	364334.3277	300720.3601	196301.7991	248098.7126	256900.747	241447.5661	174637.3481	187718.9095	211724.5176	196822.6823	223336.7431	170131.4803	203502.629456667	364334.3277	0.294302927605191	A0A090N4Y5	173	21.87	22.78
OT_ostta08g04010	11328557.21	7855852.123	11788278.72	11246925.27	12485469.08	10372247.94	10097311.14	10517831.51	9699822.06	12190480.33	10001478.52	13618329.76	7846080.053	10218855.87	9866708.35	14217292.86	11150722.85	9459366.214	7230017.043	7678488.669	8021878.424	11742985.17	14310679.71	13087670.4	9599248.988	9012014.016	9040400.471	9113699.845	9218204.932	10820111.1	10427900.2876	14310679.71	0.0042652588167832	A0A090M921	572	22.26	24.39
OT_ostta08g04020	3053341.805	2922315.848	3736854.859	3358073.554	3565173.292	3413342.543	3225223.646	3621736.607	3640561.356	3941973.283	3126892.762	3712033.033	3103682.916	3707255.041	3298558.934	4155756.382	3456738.729	3070275.126	2936257.844	3317542.446	3114870.429	3522267.436	3298640.804	3321470.598	3179497.426	3543837.986	3428004.156	2766800.461	2973910.025	3550890.283	3368792.65366667	4155756.382	0.271283849332696	A0A090MD46	216	22.2	25.17
OT_ostta08g04090	3665755.584	2792226.967	3930883.201	3291830.301	3572873.931	3418176.98	3104034.955	3686594.877	3099639.342	3986778.153	3583742.395	4402100.559	2696016.566	3172013.052	3280210.741	3889374.08	3310317.068	2900414.903	2656680.844	2934257.938	3118552.188	3243294.561	4053969.067	3489313.954	3266843.523	3242916.636	3446577.931	2784927.778	2799596.769	3055236.789	3329171.7211	4402100.559	0.282496880083462	A0A090M8Z0	355	21.99	24.14
OT_ostta08g04150	491611.2188	659756.5673	747927.8321	799950.8616	691229.5612	614698.9935	425381.987	902099.0303	645867.1288	757158.1664	587757.77	709417.07	374817.3654	676337.6895	693844.8962	891362.2952	574318.6342	598494.6633	383329.9007	692877.9196	623476.2631	545908.351	722280.8568	626401.9422	496719.1186	507055.1207	684492.954	470807.9565	524347.0387	499003.4998	620624.42175	902099.0303	0.0147445436239189	A0A090M8Z5	146	23.51	26.12
OT_ostta08g04180	4630265.217	3901876.191	5666410.521	4905453.009	5348201.775	4982998.244	4171778.728	5664499	4846105.414	5167156.846	5217656.122	5485964	5035484.665	5454059.569	4909773.221	5496069.18	4713839.594	4643709.318	4419883.524	5356769.15	4641046.918	4868127.297	5890305.465	5022951.76	4514441.88	6309599.343	5105401.888	4936443.487	4977368.343	5870944.785	5071819.4818	6309599.343	0.605452908182649	A0A090N4Y8	128	20.19	23.2
OT_ostta08g04240	490859.6541	506168.905	682652.9021	534181.1108	599781.7181	521974.8995	440244.2947	577738.0625	562597.3993	557741.4086	539060.4474	556966.4422	385956.343	522204.7968	584307.7826	697854.9582	570814.3012	445544.1076	356430.9234	385018.1026	440583.0956	557330.4184	676249.9318	573349.715	445115.855	436145.2933	512150.2121	396564.7272	454895.0759	493007.2273	516783.00371	697854.9582	0.0225593520776078	A0A090M936	193	21.31	23.3
OT_ostta09g00040	19378.70991	29602.0779	27338.34003	31710.75326	24537.70881	28228.66743	27237.59654	24067.21014	28458.69269	28092.71877	33471.46439	21887.2496	49573.97348	45259.45408	31044.24555	37188.01528	32759.45323	24360.2735	54871.55061	37459.1925	33828.31933	29561.01321	28389.25424	37375.78547	37033.44298	86872.62663	26791.68086	41049.46403	41565.72623	43665.84024	34755.3500306667	86872.62663	0.826840578850146	A0A090N3X9	278	21.84	23.81
OT_ostta09g00050	1516631.446	1197835.456	1416908.229	1780388.547	1655171.518	2095423.207	1367485.252	1406798.936	1602718.735	2169029.427	1601769.776	1529833.076	1515031.487	1246419.66	1489267.313	1563312.315	1647766.854	1858891.217	1490745.546	1548957.677	1460616.584	2003855.975	1397118.731	1558930.477	1710211.432	1658664.134	1716025.58	1704670.165	1720778.866	1369498.627	1600025.20816667	2169029.427	0.0290530803196607	A0A090M9Y6	316	24.27	25.75
OT_ostta09g00110	2654975.706	2364875.401	2968074.61	2668066.604	2835951.814	2469394.686	2279461.668	2915379.904	2441083.705	3142475.195	2582568.572	2873722.415	1820514.133	2605645.83	2556917.883	3095462.486	2521690.263	2039149.822	1776808.257	1993574.282	2366660.907	2478149.507	3202847.617	2318879.35	2440908.407	2794408.877	2696890.845	2091469.618	2097116.702	2078892.164	2505733.90766667	3202847.617	0.109669764557488	Q012L2	230	23.69	26.34
OT_ostta09g00120	1669122.85	2042183.004	1697340.449	1768920.431	1718692.424	1782850.04	1756924.058	1828997.514	1868811.185	2017883.609	1473136.961	1714098.398	1713732.755	2376444.516	1878100.827	1724209.739	1921784.844	1803160.424	1695037.269	2058894.372	1821534.008	1911253.247	1763666.481	2096906.137	1881927.058	1865861.215	1738612.906	1758681.641	1659444.868	1535410.983	1818120.8071	2376444.516	0.165802612692306	A0A090M3W3	295	21.81	24.36
OT_ostta09g00150	567594.8718	447454.277	604376.6153	596078.9121	659608.9731	538508.5452	436155.3626	580600.1239	425967.5273	668387.0349	469520.7416	601891.8406	351485.7433	514844.304	506901.6332	674902.8394	499963.0926	463297.6955	416279.2298	405284.6722	462268.671	467118.6788	685462.2906	455998.7066	433146.2306	531479.8751	445676.8668	390836.3819	425982.1258	383059.2709	503671.10445	685462.2906	0.152707337628032	A0A090M886	163	25.16	28.23
OT_ostta09g00210	7457095.597	5446630.507	7400977.878	7951651.53	8276250.126	8025069.017	6654234.99	6909088.398	6266405.24	8938127.521	7272183.519	8709150.981	5303733.845	4774081.223	6455297.895	7287925.214	7037864.645	6829559.714	6065042.262	5832952.681	5770214.137	7379276.824	8012911.23	6856574.868	7029302.577	5335201.728	6936056.488	6458625.934	6213342.74	5838189.247	6824100.61853333	8938127.521	0.00762740677372198	A0A090M890	299	24.41	27
OT_ostta09g00500	2648166.015	2394962.969	3149897.791	3224041.38	3198354.443	2936355.123	2739960.551	2701617.49	2891525.203	3454225.878	2809208.759	3574015.283	2500608.89	2970052.123	2731541.568	3323624.231	2961663.151	2952634.648	2509550.111	2437595.613	2461494.645	2886450.298	3324947.847	3143506.757	2714396.2	2128927.473	2729750.782	2456139.836	2830641.94	2278131.965	2835466.29876667	3574015.283	0.00347062455430923	Q012H1	419	22.31	24.59
OT_ostta09g00580	205821.5775	200696.6004	169078.7892	193449.9139	199049.9851	206547.2804	160442.8844	164789.5511	175299.1373	196130.6163	212200.0262	208988.8091	347196.9789	199362.3596	190368.4446	182933.8644	181220.6501	166777.3244	297530.6442	177713.005	189854.8177	211494.4931	201542.3168	191773.1505	219667.285	156003.7617	203420.2457	190964.7844	166750.6796	207535.7353	199153.52373	347196.9789	0.411684326855761	A0A090M8B0	205	22.18	24.03
OT_ostta09g00600	1081741.912	1029751.981	1347403.976	1201993.73	1322801.069	1240031.824	1266295.727	1056189.113	1201648.836	1547911.118	1207903.622	1209595.491	1015989.7	1023181.35	1111823.569	1284369.487	1083814.315	1265134.926	1098148.149	1144892.834	1190338.084	1334241.761	1334775.895	1222776.258	1404925.197	1382759.501	1063500.933	1236412.399	1248859.24	981844.5542	1204701.88504	1547911.118	0.0278511205574675	A0A090MA20	565	18.87	20.2
OT_ostta09g00670	996176.3817	121698.6595	281079.5933	398404.3489	761105.4036	920976.1581	929740.3478	149992.2854	192890.2007	428148.5213	842022.2777	1141841.839	826101.7519	162120.7833	204125.663	379972.1633	789344.5587	818464.0869	809988.5573	167195.3443	199560.6054	389935.8521	1138780.462	1032244.182	1060130.867	136621.075	200410.3709	377715.1181	619068.1129	987556.8723	582113.748113333	1141841.839	7.71812457147928e-07	A0A090M8B8	81	24.13	24.67
OT_ostta09g00920	270265.3424	225370.281	328655.3671	331540.0941	360990.4961	335247.7746	273724.2878	328302.9021	293438.7974	332139.0895	314289.7393	315197.2554	256965.6068	306088.8292	253880.1429	398153.9084	296841.0712	293843.8888	247358.1037	254265.93	268982.8824	376755.5186	277979.0116	362928.57	320195.8128	295126.3263	293745.1591	220240.4305	241771.7804	235879.0402	297005.44799	398153.9084	0.220967578414857	A0A090MA43	169	21.36	22.88
OT_ostta09g00960	632715.0169	819892.9351	987965.2916	775517.6664	724190.7748	684000.8635	633193.0444	849357.2349	1002852.722	818013.5517	696327.7081	717029.9532	717124.0852	890775.8707	937482.7983	1001807.742	807782.9115	644049.0907	650981.915	861929.5168	972532.4879	878461.5477	878494.4889	760607.583	707190.4823	1038616.059	1012154.748	726230.3961	687306.1714	804231.3193	810627.199213333	1038616.059	0.000135213708967578	Q012C2	726	22.07	24.1
OT_ostta09g00970	976451.3094	955103.1765	1141873.707	980043.668	1119212.166	1030016.609	887669.2012	1140831.832	976247.9189	1185877.893	920438.6472	1292756.033	779232.2302	1026581.758	1004737.995	1267387.999	988594.1965	972820.8952	679259.119	890472.486	946000.5885	1162634.249	1150719.233	1171874.084	938599.0011	1025884.905	1051683.447	828185.4419	858661.446	826678.4891	1005884.32415667	1292756.033	0.167553199353431	A0A090N3Z3	430	23.01	25.22
OT_ostta09g01010	39117351.26	38175642.37	60345024.52	40460996.26	49645177.51	38580187.17	41773974.24	43374324.08	41093491.88	53354650.61	41290131.25	44835005.81	38423340.32	42156644.87	45452076.87	50522431.1	49715132.48	42981819.32	41139493.19	43768385.13	37002910.89	57696118.28	49117904.8	51267784.28	39265279.76	47788200.93	38596185.1	53625462.95	42781055.66	49282402.85	45087619.5246667	60345024.52	0.0251264294085662	A0A090M444	86	20.89	22.91
OT_ostta09g01070	28190.66934	55940.33271	38508.38893	51286.0708	38973.38489	36828.17332	38300.36667	58031.06924	64092.42229	52276.43557	49403.93526	42379.0682	64253.95425	76507.17512	24543.48711	51118.31912	50491.56839	41021.01628	48304.57142	49427.59123	54141.34889	41686.78957	42677.59027	58527.81816	51692.98818	89715.12518	39706.55856	51739.94089	52232.99794	65385.4947	50246.1550826667	89715.12518	0.646792833416147	A0A090MA52	825	22.72	25.38
