ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Adam22	1.86401	1.823261	1.717329	1.97654	2.068329	1.757296	1.841574	1.67939	1.638309	1.721088	1.85198	1.52161	1.72562	1.57769
Elp4	NA	-1.816858	-1.931961	-1.86672	-2.405691	-2.146914	-2.125765	-2.171949	-1.425421	-2.05896	-1.89299	-2.00058	-1.64381	-0.9736004
Rap1gap2	0.925251	1.10915	1.464649	1.26169	1.198299	1.180906	1.094484	1.05954	1.389929	1.076599	1.23661	1.2633	1.027269	1.089399
Col6a3	-1.20895	-1.40325	-1.73358	-0.540659	-0.9932003	-0.9695034	-0.9701862	-0.9946995	-0.5868912	-0.700531	-0.9896297	NA	-1.72809	-1.57699
Fam192a	NA	NA	NA	-2.0853	NA	-3.389874	-2.141605	NA	-1.81904	-1.235142	NA	NA	-2.64756	NA
Mrpl38	-1.93952	-2.794119	NA	NA	-1.84449	-2.445465	-2.610495	-2.01548	NA	-2.064211	-2.223761	-2.167929	-2.34197	-2.455801
Eftud1	-0.7610588	-0.9903584	-0.7541008	-0.8898106	-0.5103207	-0.7019844	-0.5077858	-0.6972485	-0.5958805	-0.6440907	-0.5793095	-0.7528591	-0.7229195	-0.9608898
Ubl3	-2.74082	-2.01099	NA	-2.429979	-1.859121	-1.924965	-2.679865	-2.864189	-2.818192	-2.16069	-1.89023	-1.597149	-2.04686	-2.28919
Fn1	-2.504189	-1.802389	-1.81654	-2.659279	-1.993601	-2.844133	-1.453426	-1.74157	-1.683081	-1.580912	-2.489071	-1.912689	-2.304331	-2.550371
Eif2s3x	1.166601	0.7534313	1.065439	0.8782406	0.7603493	0.6544552	1.026585	0.6202011	0.7982101	1.272549	0.05617905	0.5110703	1.23119	0.800499
Ndufc2	2.680981	2.265221	2.601629	2.2124	2.61116	2.284296	2.472616	2.363441	2.039459	2.573669	2.50231	2.278671	2.176081	2.33806
Dock10	-2.14596	-1.658649	-1.693769	-2.12784	-2.138151	-1.988255	-2.289265	-2.02759	-1.975391	-2.240631	-1.86767	-2.403109	-1.593031	-2.075171
Pdcd10	-0.7582302	-0.9869194	-1.072081	-0.7703991	-1.17441	-1.091675	-0.7738953	-1.19277	-0.9697704	-0.7968712	-1.20899	-1.414389	-0.9964504	-0.8467903
Fh	4.9688	4.719179	4.85354	4.701321	5.188221	4.997456	4.909704	4.735842	5.099318	4.58498	4.997259	4.97138	4.91099	4.783051
Reps1	-0.3989296	-0.1275101	-0.2097702	-0.09975052	-0.3166714	-0.3507748	-0.7049961	-0.2087193	-0.7797909	0.07534981	-0.02845001	-0.1620693	-0.38908	-0.2499905
Alpl	-3.17634	-3.428268	-3.239679	-3.273911	-2.75061	-2.172884	NA	-3.194269	-2.975231	-3.608141	-4.25736	-2.892519	-2.86533	-3.204081
Gfod1	-2.228199	-2.16934	-1.17643	-2.31708	-2.02615	-1.998644	-2.558306	-2.41181	-2.141932	-2.46834	-2.57128	-2.66165	-2.16708	-2.30267
Efhd2	3.811722	3.906141	3.697519	3.859161	3.626228	3.519676	4.046865	3.661951	3.532038	3.945808	3.446299	3.706842	4.327082	3.692371
Srp9	NA	NA	NA	-1.96941	-2.79541	NA	-2.767296	NA	NA	-2.13759	-0.396101	-2.52989	-3.45821	-2.090071
Ubfd1	0.7293701	0.8487301	0.883379	1.536711	0.8536491	0.4402351	0.4809341	1.408201	0.3513088	0.4962387	1.183519	0.3245106	0.8435497	0.3788204
Ywhae	7.090302	7.126902	7.164721	7.19701	6.989079	6.825386	7.103674	7.116812	7.030458	7.25618	7.045771	6.75865	7.015551	7.174068
Maob	2.36689	2.28853	2.31348	2.323761	2.148909	2.200645	2.349455	2.099091	1.980219	2.30209	2.339251	2.399931	2.362299	2.217989
Atp5h;Gm10250	5.064121	5.004301	5.027849	4.928371	5.15332	5.109776	5.277636	4.96472	4.960649	5.11153	4.883509	5.274729	5.05652	4.9977
Gpt2	-2.141989	-1.985748	NA	-2.581579	-2.383131	-3.266815	-1.970835	NA	-2.60067	-2.723902	-3.14971	-1.75403	-2.30665	-2.418991
Gprasp1	-3.171289	NA	NA	-2.43718	NA	NA	-2.564205	-2.629478	NA	-3.220421	NA	NA	-2.99534	-2.255741
Cltc	7.60656	7.629629	7.586981	7.49408	7.558731	7.536655	7.690836	7.53842	7.923151	7.503868	7.775061	7.654982	7.623621	7.712681
Rps11	1.919491	1.746311	2.03167	1.923241	1.35931	1.531736	1.720224	1.767591	1.578669	2.046999	1.62084	1.374691	1.78204	1.563931
	-0.005529404	0.0713501	0.1909389	0.5962105	0.4748592	0.4054451	0.8803654	0.2430611	0.3136902	0.217289	0.6758499	0.3654499	-0.1083794	-0.1174011
BC037034	-2.060268	-1.16013	-1.650801	-0.995779	-1.518551	-1.085615	-2.024895	-1.64518	-1.528511	-1.23048	-2.257481	-1.632318	-1.435539	-1.234039
Pin4	-2.58473	-2.755329	NA	-2.244761	-2.818201	-3.006655	NA	NA	-3.15427	-2.064131	NA	-2.69935	NA	-2.29722
Cspg5	1.581541	1.213982	1.143579	1.400381	1.07918	1.166136	1.355364	1.388771	1.192179	1.516378	0.9633389	1.029411	0.9981499	1.071899
Aip	-0.3976002	-0.3873901	-0.1379204	-0.7806587	-0.3248005	-0.1589546	-0.4444847	-0.2951889	-0.2658615	-0.1199913	-0.2421894	-0.1855087	-0.2748508	-0.3109798
Vps53	0.1510506	0.007720947	0.04355049	0.2661705	0.4425602	0.1804962	0.2643738	0.3088112	-0.1258106	-0.1547718	-0.1128998	0.2928104	0.3217602	-0.02613068
Nucks1	NA	0.2314911	-0.000959396	NA	-2.914141	-0.2219543	-0.2012959	-0.2045898	0.1740189	0.4405594	-0.6923809	0.06797981	-0.2337894	0.1597404
Slc27a1	-1.480558	-1.64365	-1.642111	-1.663439	-1.52231	-1.649303	-1.822275	-1.820269	-0.9808903	-1.383591	-1.55699	-1.86108	-1.493099	-1.55583
Rasa1	-0.7973099	-1.043949	-0.7372894	-1.03393	-0.9614906	-0.649765	-1.016066	-0.9777889	-0.5686798	-1.297161	-0.6117096	-0.7417603	-0.7548008	-0.814661
Ctsb	1.731411	2.097511	1.91296	1.893021	1.599579	2.215706	1.988924	2.156981	1.9221	2.02594	2.106091	1.919521	1.743441	2.349159
Acot11	0.3152103	-0.1457291	0.09180069	0.4342308	-0.3315601	-0.07584381	-0.0715847	-0.008310318	-0.04384041	0.3877296	-0.5633202	-0.277729	0.1734505	-0.2720509
Tbc1d22a	-2.84618	-2.987	NA	NA	-2.88895	NA	-3.310896	-3.42688	-2.816891	NA	-2.969181	-2.607559	-3.078831	-2.64304
Slc25a11	4.339272	4.372141	4.164091	4.25243	4.71627	4.563427	4.710135	4.3543	4.525629	4.282978	4.630301	4.486242	4.604792	4.300652
Dhdh	-1.30621	-2.224989	-1.764231	-1.505301	-1.241531	-2.355295	-0.9087257	-1.908649	-1.78845	-1.233221	-1.17017	-1.088829	-1.336531	-1.47784
Camkk2	1.134232	1.16197	1.37825	1.27426	1.15917	1.048115	1.332165	1.35133	1.14691	1.189529	1.394089	1.060631	1.27561	1.17745
Pebp1	5.39872	4.968351	5.089369	5.116009	5.17728	5.202465	5.274096	5.09194	5.212069	5.20047	5.2623	5.158121	4.982161	5.037109
Wwp1	-2.92169	NA	NA	-3.03507	-2.466301	NA	NA	-3.092289	NA	NA	NA	-2.959759	-2.628691	NA
Cars2	1.13138	1.03079	0.7690392	0.7979698	1.223019	0.7897263	1.306574	1.142262	0.9213085	0.7399883	0.5862389	0.6989899	NA	0.8094597
Naca	1.000221	0.953331	0.6025906	0.8927612	0.9849892	0.959425	1.427834	0.8213997	1.1043	0.7539692	1.27244	1.03216	1.18347	1.087931
Tjp2	0.1637115	0.002281189	0.23102	0.1275597	0.01296997	0.1033554	0.0340538	0.2474003	-0.08340073	0.1152382	0.1389904	-0.04008865	0.04692078	0.01618958
Mta1	-2.82823	-2.608648	-2.409771	-2.21282	-2.780731	-3.575285	-2.782625	-2.61919	-2.75531	-2.637341	-3.40209	-3.248529	-2.80891	NA
Sec13	-1.114929	-0.77528	-0.572691	-0.7641792	-0.8847103	-1.613865	-1.013256	-0.6616688	-0.8536911	-0.8154106	-0.9333305	-0.7682495	-0.5707607	-0.4819794
Slc25a12	5.44521	5.421129	5.217691	5.087132	5.42963	5.350166	5.435534	5.19499	5.481588	5.12558	5.513811	5.524961	5.402281	5.16576
Cyb5r3	2.04187	2.441172	2.22765	2.14118	2.374409	2.353725	2.015594	1.94932	2.348749	2.109718	2.51293	2.11743	2.22916	2.140961
Isca2	-1.57181	-1.365808	-1.76725	-1.03717	-0.8228703	-0.9820652	-2.263615	-1.395819	-1.353901	-1.576521	-2.223501	-1.270079	-2.21632	-1.37682
Slc25a13	1.602041	1.60005	1.03886	1.53874	1.293749	1.061035	1.597914	1.899601	2.152618	1.32914	1.067289	1.78651	1.636049	1.000879
Apoa1	1.940371	2.623579	2.35412	2.376431	2.130159	1.484896	2.575686	2.250891	2.238708	2.07107	1.889629	2.705172	2.21472	2.217791
Scg5	-0.9962502	-1.36071	-1.047791	-0.8781204	-1.445	-1.484295	-1.083755	-1.02335	-0.858511	-1.11561	-4.11285	-0.8673592	-1.112381	-0.962431
Dlg4	4.67313	4.511271	4.443548	4.626091	4.401009	4.344307	4.634855	4.358152	4.537138	4.548519	4.472349	4.217081	4.28182	4.405689
Chtop	-2.64687	-2.848299	NA	-1.76923	-2.453081	-2.467615	-2.506996	-1.758669	-2.35659	-2.04953	-2.460861	-2.343519	-1.835239	-2.44593
Abhd6	0.2897606	-0.2157688	-0.06195068	-0.1479187	-0.1133003	0.2865753	-0.1859951	-0.248909	0.1683483	-0.4071712	0.2456188	0.2046814	-0.2189293	-0.2826996
Gnao1	5.732342	6.21176	5.847589	5.874401	6.134579	6.094776	5.768183	5.95677	6.24317	5.963058	6.171148	5.73802	5.908369	6.092838
Efr3a	-1.81127	-1.627048	-2.538771	-1.41864	-1.713791	-1.905005	-1.849106	-2.36767	-1.691061	-1.625641	-1.98481	-1.871809	-1.661341	-2.37649
Mpv17	-2.99489	NA	NA	-4.074129	-3.693581	-2.935335	-3.486425	-3.762218	NA	NA	NA	-4.31287	-3.35524	NA
Gpd2	4.78981	4.712301	4.65877	4.56089	4.897251	4.862465	5.045244	4.68387	4.784269	4.708439	4.797319	4.75633	4.955568	4.69883
Ndufaf5	NA	-2.82938	-2.57184	-2.87145	-2.9991	-2.653315	NA	-2.71521	-3.196362	-2.74971	-3.86681	-3.13555	NA	NA
Ephx2	0.5675697	0.3850212	0.4682007	0.4794312	0.5640793	0.670826	0.7229137	0.3453712	0.6662998	0.4009094	0.8849106	0.4079704	0.627779	0.7686405
Ube2z	-0.87817	-1.415529	-1.306089	-1.244169	-0.7074814	-1.378685	-1.131796	-1.27618	-1.8659	-1.16222	-0.8610401	-1.54982	-0.950531	-1.21212
Tprg1l;Tprgl	0.484951	0.9030399	1.24328	0.7079811	0.9662991	1.081026	0.7061043	1.284901	1.346539	0.7526093	0.9639988	0.50527	0.6747208	0.8574104
Gja1	2.085121	1.76305	1.85103	2.005081	2.1124	1.991846	1.849764	1.822571	1.74511	1.932449	1.605659	1.985571	1.894461	1.59432
Xrn2	-3.540939	NA	NA	-3.87145	-3.86458	NA	-3.643475	-3.5182	NA	NA	-3.366411	-3.15028	-3.126431	-3.46525
Fkbp5	0.3970413	-0.1073895	0.1995792	0.1942406	0.6545486	0.5886555	0.7431946	0.3810215	-0.1512814	0.5223694	0.1466999	0.4348202	1.214359	0.2198505
Cdc42bpb	1.833981	1.914951	1.97718	1.896301	1.92589	1.812925	1.790894	1.8724	2.00317	1.902458	1.880369	1.73966	1.940229	1.82066
Rftn1	NA	-3.603699	NA	-3.272829	-3.553141	NA	-3.910986	-4.377909	-4.82995	-3.479851	NA	NA	-2.78705	-3.960951
Gart	1.80991	1.779551	1.709909	1.875391	1.531479	1.662956	1.706905	1.84404	1.856749	1.750969	1.78842	1.68502	1.580139	1.767241
Glrx	0.4407806	0.3369217	0.3686695	-0.2900391	-0.01901054	0.3448257	0.3781242	0.04848099	0.7948093	-0.5950413	-0.30653	0.2212906	-0.1147194	-0.2131195
Lhpp	-2.6663	-1.65271	-1.23579	-3.46236	-1.44478	-0.8398838	-1.451555	-0.870079	-1.478621	-3.371422	-2.2255	-1.407219	-1.78524	-1.90806
Ube4a	-2.35659	-2.174479	-1.76141	-2.338579	-2.04932	-2.146994	-1.975855	-1.735619	-1.889952	-2.58984	-1.82379	-2.190239	-2.04748	-1.976351
Nfu1	0.08242035	-0.1369095	0.03704071	0.3979111	-0.1529408	0.01290512	-0.2447357	-0.2286301	0.04483986	0.6001682	0.09998894	-0.1878891	0.0529995	-0.4358807
	-2.01421	-2.585979	-2.339001	-2.077089	-2.311481	-2.161335	-1.988285	-2.09973	-2.780241	-2.46286	-2.31929	-1.690319	-2.232229	-2.761051
Cdh6	-3.0693	-2.851589	-3.022659	-3.624849	-2.38843	NA	-2.982325	-2.85141	-3.037392	-3.343931	-2.931311	-3.01325	-3.05386	-2.79414
Sec62	-1.73226	-1.62323	NA	-1.81739	-1.960451	-2.002205	-2.034185	-1.68359	NA	-1.77207	-2.260771	-1.831179	-2.01535	-1.627941
Reep5	3.004082	2.871889	3.297449	2.744621	2.46212	2.835716	3.004374	2.941011	3.130857	3.340668	1.94347	3.070951	2.57453	2.53257
Glipr2	-4.247379	NA	NA	-2.77359	NA	NA	-3.560335	NA	NA	NA	-4.172611	-4.35668	-3.29764	NA
Snd1	2.12101	2.339111	2.31572	2.342451	2.43993	2.387686	2.138754	2.506021	2.52807	2.427959	2.290751	2.263071	2.528021	2.487209
Nrd1	-0.4413185	-0.458849	-0.4399109	-0.2512589	-0.3188896	-0.7131634	-0.1149559	-0.3711796	-0.2643509	-0.4070911	-0.5446911	-0.7634087	-0.257021	-0.6350994
Higd1a	-2.607229	-2.187159	-2.442961	-2.968451	-2.447001	-2.478603	-2.360405	-2.30867	-2.38229	NA	-1.607681	NA	NA	-2.9671
Ppt1	-0.0736084	0.4097614	0.1831799	0.4391499	0.5659599	0.7852154	0.2551441	0.5558109	0.7572384	0.6688385	-0.1924	0.1293602	0.3269291	0.5069389
Atp6v1a	6.23843	6.129683	6.11677	5.977921	6.091541	6.040714	6.247465	5.986692	6.302958	6.11956	6.370581	6.202631	6.11376	5.986938
Lypla1	-1.327219	-0.5579491	-0.5556011	-1.44799	-0.8268414	-1.152454	-0.8009262	-1.12492	-1.03516	-1.064411	NA	-0.7265587	-0.8025894	-0.8383999
Lamc1	1.343781	1.45397	1.57015	1.49539	1.429569	1.607975	1.553125	1.494822	1.75943	1.37081	1.687029	1.247221	1.7626	1.637869
Pgk1	6.47604	6.464712	6.472158	6.465481	6.483879	6.585197	6.487535	6.452799	6.5058	6.578548	6.40349	6.3407	6.634298	6.325909
Ift22	-1.78487	-1.96987	-1.725821	-1.31765	-1.530031	-1.324465	-1.257845	-1.674219	-1.163671	-1.62211	-0.8493099	-1.21917	-0.9629498	-1.297901
Cpt1c	-0.9761295	-1.163528	-0.7818108	-0.6938992	-0.1831303	-0.09352493	-1.382256	-1.118549	-0.60215	-1.237391	-1.066401	-0.7966385	-1.19466	-1.01115
Dld	4.857281	4.20149	4.60214	4.361912	4.74818	4.749485	4.879274	4.468859	4.68466	4.570679	4.662428	4.485651	4.892458	4.41996
Anxa2	0.6198101	0.6294308	0.8046093	0.7474003	1.05204	1.163906	1.026854	0.9696712	0.5422001	0.7888298	0.9839687	0.6820412	0.67589	0.7433395
Nt5c3a	-1.12534	-0.9263401	-1.12718	-1.397329	-1.337751	-1.467205	-1.080975	-1.29208	-0.7632904	-2.119581	-1.157801	-0.6791496	-1.06424	-0.9808502
Wipf2	-0.8910694	-0.6459389	-0.7376995	-0.6481991	-1.169891	-1.105783	-1.078856	-0.4910889	-1.147081	-0.7282505	-0.70051	-0.6829891	-1.201611	-0.9182911
Epha4	0.8840103	0.6327515	0.80299	0.7643013	0.8397293	0.6832161	0.7614346	0.7839699	0.7502289	0.8738194	1.108379	0.8386612	0.6393604	0.730629
Fam151b	-2.21027	NA	NA	-1.700871	-2.02067	-2.430223	-1.401196	NA	NA	NA	-2.56863	-2.576279	-2.45891	-2.560659
Armt1	-0.9441299	-0.2321701	-0.04846001	-0.9766998	-0.2292099	-0.1767941	-0.08717537	-0.299799	-0.5519409	-0.7481003	0.2963505	-0.4780102	-0.1393909	0.04022026
Dnm1	6.98016	6.608789	6.752581	6.699642	6.67223	6.500397	6.793875	6.560591	6.850058	6.69381	6.929911	6.661409	6.808329	6.492908
Eps15	-0.8430786	-1.031719	-0.6473694	-1.01527	-1.149521	-1.003384	-0.7124462	-1.106829	-0.5515614	-1.302462	-1.25655	-0.7706795	-0.5550404	-0.84021
Araf	-1.788858	-0.43256	-0.89361	-0.5123692	-1.05479	-0.9468536	-0.8751965	-0.6905098	-1.07584	-0.8157501	-1.250431	-1.025719	-1.13439	-0.7972698
Gpt	-2.105469	-1.901468	-1.72707	-1.60553	-1.66996	-1.935625	-1.735626	-2.04204	-1.977571	-1.51053	-2.30068	-2.560719	-1.41873	-1.868111
Slc12a5	4.65498	4.554892	4.588789	4.587421	4.736599	4.694294	4.681196	4.566381	4.602129	4.523201	4.528021	4.633421	4.844099	4.52504
Rab1b	1.667461	1.573	1.62118	1.49485	1.84251	1.728706	1.819664	1.424091	1.978149	1.65395	1.893629	1.46302	1.69179	1.439289
Fn3k	-0.2146587	0.09093094	0.4393997	-0.07732964	0.08078003	-0.5077343	0.162365	-0.08008957	-0.1835098	0.01918983	0.1309395	-0.2430687	0.1185303	-0.3048706
Uap1l1	-1.042109	-1.181669	-1.37224	-1.312439	-1.33704	-1.144945	-0.7668858	-1.262259	-0.7007008	-1.205462	-1.57653	-1.522009	-1.22653	-1.019821
Ruvbl2	0.4671497	0.4609699	0.2741489	0.5313206	0.5538387	0.358675	0.6654854	0.6574306	0.525219	0.3849583	0.9076691	0.5405998	0.7479591	0.4459305
Osbpl2	-1.01384	-1.27969	-1.016331	-1.095881	-1.18615	-1.091043	-1.197626	-0.71632	-0.7530708	-1.633492	-0.9773312	-1.299839	-0.7607193	-1.333891
Sh3glb1	0.08790016	0.4702015	0.2754192	0.3094807	0.1119003	-0.02848434	0.1165447	0.3358898	0.2514687	0.2949696	0.3795204	0.4689198	0.5071106	0.2283306
Plcl2	1.004061	1.245541	0.7856808	1.312691	0.9674187	0.9177055	0.8075542	0.8153305	1.174849	1.308649	0.8262691	1.08247	0.9969292	1.186859
Pura	4.05825	3.833941	3.939611	3.953949	4.044621	4.074787	3.943075	3.873781	4.289629	3.980408	4.17375	3.954561	3.942911	3.813629
Ppp3ca	5.911411	5.8874	5.917631	5.991501	6.27565	6.366184	6.100603	5.99777	5.998701	6.09848	6.19861	6.137121	6.03644	5.981121
Gapdh	-1.657879	-1.558319	-3.13455	-2.34853	-2.92709	NA	-2.219055	-1.81736	NA	-2.609951	NA	-2.15778	-0.4370308	-1.97707
Psmd12	1.66115	1.714491	1.799299	1.80611	1.702509	1.771845	1.967075	1.691751	1.888288	1.821629	1.48942	1.78944	1.82534	1.76832
Pts	-1.460239	-1.616859	-1.447889	-1.38018	-1.19677	-1.324644	-1.318205	-1.58243	-1.81982	-1.377781	-1.302101	-1.726429	-1.3503	-1.214809
Rps19	2.709881	2.47472	2.5151	2.396551	2.731419	2.451675	2.791803	2.264191	2.217319	2.59724	3.03042	2.459591	2.605822	2.432819
Gpi;Gm1840	6.16695	6.405821	6.316111	6.38134	6.408981	6.408676	6.279543	6.348211	6.63835	6.2589	6.291868	6.214911	6.279009	6.37389
Eif4e2	-1.60729	-1.71356	-1.49304	-1.90527	-2.15	-1.749735	-1.915516	-1.81333	-1.31286	-1.672411	NA	-1.441509	NA	-1.786051
Arpc5l	3.004539	2.83346	2.714861	3.23592	2.27294	2.403795	3.029463	2.574202	2.509329	3.40905	1.7962	2.61183	2.462759	2.660938
Slc6a3	-1.416809	-1.59721	-1.89547	-2.14744	-1.50597	-2.175894	-1.488276	-2.013889	-1.134361	-1.563042	-1.855051	-1.6717	-1.68606	-1.651411
Kiaa0319l;AU040320	-4.220089	-3.436588	-3.232281	-3.45669	-3.455891	-4.009474	-3.442896	-2.968239	NA	-3.20442	-3.99365	NA	-3.419651	-3.112921
Rdh14	0.3650799	-0.3484097	-0.3562698	-0.1301899	0.0350399	-0.1184635	-0.1946564	-0.137579	-0.06462097	-0.5197716	-0.3446312	-0.07966995	-0.1704502	-0.1572399
Ppp2r2a	3.071331	2.73057	2.744242	2.72633	2.984329	2.840225	2.923414	2.8002	2.995291	2.828438	2.89506	2.687311	3.017889	2.765121
Atp5a1	7.839172	7.67557	7.777571	7.695549	7.754459	7.816574	7.778444	7.696451	7.89934	7.715019	7.865408	7.626062	7.591871	7.779839
Gapdh;Gm3839;Gm7293	7.322121	7.488253	7.47566	7.373459	7.505291	7.366966	7.337084	7.284422	7.682909	7.40144	7.24719	7.282759	7.329668	7.436829
Gdi1	5.306202	5.587782	5.42354	5.238232	5.364449	5.391766	5.384943	5.196939	5.609308	5.412659	5.31016	5.20595	5.035841	5.308849
Astn1	1.047201	0.8982601	0.8284092	0.8730507	0.8754692	0.9615154	0.9664536	1.08	1.00704	0.8529587	1.08824	0.71562	1.125811	0.9626503
Map1b	5.890171	5.906431	5.948351	5.888859	5.81345	5.753235	5.868315	5.760099	5.922918	5.862709	6.06127	5.91844	5.881491	5.966911
Tppp3	2.55114	2.197491	2.19198	2.5536	2.23884	1.720535	2.196894	2.204561	2.4303	2.463459	2.37845	2.626249	2.0933	2.318769
Usp14	1.72377	1.827662	1.67219	1.831409	1.67907	1.608826	1.622355	1.725101	1.708309	1.650789	1.97846	1.81596	1.563709	1.867439
Ubr3	-2.777689	-2.29105	-2.761351	-2.89533	-2.84692	NA	-2.752745	-3.015629	-1.923771	-2.198351	-2.91707	NA	-2.27397	-2.855989
Ccdc124	-2.38715	-2.189329	-2.621401	-1.73164	-2.085871	NA	NA	-1.838799	-2.037392	NA	-1.663101	-1.828119	NA	-2.247749
Tbc1d17	-0.8232193	-0.8305683	-1.306419	-1.03709	-0.3801804	-0.7628937	-0.7759247	-0.9439392	-0.8812408	-0.8893013	-0.6775894	-1.135839	-0.6303406	-0.8068695
Hectd3	-2.064629	-1.415989	-1.369511	-1.426859	-1.4594	-1.061113	-1.589785	-1.39242	-1.57225	-1.459391	-1.15909	-1.9226	-1.71335	-1.58919
Neo1	-0.5868187	-0.1960487	-0.393261	-0.1472702	-0.4972305	-0.3566837	-0.3536263	-0.3531685	-0.6616402	-0.27812	-0.5735512	-0.6460285	-0.19594	-0.2150612
Mapt	NA	-0.4932995	NA	-0.4210091	NA	-0.5158138	NA	-0.9409485	-0.6216202	-0.3451214	NA	-1.52832	NA	-0.4036293
Plin4	-2.87764	NA	NA	NA	-1.85243	-3.042225	-2.264145	-3.304489	-2.479231	-2.56739	NA	-2.18973	NA	NA
Eno2	6.468052	6.216661	6.323149	6.043911	6.317509	6.462017	6.446154	6.083811	6.63685	6.105808	6.733271	6.333559	6.419298	6.411369
Dctn6	-1.007999	-1.25346	-1.74695	-0.9647598	-1.47743	-0.7904835	-1.144915	-1.480289	-2.10425	-0.9836311	-2.384171	-1.094179	-1.30023	-1.91568
Uqcrc2	5.715832	5.824442	5.744379	5.86832	5.77581	5.647907	5.712954	5.59041	6.060629	5.936649	5.606089	5.64945	5.67198	5.86335
Nck2	-0.7108898	-0.4447193	-0.5018101	-0.5955391	-0.4277496	-0.3753433	-0.6191959	-0.6019688	-0.3856602	-0.6417999	-0.2868805	-0.5724888	-0.6125202	-0.4832096
Gm20390;Nme2	4.703712	4.661562	4.78068	4.90937	5.00589	4.787647	4.623026	4.902849	4.788488	4.902531	4.537409	4.776361	4.822371	5.025791
Tspyl4	-1.97073	-2.65283	-2.46208	-2.42886	-2.36993	-2.623804	-1.990276	NA	NA	-2.620821	-2.819	-2.09218	-2.13501	-2.28174
Nlgn1	-1.845058	NA	-1.49666	-1.672989	-2.428921	-1.892584	-2.110096	NA	NA	-1.83811	-2.126831	-1.611959	NA	NA
Arhgap1	2.536869	2.74909	2.680811	2.428871	2.62101	2.823067	2.864534	2.552401	2.955099	2.53397	2.566168	2.825769	2.703039	2.610031
Prps1;Prps1l3	0.1627407	-0.95644	-0.4915295	-0.2211304	0.5407887	0.296545	-0.4419956	-0.1894493	0.1362896	-0.2686405	0.02676964	0.1599903	0.5106602	0.1995392
Tamm41	-2.7111	-2.36566	-2.145071	-1.724459	-1.67503	-1.938095	-1.922026	-2.236349	-2.93066	-2.095171	-2.69265	-2.195719	-1.21467	-2.098881
Asrgl1	3.77026	3.703001	3.89905	3.680099	3.465019	3.705826	3.731054	3.739782	3.828138	3.821011	3.567801	3.63368	3.584898	3.749081
Arcn1	0.6198101	0.83951	0.7088699	1.30831	0.9053593	1.180246	0.8399754	0.8353405	0.6439991	1.162008	0.7222099	1.03133	1.031481	0.7368393
Lars	0.8884811	0.9381199	0.9305	0.7501202	0.6780796	0.8220158	0.8180847	0.7467804	0.9672298	0.7835197	1.206329	0.9121704	0.8004704	0.6802692
Ank2	5.758183	5.782721	5.821489	5.872021	5.994598	5.781536	5.756105	5.6905	5.791739	5.837811	5.84384	5.803579	5.880732	5.677979
Adprhl2	-1.558779	-0.9208889	-1.36746	-1.14904	-1.51878	-1.825054	-1.251085	-0.7734699	-1.535131	-0.6996307	-1.285021	-0.9993401	-1.35393	-0.8063602
Blmh	1.49357	1.647821	1.539499	1.904251	1.72348	2.011625	1.548885	1.666031	1.530659	1.776798	1.62928	1.93889	1.508881	1.574049
Arhgap35	1.16954	1.185581	1.25844	1.19009	1.175709	0.9449749	1.175085	1.32798	1.16062	1.33202	1.473249	1.19393	1.38805	1.40958
Crot	-2.568649	NA	NA	-2.51762	-1.681831	-3.003864	-1.837086	NA	-4.094601	-2.41967	-2.420511	-2.17663	-1.40143	NA
Txndc17	0.2424011	-0.2383289	-0.1200199	-0.4035587	0.2255287	-0.2378349	0.2148838	-0.3010387	0.2402191	-0.9433212	0.2270699	-0.1780491	-0.09353065	-0.1631203
Srcin1	4.36174	4.231062	4.258749	4.318882	4.712189	4.627197	4.433733	4.270082	4.289907	4.263939	4.465551	4.394461	4.310492	4.177311
Mat2b	0.6111908	0.3138409	0.4373093	0.4514503	0.6704903	0.7813454	0.4092636	0.5896206	0.465559	0.5932293	0.6717701	0.7524509	0.6653099	0.5230503
Kcnip4	-1.72892	-1.969049	-1.67894	-2.14172	-2.073111	-2.247385	-1.550695	-1.986649	-1.91901	-1.990891	-1.684681	-1.86838	-1.19706	-1.831011
Gstz1	0.4818001	0.7285099	0.5994797	0.7270813	0.6080093	0.9060955	0.4426136	0.6904697	0.5394001	0.7102299	0.6451702	0.7407303	0.5068398	0.3701591
Pdxk	3.64954	3.64459	3.847651	3.548729	3.843609	3.877476	3.786856	3.784029	3.917818	3.753178	3.49407	3.633261	3.640039	3.656479
Ano10	NA	-2.570518	-2.29701	-2.075399	-2.257011	NA	-1.830225	-2.272509	-2.25728	-3.133371	NA	-1.75334	-2.042921	-2.38377
Tbcd	-1.78336	-1.474569	-1.301611	-1.351969	-1.588741	-1.271534	-1.555035	-1.26046	-1.127562	-1.536741	-1.32436	-1.29855	-1.641531	-1.210239
Uqcrc1	5.35741	5.099092	5.295752	5.24025	5.361408	5.283016	5.208513	5.320662	5.25374	5.326401	5.32831	5.304701	5.436209	5.113201
Ak1	3.791599	3.59342	3.36281	3.362522	3.533791	3.637047	3.586843	3.112452	3.622248	3.34491	3.834269	3.36249	3.5221	3.237141
