Protein.ID	protein_phase	protein_LL12	protein_LL16	protein_LL20	protein_LL24	protein_LL28	protein_LL32	protein_LL36	protein_LL40	protein_LL44	protein_LL48	protein_LL52	protein_LL56	protein_LL60	protein_LL64	protein_LL68	protein_LL72	protein_LL76	protein_LL80	protein_LL84	protein_LL88	protein_LL92	protein_LL96	protein_LL100	protein_LL104	protein_LL108	protein_LL112	protein_LL116	protein_LL120	protein_LL124	protein_LL128	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT4G13770.1	10.8717516731254	73018.86785	106078.6845	112456.1423	187909.3083	123569.9041	144243.5994	63353.68509	114627.0541	172315.8607	99780.3586	106163.7015	99475.6454	120413.8991	105668.7344	87723.44748	75678.23606	129883.3819	72594.15185	71967.25553	93562.85587	128630.869	151203.7363	162717.6092	113413.7415	151782.1152	80704.69122	96916.75175	83564.08808	102276.3996	117942.3298	111654.570189333	187909.3083	0.277309744320145	502	24.79	27.33
AT4G13840.1	17.8255749351918	95991.47056	88564.15748	96246.94484	106928.5739	106618.7119	107865.108	95896.53019	84607.88018	87683.7721	105767.0145	95353.819	122665.6413	79871.80452	98968.91188	99797.3069	103788.9638	95180.55184	134506.2997	105734.0816	92873.09698	80154.7241	68702.20913	97678.85867	87201.45482	77474.23613	89220.68781	88243.28356	93521.14609	79563.72803	93771.70627	95348.0891926667	134506.2997	0.30031591059452	428	23.6	25.93
AT4G13940.1	12.999941714815	6196291.092	5722180.948	4859516.932	5557177.324	4368703.895	6268031.554	5954582.874	5464578.324	5121703.977	5874732.96	5483363.604	5828696.499	5264286.309	5056133.632	5499812.933	5321938.475	5409724.41	4983222.447	5530346.963	6125049.269	5707604.471	5692538.236	6405185.43	5897245.898	5156521.964	5168038.755	5222252.537	5985111.664	5847869.751	6978358.989	5598360.07053333	6978358.989	0.219684418538099	485	23.35	25.78
AT4G14030.1	12.0000600137165	618308.1902	534627.6939	487769.5528	500743.692	459027.719	640793.7938	596492.5462	512461.5022	461537.703	407648.53	508199.0328	508055.4966	458938.3801	455281.1935	453193.9786	332430.2227	400604.4493	515071.9324	473023.4525	393819.6559	398664.8632	399778.6473	474804.4281	418710.617	405765.1829	353415.9204	382241.7937	432465.2268	470430.6781	462359.937	463888.867066667	640793.7938	0.027244552819172	490	24.15	26.63
AT4G14040.1	12.4209137755831	920771.9234	1074923.318	697933.5946	878164.3987	1119249.256	1052798.983	881807.8585	807692.3906	841588.9526	765832.5202	913520.0574	877026.374	827003.1488	789444.0761	954094.8535	796674.9331	1030263.832	952787.805	767255.2618	800014.9282	822697.7414	843201.1232	1121078.406	903454.3849	677598.3208	528883.7328	692250.8852	878779.4115	919340.2781	1123007.364	875304.670446667	1123007.364	1.13902441463086e-06	487	24.28	26.9
AT4G14160.1	8.355768481019	154724.0713	178054.0833	96094.64478	97907.47185	118785.9819	111935.0441	143291.1728	131538.8973	116162.5484	114216.541	97870.49554	165246.2493	114372.6567	115134.1325	123519.0246	118800.1383	113672.2732	101239.6079	91634.29799	121903.5904	114321.8495	101012.3156	160805.9495	134685.0255	89556.84441	66718.17647	83515.51857	125193.8255	108727.3688	117548.3857	117606.272757	178054.0833	0.555588460865914	773	23.35	25.79
AT4G14210.1	20.4260196430352	86315.75983	154855.2152	87901.81466	54219.33781	111417.1622	97650.52128	123804.9866	83939.72112	117234.5884	90144.25706	91544.80795	77477.18932	75379.43471	77979.53381	103269.2544	100607.5665	77057.31952	88133.78193	123078.9653	143370.4997	110800.22	94661.62556	145386.185	147795.6056	107689.6665	135697.9624	149682.9604	113234.0908	126469.4596	128813.2431	107520.424542	154855.2152	0.720122292769102	566	23.78	26.38
AT4G14300.1	21.9400363806357	8448.124271	6540.312157	6419.79039	15506.22238	13337.59617	18634.83523	19951.01252	6560.100171	9670.323337	6792.154379	13211.25946	7132.431667	13661.89352	10014.03233	22568.30911	8558.061273	10302.42008	18067.03588	11566.16353	8826.113143	9185.853053	9792.207882	7842.995741	4149.907838	10595.64023	4538.835501	4852.372799	12394.35675	9863.94453	6164.650977	10504.9652099667	22568.30911	0.285956659311741	411	21.08	23.32
AT4G14890.1	6.612321790607	71110.86232	92069.55719	53699.70315	81084.45642	81930.28042	99932.77289	103072.8996	98585.38042	115973.5293	49219.15062	126925.4739	83406.92618	71173.47027	73386.5077	190024.5864	61610.04724	67810.3556	70614.12	86186.51991	86260.78347	73719.77102	67432.18304	116810.6011	79860.16252	97391.47541	75179.90376	102868.9684	40935.33993	52283.07572	106847.7233	85913.5529066667	190024.5864	0.271227920277057	154	21.9	24.56
AT4G14960.2	2.99994171481499	450237.945	425743.7011	400098.9678	367049.7632	328842.6372	557228.7333	469795.6597	435101.3317	570678.5122	536068.0769	456694.6579	442891.5607	394183.6053	479829.6729	579314.8404	704809.2036	459126.1548	401509.9111	373783.5375	768216.5545	641574.9654	684291.9901	921020.294	662935.552	648816.2907	611805.3593	843104.2551	1136795.41	736297.1982	894208.2724	579401.820466667	1136795.41	0.392997512763522	450	23.02	25.32
AT4G15110.1	14.4044125216972	1100581.357	653957.8109	569889.1525	658280.6107	499227.3124	884288.6651	750049.6533	804239.1872	773670.8832	537704.5415	647246.4818	492004.1085	742738.7187	547507.4974	1093059.477	577725.6797	599203.2015	741229.3301	794069.9045	787169.7749	595384.9221	559539.4119	871999.5266	719829.4928	720503.7639	412272.3188	491993.8733	784817.5948	638030.1942	935996.6317	699473.7026	1100581.357	0.127083749812879	580	24.26	26.73
AT4G15510.1	15.5349835315644	69530.05605	64278.83503	45684.68815	176321.4403	151959.1705	70755.29862	43416.09131	56605.75623	72471.65119	66622.36783	66744.23537	298276.1568	55222.07867	42151.66878	66713.33936	62444.81334	42273.7179	52891.36307	48805.83736	64493.69278	93092.42678	70983.93662	93573.02976	71386.26829	56687.52166	78215.9642	91748.41483	65887.38661	73017.41962	81067.98981	79777.4205606667	298276.1568	0.263245384732885	287	23.23	25.81
AT4G15545.1	12.999941714815	188918.4882	144044.2453	111057.5018	100866.1052	117414.9756	127522.7827	218652.4751	130201.5788	149113.1561	152857.167	147006.7878	126063.0929	123842.9204	117283.8083	173983.3624	123613.7422	121685.3279	156616.6396	144639.546	207869.0986	140652.7093	107659.5441	213539.7077	159976.9913	129620.1097	120367.3873	162606.2057	184332.3075	186246.9382	181812.2887	149002.233046667	218652.4751	0.710266614768009	337	20.93	22.39
AT4G15900.1	8.1879836619495	1967.59403	2643.2716	3551.837541	6154.80772	5460.780794	8083.597162	4723.279562	4565.235622	3077.350298	1725.227586	2333.738339	2344.405953	5267.541155	2010.463963	2488.849721	2664.215341	2434.064128	4150.038006	2265.002232	4752.408164	4252.472738	3545.898703	1039.547539	3408.864413	1564.726585	1851.170188	NA	1869.074131	2470.81026	1792.454906	3257.19753034483	8083.597162	0.830417666342271	486	23.68	25.52
AT4G16060.1	19.6768808243648	4792.668263	16496.19412	14907.51363	15700.77002	15572.47912	6456.980743	4051.689077	17888.109	18014.61592	18143.80133	15038.13032	16330.74775	14599.20286	8479.807558	14949.99966	7926.497276	7339.836677	5947.69827	8892.246833	16193.93384	14907.48371	11497.1875	14892.54046	17121.25193	12449.17377	15210.01663	12413.4833	9758.42538	6875.407526	8770.55944	12387.2817304333	18143.80133	0.124305323717048	289	23.59	25.68
AT4G16155.1	18.9492865785574	626121.8456	901582.1527	723384.1721	757250.7887	766638.718	1089395.567	851056.154	916523.7571	893219.9951	832137.332	843570.2912	928995.4436	753646.1591	795378.181	936640.7156	703879.6058	705083.0066	737402.7252	915323.0436	817539.2151	782873.8699	748845.51	818179.0224	804022.0807	783100.7464	514402.3846	795624.668	844725.661	911303.98	829151.0376	810899.927656667	1089395.567	0.811880492968268	567	22.01	24.52
AT4G16390.1	14.2681326396924	81937.56711	65688.01057	53223.75435	66321.94081	34901.61063	72683.95957	72824.99931	58102.51936	47015.37987	51516.2284	46998.02042	50789.12308	40125.9113	55132.50951	61185.87361	39738.66913	52039.06636	65097.65453	64456.39757	77666.34428	61980.02396	46025.07195	43226.5963	53070.90293	39584.65927	46246.97628	20707.06215	63133.8525	51229.57684	66740.06999	54979.6777313333	81937.56711	0.156649836442952	702	23.41	26.08
AT4G16450.1	12.0000600137165	50109.67967	29401.03131	43712.77121	38276.30405	31436.07623	40639.79928	25844.16197	50403.15659	38738.23997	41363.99579	37548.91239	37060.84624	35621.68322	34012.38524	19637.01056	41836.69844	32170.27588	21928.40713	25689.3306	57851.87948	40476.77572	40095.2183	31269.2767	42474.03461	34276.96227	49756.17164	24516.61904	46601.16656	42335.79821	34104.20929	37306.2959196667	57851.87948	0.608164459302648	106	23.62	27.03
AT4G16500.1	12.0000600137165	10463.94005	12863.83635	5950.636464	2312.328404	5377.833699	3846.723793	5204.941443	18305.18842	4190.676666	2681.792426	10918.63083	13814.33594	6655.262354	745.1019621	1896.533306	3472.795013	3059.973328	13884.37535	6795.580519	101.1053309	3290.866606	2121.874247	2726.147709	14122.51639	4006.9532	5127.500166	2658.536292	1758.624662	2264.338772	3291.741402	5797.02303646667	18305.18842	0.259844996916575	117	23.06	26.64
AT4G16660.1	12.0000702431243	37952.64989	42220.96853	39566.84246	36596.48185	51222.59902	53599.35206	37580.40189	38012.06953	37536.9463	24985.16438	28607.20719	45674.76525	31935.84104	40179.46921	30801.00728	28216.46789	33363.84898	36191.51578	30539.0276	27527.00197	27436.86363	27813.74703	54052.11875	25481.06063	32731.2668	26891.2687	28835.23843	23608.6004	31297.58949	66013.34162	35882.3574526667	66013.34162	0.185616006961496	867	22.81	25.34
AT4G16720.1	16.2046549419019	796311.1314	955348.9673	1013865.902	789726.5733	531268.3556	1232583.114	748777.8095	1425313.735	634904.9995	1327473.867	826116.6484	1026486.192	659841.3275	695923.4005	634423.2999	1132975.73	603570.054	606887.0999	854520.5017	969265.6889	856999.9619	777119.9835	1022721.457	1153312.849	1132213.398	918062.4388	922378.2873	1368499.757	758264.907	1347160.724	924077.27203	1425313.735	0.913866820047584	204	25.1	26.49
AT4G16830.1	7.7945345536592	279976.7463	244374.4554	168884.7605	177715.849	203297.6718	168434.3294	226078.3457	210103.1865	201957.0934	124470.5294	155086.8391	179950.5502	198723.9406	222783.7691	221091.4447	164290.4828	167808.0386	143577.8218	264184.3326	167995.5792	167252.0819	176157.1463	206614.6779	168756.1712	160164.0966	136801.18	191564.5825	150262.4192	157783.5887	181916.8368	186268.61824	279976.7463	0.0282924697610134	355	20.04	21.64
AT4G17040.1	12.0000600137165	71376.60917	43374.26427	45032.26502	21115.74045	31627.0952	94115.5129	30388.8802	37073.70713	26086.32466	58105.50076	34364.66404	35939.07286	33282.30066	24044.37194	19335.90972	46914.99877	21664.49665	18929.65026	30630.35626	41625.82362	33922.35804	40975.78184	26772.85007	39550.14691	11951.30943	10491.05955	57924.25095	57132.17574	48604.38039	37389.32496	37658.039414	94115.5129	0.62354003748618	305	23.02	25.66
AT4G17090.1	19.881605457332	647733.6123	852518.133	795006.4606	976547.2823	829627.0031	724205.7896	673450.503	813662.0419	1035654.699	698547.9259	822968.8502	758115.6326	693135.4036	780513.3752	1037518.601	731226.6364	764013.4013	645849.8906	707891.1388	855970.4784	899128.7239	852519.6243	1044639.886	739726.532	771479.546	798920.336	1012905.351	843058.701	757978.6019	864719.5045	814307.788846667	1044639.886	0.00596804080423918	548	23.8	25.97
AT4G17370.1	12.0000600137165	134374.9428	264938.4474	52452.16179	152726.0273	149310.7308	104466.6594	227943.2076	88351.91946	93546.13452	45439.77119	178820.0677	44736.55587	73114.33091	66816.31043	102652.852	32487.27967	34801.05602	37326.34237	67345.29524	107348.5759	130346.5888	61312.12243	117740.4702	132700.8626	40063.75039	33795.20949	32213.66262	40237.12358	37342.22754	66689.50725	91714.673109	264938.4474	0.895274848637793	368	23.51	25.76
AT4G17520.1	23.7450252850418	1257378.003	1167047.384	1056359.821	1227419.572	1180884.994	1104314.952	1146083.499	1123387.064	1053151.709	1019295.663	1179392.171	1213629.33	1161632.519	1014333.745	1020510.973	993453.4539	1098661.745	895797.8745	1171439.935	1255747.195	1195478.255	1289744.214	1085278.009	1237175.369	1051315.957	1108727.593	1138981.733	985911.6091	1111674.646	1332226.603	1129214.51968333	1332226.603	0.210386725377915	360	20.04	21.18
AT4G17530.1	14.7504374769336	1160279.431	904924.5573	633829.9656	690597.1248	776040.4602	994780.4039	931194.9098	893406.5491	786356.3093	678626.4758	798139.5662	767391.223	616284.7547	693954.6877	897232.1482	572914.8451	701243.7589	906589.8893	875250.2787	744904.0075	602565.3715	588592.4975	1059491.558	706356.9003	801365.2658	542991.0814	573247.8732	712388.188	721257.798	1034029.63	778874.250326667	1160279.431	0.0105026570819921	202	22.84	25.65
AT4G17560.1	2.2184940120425	616357.3203	462067.8675	604782.6885	477586.6258	543357.8949	267312.2227	534289.7817	409695.7148	378472.4066	295688.5068	540144.3505	440988.6489	371530.3923	461489.1708	490457.7554	262281.87	481317.6703	404315.204	605703.5789	273920.761	484734.5794	383617.0888	408782.0611	346769.3794	585837.1818	445910.1779	406252.0495	299996.2142	392613.7256	431319.5808	436919.749006667	616357.3203	0.3912294756808	225	23.45	25.15
AT4G17600.1	9.0477973189411	382036.6157	330799.6328	309787.7849	321756.947	324876.4642	197694.303	376758.6421	400204.1442	376426.5749	243120.2777	326871.3326	315536.5722	333274.4341	394889.4635	403799.7397	234296.0546	309403.5351	229937.7874	388932.6323	283787.7298	326452.5893	384320.4292	387806.8145	257490.7044	346797.6848	262289.6582	321726.1986	210694.6418	340970.2059	366111.619	322961.707116667	403799.7397	0.291817849907915	262	23.86	26.51
AT4G17730.2	5.1993084906117	1570.71125	3653.062432	6990.989057	7829.424864	8338.115602	1415.265357	9315.677219	13541.80372	9444.80515	18142.21472	6553.374402	6462.802271	13775.44833	8566.518704	17221.13469	23237.90883	5992.266388	13663.17713	6660.729609	13573.1918	16941.38998	7669.28709	17229.44522	8290.81652	8933.223975	10852.48828	14474.75059	13506.95853	14105.71696	16970.03723	10830.7578633333	23237.90883	0.158662356522278	262	21.95	23.65
AT4G18030.1	18.0347885246618	18203.81592	34145.34709	30983.61879	29017.1526	27282.24315	46145.92843	44404.95069	26149.63852	35407.82285	29984.2481	37739.1141	34747.04842	24419.54518	32750.78608	29456.08316	22085.83895	31147.48325	34256.26047	22305.4847	32234.52071	21077.72379	26467.48524	16988.84828	34043.25632	10832.66952	15981.35189	24159.88994	19836.65946	32972.96564	15686.44163	28030.4740956667	46145.92843	0.809942388406662	621	24.41	26.58
AT4G18100.1	20.660508553776	647060.4461	942011.9522	651201.7961	823446.7078	642907.0762	1123902.64	554473.7556	1093763.585	852230.4664	648727.2703	1059464.944	944109.0977	700838.5613	789865.3328	546098.1316	810030.2337	745924.8898	573879.478	874950.5786	997775.9371	961511.1559	871506.1869	996690.7654	1123731.292	1045770.012	1420638.435	968365.7072	1021881.92	739500.1477	1224670.01	879897.61708	1420638.435	0.744958572288352	133	24.32	26.24
AT4G18480.1	12.999941714815	2142872.151	2257991.142	2154196.403	2539391.099	2030291.571	2500588.688	2543310.162	2548215.22	2395977.21	2319738.757	2169914.414	2386191.109	2200091.713	2336877.427	2455265.864	2294221.77	2182617.406	2149043.936	2480363.918	2703533.304	2345791.61	2542957.724	2789156.908	2554776.616	2629919.334	2410097.749	2545780.366	2617209.353	2580761.996	3421007.406	2440938.41086667	3421007.406	0.89842682320184	424	21.92	24.25
AT4G18810.2	8.499184562192	65295.35045	71268.97868	70472.50346	60434.97782	53597.61364	88046.39342	71307.11035	51922.39695	105641.9319	78126.10813	186050.8566	109593.4416	109135.0295	52492.00614	91173.76785	74928.27197	42746.43961	50689.85099	75023.47636	115087.5187	125549.8987	113073.6496	123722.4436	148651.2131	65722.44282	120874.5963	119404.6633	133608.0701	79181.56471	94396.99981	91573.9855386667	186050.8566	0.703933331423814	627	23.08	25.66
AT4G19120.1	7.4969950072458	13153.95505	13516.92927	10295.62201	13899.29423	15657.80381	26246.09099	12833.86096	13595.74662	17008.09166	7061.358102	9501.793402	15510.07194	17150.73638	5833.92242	8297.476313	12493.75347	12142.68808	16710.94372	11173.31698	15948.4534	11187.10266	6649.145358	9837.053872	14470.77631	13277.76992	3582.53939	11428.07758	11911.29333	12381.96125	5492.635587	12275.0088021333	26246.09099	0.253353197395792	600	24.62	26.98
AT4G19170.1	17.0435164473922	94112.52006	103960.9323	127867.875	98539.70774	93839.70634	111875.4719	164096.9501	105700.5592	128956.8839	78161.92294	92754.02036	144135.4018	132884.8204	96883.24623	79792.21815	72165.52017	85880.12125	125210.9493	117476.1667	102470.9927	79639.86659	79282.43076	100121.2758	112782.2792	119756.9353	87392.15546	74632.41856	91122.06642	79443.66106	110731.3602	103055.681196333	164096.9501	1.19025513739674e-06	595	23.3	25.63
AT4G19210.1	12.4562064902285	71263.58431	59798.19217	38760.68624	42046.50609	33605.44572	89721.88333	81956.83433	62874.76031	55727.90402	38189.23256	59371.14297	56071.53015	66552.04699	66032.65908	90201.1548	39023.91985	53321.56345	82454.0671	63603.6914	73978.93909	50206.71974	44765.25357	92583.44043	72424.76108	92176.5886	54020.88244	37141.15231	71243.71354	72173.58678	97488.96945	63626.0270633333	97488.96945	1.06405940758415e-06	605	23.61	25.97
AT4G19410.1	6.678337067411	1134027.711	1093402.227	1081942.605	1280704.852	1317569.833	1220170.361	1226771.023	1286847.875	1211639.498	1009458.482	1006125.567	1141770.717	1229135.76	962592.8641	1245448.987	957601.1589	1037430.951	955736.2716	1105417.92	1048881.317	1010712.048	974708.8744	1337703.747	1158375.893	1182506.873	1221779.116	1284395.491	1022392.691	937067.176	1093321.407	1125854.64323333	1337703.747	0.35517792361165	391	23.56	26.33
AT4G19770.1	6.145730015998	42217.75775	32880.8118	38946.55693	42211.70558	48815.23118	72895.4081	32351.90129	24831.69445	46560.75747	53048.80792	38801.88291	50441.87317	20407.31335	22654.81508	23453.3821	37092.54294	27424.08317	38812.79454	27608.99037	38436.65532	37872.63355	30347.7825	52418.04524	55815.14031	28924.98883	47867.81122	32660.15923	50915.62857	46005.11212	53661.11515	39879.4460713333	72895.4081	0.0198106263805888	261	24.55	27.8
AT4G20020.1	12.0000600137165	10353.0655	2066.578985	6449.145812	6010.26691	1414.951847	10023.88034	4938.311163	5060.789575	2535.404865	7673.494382	1856.418932	6917.173108	2230.010559	4445.768337	3427.420215	4410.193597	4745.377243	1184.212832	811.359923	4070.193822	6689.696177	4178.948312	1969.437197	671.3915132	1320.30292	299.8339813	1962.071768	4683.359876	2094.956867	1969.259718	3882.10920921667	10353.0655	0.0820825618668108	419	21.57	22.7
AT4G20260.4	12.0000600137165	4942027.275	4884031.272	4954204.125	4597660.43	5733244.066	3373192.749	3958478.195	5012021.82	5018740.034	2984165.938	4803057.299	4572407.313	4486698.382	4292903.185	4618755.577	2665750.479	3810972.356	2985976.074	4950168.665	3457620.882	3624398.517	3571928.578	3994519.134	3245961.887	5545534.286	4477565.778	4751339.307	2945536.886	3051170.423	3896690.702	4173557.38713333	5733244.066	0.0737834804673722	226	21.61	23.25
AT4G20360.1	9.8497188624325	44112779.5	40782991.84	29680336.75	34080470.12	25913200.51	33274285.8	48455337	35103310.72	35042309.06	34373221.42	43878468.91	40764787.81	31579673	48925758.73	32901446.8	29093025.81	34217508.74	36883285.56	42358714.05	32262137.61	34105315.99	34484263.17	36788133.38	36477417.25	32933131.4	31493947.39	29284840.8	34346887.93	36903233.3	37447640.11	35931595.3486667	48925758.73	0.130472220180526	476	22.32	24.66
