Gene.ID	AFFY.ATH1	Protein.ID	Transcript.ID
AT5G39785	249418_at	AT5G39785.3	AT5G39785.3
AT5G39785	249423_at	AT5G39785.3	AT5G39785.3
AT5G39785	249418_at	AT5G39785.2	AT5G39785.2
AT5G39785	249423_at	AT5G39785.2	AT5G39785.2
AT5G39785	249418_at	AT5G39785.4	AT5G39785.4
AT5G39785	249423_at	AT5G39785.4	AT5G39785.4
AT5G39785	249418_at	AT5G39785.1	AT5G39785.1
AT5G39785	249423_at	AT5G39785.1	AT5G39785.1
AT5G19633		AT5G19633.1	AT5G19633.1
AT2G45880	266914_at	AT2G45880.1	AT2G45880.1
AT3G12420	257585_at	AT3G12420.1	AT3G12420.1
AT1G19800	261132_at	AT1G19800.4	AT1G19800.4
AT1G19800	261132_at	AT1G19800.5	AT1G19800.5
AT1G19800	261132_at	AT1G19800.6	AT1G19800.6
AT1G19800	261132_at	AT1G19800.1	AT1G19800.1
AT1G19800	261132_at	AT1G19800.3	AT1G19800.3
AT1G19800	261132_at	AT1G19800.2	AT1G19800.2
AT4G38005		AT4G38005.1	AT4G38005.1
AT4G09340	255087_at	AT4G09340.1	AT4G09340.1
AT4G02640	255496_at	AT4G02640.4	AT4G02640.4
AT4G02640	255496_at	AT4G02640.1	AT4G02640.1
AT4G02640	255496_at	AT4G02640.3	AT4G02640.3
AT4G02640	255496_at	AT4G02640.2	AT4G02640.2
AT2G45243		AT2G45243.1	AT2G45243.1
AT1G24150	264867_at		AT1G24150.1
AT1G24150	264867_at	AT1G24150.2	AT1G24150.2
AT1G79630	261400_at	AT1G79630.5	AT1G79630.5
AT1G79630	261400_at	AT1G79630.7	AT1G79630.7
AT1G79630	261400_at	AT1G79630.4	AT1G79630.4
AT1G79630	261400_at	AT1G79630.8	AT1G79630.8
AT1G79630	261400_at	AT1G79630.3	AT1G79630.3
AT1G79630	261400_at	AT1G79630.6	AT1G79630.6
AT1G79630	261400_at	AT1G79630.2	AT1G79630.2
AT1G79630	261400_at	AT1G79630.1	AT1G79630.1
AT4G37210	246220_at	AT4G37210.2	AT4G37210.2
AT4G37210	246220_at	AT4G37210.1	AT4G37210.1
AT4G17790	245361_at	AT4G17790.1	AT4G17790.1
AT4G10970	254957_at	AT4G10970.1	AT4G10970.1
AT4G10970	254957_at	AT4G10970.4	AT4G10970.4
AT4G10970	254957_at	AT4G10970.5	AT4G10970.5
AT4G10970	254957_at	AT4G10970.7	AT4G10970.7
AT4G10970	254957_at	AT4G10970.6	AT4G10970.6
AT4G10970	254957_at	AT4G10970.3	AT4G10970.3
AT4G10970	254957_at	AT4G10970.2	AT4G10970.2
AT5G49750	248567_at	AT5G49750.1	AT5G49750.1
AT1G66870		AT1G66870.1	AT1G66870.1
AT1G66870		AT1G66870.2	AT1G66870.2
AT5G26010	246868_at	AT5G26010.1	AT5G26010.1
AT5G46110	248886_at	AT5G46110.3	AT5G46110.3
AT5G46110	248886_at	AT5G46110.4	AT5G46110.4
AT5G46110	248886_at	AT5G46110.1	AT5G46110.1
AT5G46110	248886_at	AT5G46110.2	AT5G46110.2
AT4G29390	253715_at	AT4G29390.1	AT4G29390.1
AT3G52160	252035_at	AT3G52160.2	AT3G52160.2
AT3G52160	252035_at	AT3G52160.1	AT3G52160.1
AT5G06380		AT5G06380.1	AT5G06380.1
AT3G59070	251498_at	AT3G59070.1	AT3G59070.1
AT4G05630	255245_at	AT4G05630.1	AT4G05630.1
AT4G00290	255713_s_at	AT4G00290.1	AT4G00290.1
AT5G56980	247933_at	AT5G56980.1	AT5G56980.1
AT3G49370	252311_at	AT3G49370.1	AT3G49370.1
AT1G79103		AT1G79103.1	AT1G79103.1
AT3G10800	258759_at	AT3G10800.1	AT3G10800.1
AT5G12060	250325_s_at	AT5G12060.1	AT5G12060.1
AT1G60987		AT1G60987.1	AT1G60987.1
AT4G10560	254983_at	AT4G10560.1	AT4G10560.1
AT5G62770	247448_at	AT5G62770.1	AT5G62770.1
AT5G56680	262306_s_at	AT5G56680.1	AT5G56680.1
AT3G06460	258912_at	AT3G06460.1	AT3G06460.1
AT4G24972		AT4G24972.1	AT4G24972.1
AT4G21192		AT4G21192.2	AT4G21192.2
AT4G21192		AT4G21192.1	AT4G21192.1
AT2G33775		AT2G33775.1	AT2G33775.1
AT1G71340	259934_at	AT1G71340.1	AT1G71340.1
AT3G44070	252663_at	AT3G44070.1	AT3G44070.1
AT3G44070	252663_at	AT3G44070.2	AT3G44070.2
AT2G35930	263935_at	AT2G35930.1	AT2G35930.1
AT1G72640	259914_at	AT1G72640.1	AT1G72640.1
AT1G72640	259914_at	AT1G72640.3	AT1G72640.3
AT1G72640	259914_at	AT1G72640.4	AT1G72640.4
AT1G72640	259914_at	AT1G72640.2	AT1G72640.2
AT1G57580		AT1G57580.1	AT1G57580.1
AT4G27080	253899_at	AT4G27080.1	AT4G27080.1
AT4G27080	253899_at	AT4G27080.2	AT4G27080.2
AT5G44800	249020_at	AT5G44800.1	AT5G44800.1
AT3G10420	258925_at	AT3G10420.2	AT3G10420.2
AT3G10420	258925_at	AT3G10420.1	AT3G10420.1
AT3G57280	251624_at	AT3G57280.1	AT3G57280.1
AT5G04610	250841_at	AT5G04610.1	AT5G04610.1
AT4G14785		AT4G14785.1	AT4G14785.1
AT3G06510	258512_at	AT3G06510.1	AT3G06510.1
AT3G06510	258512_at	AT3G06510.2	AT3G06510.2
ATCG00070	245050_at	ATCG00070.1	ATCG00070.1
AT4G26630	253977_at	AT4G26630.1	AT4G26630.1
AT4G26630	253977_at	AT4G26630.2	AT4G26630.2
AT4G31430	253524_at	AT4G31430.3	AT4G31430.3
AT4G31430	253524_at	AT4G31430.1	AT4G31430.1
AT4G31430	253524_at	AT4G31430.2	AT4G31430.2
AT5G18490	249987_at	AT5G18490.1	AT5G18490.1
AT4G26680	253979_at	AT4G26680.1	AT4G26680.1
AT4G26680	253979_at	AT4G26680.2	AT4G26680.2
ATMG01170	266012_s_at	ATMG01170.1	ATMG01170.1
AT4G27880	253838_at	AT4G27880.1	AT4G27880.1
AT3G46710	252489_at	AT3G46710.1	AT3G46710.1
AT1G27480	264442_at	AT1G27480.1	AT1G27480.1
AT2G07676	263503_s_at	AT2G07676.1	AT2G07676.1
AT3G50250	252198_x_at	AT3G50250.1	AT3G50250.1
AT1G73080	262360_at	AT1G73080.1	AT1G73080.1
AT5G43510	249157_at	AT5G43510.2	AT5G43510.2
AT2G36450	263917_at	AT2G36450.1	AT2G36450.1
ATMG01210	257324_at	ATMG01210.1	ATMG01210.1
ATMG01210	257325_at	ATMG01210.1	ATMG01210.1
AT4G00220	255701_at	AT4G00220.1	AT4G00220.1
AT5G20935	246159_at	AT5G20935.2	AT5G20935.2
AT5G20935	246159_at	AT5G20935.1	AT5G20935.1
AT1G27640	262293_at	AT1G27640.1	AT1G27640.1
AT3G02245		AT3G02245.1	AT3G02245.1
AT2G44710	266870_at	AT2G44710.1	AT2G44710.1
AT2G44710	266871_at	AT2G44710.1	AT2G44710.1
AT2G44710	266870_at	AT2G44710.4	AT2G44710.4
AT2G44710	266871_at	AT2G44710.4	AT2G44710.4
AT2G44710	266870_at	AT2G44710.3	AT2G44710.3
AT2G44710	266871_at	AT2G44710.3	AT2G44710.3
AT2G44710	266870_at	AT2G44710.2	AT2G44710.2
AT2G44710	266871_at	AT2G44710.2	AT2G44710.2
AT1G68410	259859_at	AT1G68410.2	AT1G68410.2
AT1G68410	259859_at	AT1G68410.1	AT1G68410.1
AT1G68410	259859_at	AT1G68410.3	AT1G68410.3
AT1G68410	259859_at	AT1G68410.4	AT1G68410.4
AT4G21950	254383_at	AT4G21950.1	AT4G21950.1
AT2G19010	267466_at	AT2G19010.1	AT2G19010.1
AT2G19010	267466_at	AT2G19010.2	AT2G19010.2
AT1G14180	262654_at	AT1G14180.2	AT1G14180.2
AT1G14180	262654_at	AT1G14180.1	AT1G14180.1
AT5G61480	247527_at	AT5G61480.1	AT5G61480.1
AT3G44370	252682_at	AT3G44370.1	AT3G44370.1
AT3G44370	252682_at	AT3G44370.2	AT3G44370.2
AT3G55670	251747_at	AT3G55670.1	AT3G55670.1
AT2G43350	260545_at	AT2G43350.1	AT2G43350.1
AT2G43350	260545_at	AT2G43350.2	AT2G43350.2
AT2G26710	267614_at	AT2G26710.1	AT2G26710.1
AT5G48380	248698_at	AT5G48380.1	AT5G48380.1
AT4G04890	255277_at	AT4G04890.1	AT4G04890.1
AT4G04890	255277_at	AT4G04890.2	AT4G04890.2
AT1G04020	265097_at	AT1G04020.1	AT1G04020.1
AT1G04020	265097_at	AT1G04020.2	AT1G04020.2
AT5G55890		AT5G55890.1	AT5G55890.1
AT2G29620	266674_at	AT2G29620.4	AT2G29620.4
AT2G29620	266674_at	AT2G29620.2	AT2G29620.2
AT2G29620	266674_at	AT2G29620.6	AT2G29620.6
AT2G29620	266674_at	AT2G29620.3	AT2G29620.3
AT2G29620	266674_at	AT2G29620.1	AT2G29620.1
AT2G29620	266674_at	AT2G29620.5	AT2G29620.5
AT3G26780		AT3G26780.1	AT3G26780.1
AT3G24065		AT3G24065.1	AT3G24065.1
AT5G28646		AT5G28646.3	AT5G28646.3
AT5G28646		AT5G28646.1	AT5G28646.1
AT5G28646		AT5G28646.2	AT5G28646.2
AT2G24693		AT2G24693.1	AT2G24693.1
AT1G70310	264317_at	AT1G70310.1	AT1G70310.1
AT1G11600	262819_at	AT1G11600.1	AT1G11600.1
AT2G36250	263906_at	AT2G36250.4	AT2G36250.4
AT2G36250	263906_at	AT2G36250.1	AT2G36250.1
AT2G36250	263906_at	AT2G36250.3	AT2G36250.3
AT2G36250	263906_at	AT2G36250.2	AT2G36250.2
AT3G10790		AT3G10790.1	AT3G10790.1
AT3G57730		AT3G57730.1	AT3G57730.1
AT2G15350	263560_s_at	AT2G15350.1	AT2G15350.1
AT5G54860	248134_at	AT5G54860.1	AT5G54860.1
ATMG00490	244959_s_at	ATMG00490.1	ATMG00490.1
AT3G12160	256261_at	AT3G12160.1	AT3G12160.1
AT1G43680	260838_at	AT1G43680.1	AT1G43680.1
AT1G71080	259756_at	AT1G71080.1	AT1G71080.1
AT3G08640	258692_at	AT3G08640.1	AT3G08640.1
AT5G22530	249896_at	AT5G22530.1	AT5G22530.1
AT4G23430	254259_s_at	AT4G23430.2	AT4G23430.2
AT4G23430	254259_s_at	AT4G23430.4	AT4G23430.4
AT4G23430	254259_s_at	AT4G23430.1	AT4G23430.1
AT4G23430	254259_s_at	AT4G23430.3	AT4G23430.3
AT4G20645		AT4G20645.1	AT4G20645.1
AT4G15990		AT4G15990.1	AT4G15990.1
AT2G34860	267430_at	AT2G34860.1	AT2G34860.1
AT2G34860	267430_at	AT2G34860.2	AT2G34860.2
AT1G14660	262835_at	AT1G14660.2	AT1G14660.2
AT1G14660	262835_at	AT1G14660.1	AT1G14660.1
AT5G24655	249721_at	AT5G24655.1	AT5G24655.1
AT5G03670	250907_at	AT5G03670.1	AT5G03670.1
AT5G03670		AT5G03670.2	AT5G03670.2
AT4G26150	254016_at	AT4G26150.1	AT4G26150.1
AT3G63250	251175_at	AT3G63250.1	AT3G63250.1
AT3G63250	251175_at	AT3G63250.2	AT3G63250.2
AT3G63250	251175_at	AT3G63250.3	AT3G63250.3
AT2G30040	266832_at	AT2G30040.1	AT2G30040.1
AT5G17522		AT5G17522.1	AT5G17522.1
AT3G07520	259065_at	AT3G07520.1	AT3G07520.1
AT4G13380	254771_at	AT4G13380.1	AT4G13380.1
AT2G14690	266379_at	AT2G14690.1	AT2G14690.1
AT3G56130	251736_at	AT3G56130.4	AT3G56130.4
AT3G56130	251736_at	AT3G56130.2	AT3G56130.2
AT3G56130	251736_at	AT3G56130.5	AT3G56130.5
AT3G56130	251736_at	AT3G56130.3	AT3G56130.3
AT3G56130	251736_at	AT3G56130.1	AT3G56130.1
AT2G18330	265340_at	AT2G18330.1	AT2G18330.1
AT1G27530	262298_at	AT1G27530.1	AT1G27530.1
AT1G23465		AT1G23465.1	AT1G23465.1
AT5G13070	245975_at	AT5G13070.1	AT5G13070.1
AT5G04050	250878_at	AT5G04050.1	AT5G04050.1
AT5G04050	250878_at	AT5G04050.2	AT5G04050.2
AT1G70690	260179_at	AT1G70690.1	AT1G70690.1
AT5G37060	249649_at	AT5G37060.1	AT5G37060.1
AT4G23960	254183_at	AT4G23960.1	AT4G23960.1
AT4G23960	254183_at	AT4G23960.2	AT4G23960.2
AT3G44940	252626_at	AT3G44940.1	AT3G44940.1
AT5G06480	250732_at	AT5G06480.1	AT5G06480.1
AT3G31560		AT3G31560.1	AT3G31560.1
AT1G29520	259774_at	AT1G29520.1	AT1G29520.1
AT1G22920	264724_at	AT1G22920.2	AT1G22920.2
AT1G22920	264724_at	AT1G22920.1	AT1G22920.1
AT5G39190		AT5G39190.2	AT5G39190.2
AT5G39190	249474_s_at	AT5G39190.1	AT5G39190.1
AT4G37435		AT4G37435.1	AT4G37435.1
AT5G43750	249120_at	AT5G43750.1	AT5G43750.1
AT1G66290		AT1G66290.1	AT1G66290.1
AT5G36930	249639_at	AT5G36930.3	AT5G36930.3
AT5G36930	249639_at	AT5G36930.1	AT5G36930.1
AT5G36930	249639_at	AT5G36930.2	AT5G36930.2
AT5G36930	249639_at	AT5G36930.4	AT5G36930.4
AT4G03292		AT4G03292.1	AT4G03292.1
AT3G17970	258214_at	AT3G17970.2	AT3G17970.2
AT3G17970	258215_at	AT3G17970.2	AT3G17970.2
AT3G17970	258214_at	AT3G17970.1	AT3G17970.1
AT3G17970	258215_at	AT3G17970.1	AT3G17970.1
AT3G43920	252716_at	AT3G43920.1	AT3G43920.1
AT3G43920	252716_at	AT3G43920.4	AT3G43920.4
AT3G43920	252716_at	AT3G43920.5	AT3G43920.5
AT3G43920	252716_at	AT3G43920.2	AT3G43920.2
AT3G43920	252716_at	AT3G43920.3	AT3G43920.3
AT3G43920	252716_at	AT3G43920.6	AT3G43920.6
AT5G59500	247702_at	AT5G59500.1	AT5G59500.1
AT5G59500	247702_at	AT5G59500.2	AT5G59500.2
AT4G14723		AT4G14723.1	AT4G14723.1
AT3G16440	259328_at	AT3G16440.1	AT3G16440.1
AT3G16440	259328_at	AT3G16440.2	AT3G16440.2
AT1G26210	245816_at	AT1G26210.1	AT1G26210.1
AT4G13261		AT4G13261.1	AT4G13261.1
AT5G53950	248240_at	AT5G53950.1	AT5G53950.1
AT2G29680	266616_at	AT2G29680.2	AT2G29680.2
AT2G29680	266616_at	AT2G29680.1	AT2G29680.1
AT4G22105		AT4G22105.1	AT4G22105.1
AT1G64010	262334_at	AT1G64010.2	AT1G64010.2
AT1G64010	262334_at	AT1G64010.1	AT1G64010.1
AT1G73450	245721_s_at	AT1G73450.1	AT1G73450.1
AT5G67560	247008_at	AT5G67560.1	AT5G67560.1
AT5G37490	249618_at	AT5G37490.1	AT5G37490.1
AT1G05000	265214_at	AT1G05000.3	AT1G05000.3
AT1G05000	265214_at	AT1G05000.1	AT1G05000.1
AT1G05000	265214_at	AT1G05000.2	AT1G05000.2
AT1G70030		AT1G70030.3	AT1G70030.3
AT1G70030		AT1G70030.2	AT1G70030.2
AT1G70030		AT1G70030.1	AT1G70030.1
AT3G18100	258157_at	AT3G18100.1	AT3G18100.1
AT3G18100	258157_at	AT3G18100.2	AT3G18100.2
AT3G18100	258157_at	AT3G18100.4	AT3G18100.4
AT3G18100	258157_at	AT3G18100.3	AT3G18100.3
AT5G36280	246618_at	AT5G36280.1	AT5G36280.1
AT3G12540	256283_at	AT3G12540.2	AT3G12540.2
AT3G12540	256283_at	AT3G12540.1	AT3G12540.1
AT5G20570	246089_at	AT5G20570.3	AT5G20570.3
AT5G20570	246089_at	AT5G20570.2	AT5G20570.2
AT5G20570	246089_at	AT5G20570.1	AT5G20570.1
AT1G64490	261951_at	AT1G64490.1	AT1G64490.1
AT1G60770	264913_at	AT1G60770.1	AT1G60770.1
AT3G58300	251570_at	AT3G58300.1	AT3G58300.1
AT5G37840	249586_at	AT5G37840.1	AT5G37840.1
AT3G44010	252693_s_at	AT3G44010.2	AT3G44010.2
AT3G44010	252693_s_at	AT3G44010.1	AT3G44010.1
AT3G16990	257888_at	AT3G16990.1	AT3G16990.1
AT1G54390	262982_at	AT1G54390.6	AT1G54390.6
AT1G54390	262982_at	AT1G54390.3	AT1G54390.3
AT1G54390	262982_at	AT1G54390.5	AT1G54390.5
AT1G54390	262982_at	AT1G54390.8	AT1G54390.8
AT1G54390	262982_at	AT1G54390.7	AT1G54390.7
AT1G54390	262982_at	AT1G54390.1	AT1G54390.1
AT1G54390	262982_at	AT1G54390.4	AT1G54390.4
AT1G54390	262982_at	AT1G54390.2	AT1G54390.2
AT1G55300	259649_at	AT1G55300.1	AT1G55300.1
AT1G55300	259649_at	AT1G55300.2	AT1G55300.2
AT5G10730	246017_at	AT5G10730.1	AT5G10730.1
AT3G10750	258762_at	AT3G10750.1	AT3G10750.1
AT5G16070	246480_at	AT5G16070.1	AT5G16070.1
AT3G05725		AT3G05725.1	AT3G05725.1
AT1G26120		AT1G26120.1	AT1G26120.1
AT3G50540	252159_at	AT3G50540.1	AT3G50540.1
AT5G12950	250268_s_at	AT5G12950.1	AT5G12950.1
AT1G28140	259594_at	AT1G28140.1	AT1G28140.1
AT2G28830	266230_at	AT2G28830.1	AT2G28830.1
AT3G47040	252447_at	AT3G47040.1	AT3G47040.1
AT3G47040	252447_at	AT3G47040.3	AT3G47040.3
AT3G47040	252447_at	AT3G47040.2	AT3G47040.2
AT3G47040	252447_at	AT3G47040.4	AT3G47040.4
AT4G13235	254756_at	AT4G13235.1	AT4G13235.1
AT5G49360	248622_at	AT5G49360.1	AT5G49360.1
AT2G23600	267126_s_at	AT2G23600.2	AT2G23600.2
AT2G23600	267126_s_at	AT2G23600.3	AT2G23600.3
AT2G23600	267126_s_at	AT2G23600.1	AT2G23600.1
AT3G03910	259346_at	AT3G03910.1	AT3G03910.1
AT3G03910	259346_at	AT3G03910.2	AT3G03910.2
AT1G09665		AT1G09665.1	AT1G09665.1
AT2G29770	266667_at	AT2G29770.1	AT2G29770.1
AT5G35410	246614_at	AT5G35410.1	AT5G35410.1
AT5G35410	246614_at	AT5G35410.2	AT5G35410.2
AT1G72070	256340_at	AT1G72070.2	AT1G72070.2
AT1G72070	256340_at	AT1G72070.1	AT1G72070.1
AT4G00880	255645_at	AT4G00880.1	AT4G00880.1
AT3G12630	256231_at	AT3G12630.1	AT3G12630.1
AT1G21450	260878_at	AT1G21450.1	AT1G21450.1
AT5G48750	248671_at	AT5G48750.1	AT5G48750.1
AT1G32280		AT1G32280.1	AT1G32280.1
AT1G68670	262284_at	AT1G68670.1	AT1G68670.1
AT4G37540	253043_at	AT4G37540.1	AT4G37540.1
AT4G31310	253545_at	AT4G31310.1	AT4G31310.1
AT4G31310	253545_at	AT4G31310.2	AT4G31310.2
AT1G80710		AT1G80710.1	AT1G80710.1
AT5G60760	247582_at	AT5G60760.2	AT5G60760.2
AT5G60760	247582_at	AT5G60760.1	AT5G60760.1
AT1G15190	262606_at	AT1G15190.1	AT1G15190.1
AT5G66720		AT5G66720.1	AT5G66720.1
AT5G66720		AT5G66720.2	AT5G66720.2
AT2G40560	255875_s_at	AT2G40560.1	AT2G40560.1
AT3G25920	258076_at	AT3G25920.1	AT3G25920.1
AT5G17790	250050_at	AT5G17790.1	AT5G17790.1
AT5G43390	249153_s_at	AT5G43390.1	AT5G43390.1
AT1G19130	259474_at	AT1G19130.1	AT1G19130.1
AT1G21475		AT1G21475.1	AT1G21475.1
ATCG00770	244981_at	ATCG00770.1	ATCG00770.1
AT5G64420	247277_at	AT5G64420.1	AT5G64420.1
AT5G23880	249816_at	AT5G23880.1	AT5G23880.1
AT4G11360	254919_at	AT4G11360.1	AT4G11360.1
AT1G55360	257510_at	AT1G55360.1	AT1G55360.1
AT3G52075		AT3G52075.1	AT3G52075.1
AT3G13240	257682_at	AT3G13240.1	AT3G13240.1
AT3G13240	257682_at	AT3G13240.2	AT3G13240.2
AT5G43430	249158_at	AT5G43430.1	AT5G43430.1
AT5G43430	249158_at	AT5G43430.3	AT5G43430.3
AT5G43430	249158_at	AT5G43430.2	AT5G43430.2
AT5G43430	249158_at	AT5G43430.4	AT5G43430.4
AT3G50100		AT3G50100.2	AT3G50100.2
AT3G50100		AT3G50100.1	AT3G50100.1
AT5G66870		AT5G66870.1	AT5G66870.1
AT5G66280	247094_at	AT5G66280.1	AT5G66280.1
AT3G21590	258169_at	AT3G21590.3	AT3G21590.3
AT3G21590	258169_at	AT3G21590.1	AT3G21590.1
AT3G21590	258169_at	AT3G21590.2	AT3G21590.2
AT5G66050	247123_at	AT5G66050.4	AT5G66050.4
AT5G66050	247123_at	AT5G66050.2	AT5G66050.2
AT5G66050	247123_at	AT5G66050.1	AT5G66050.1
AT5G66050	247123_at	AT5G66050.3	AT5G66050.3
AT1G32130	245787_at	AT1G32130.2	AT1G32130.2
AT1G32130	245787_at	AT1G32130.1	AT1G32130.1
AT4G31000	253571_at	AT4G31000.1	AT4G31000.1
AT4G31000	253571_at	AT4G31000.2	AT4G31000.2
AT1G35353		AT1G35353.1	AT1G35353.1
AT1G49030	260752_at	AT1G49030.1	AT1G49030.1
AT1G47700		AT1G47700.1	AT1G47700.1
AT5G36140	249686_at	AT5G36140.1	AT5G36140.1
AT4G35490	253138_at	AT4G35490.1	AT4G35490.1
AT4G35490	253138_at	AT4G35490.2	AT4G35490.2
AT4G26910	253950_at	AT4G26910.3	AT4G26910.3
AT4G26910	253950_at	AT4G26910.1	AT4G26910.1
AT4G26910	253950_at	AT4G26910.2	AT4G26910.2
AT3G04450	258626_at	AT3G04450.2	AT3G04450.2
AT3G04450	258626_at	AT3G04450.1	AT3G04450.1
AT3G04450	258626_at	AT3G04450.3	AT3G04450.3
AT3G04450	258626_at	AT3G04450.4	AT3G04450.4
AT5G08010	250559_at	AT5G08010.1	AT5G08010.1
AT3G12560	256281_at	AT3G12560.2	AT3G12560.2
AT3G12560	256281_at	AT3G12560.1	AT3G12560.1
AT4G34500	253239_at	AT4G34500.1	AT4G34500.1
AT1G64430	261952_at	AT1G64430.2	AT1G64430.2
AT1G64430	261952_at	AT1G64430.3	AT1G64430.3
AT1G64430	261952_at	AT1G64430.1	AT1G64430.1
AT5G03460	250921_at	AT5G03460.1	AT5G03460.1
AT5G57900	247863_at	AT5G57900.1	AT5G57900.1
AT2G41980	267581_at	AT2G41980.1	AT2G41980.1
AT5G61500	247542_at	AT5G61500.2	AT5G61500.2
AT5G61500	247542_at	AT5G61500.1	AT5G61500.1
AT2G37310	266002_at	AT2G37310.1	AT2G37310.1
AT3G02870	258613_at	AT3G02870.1	AT3G02870.1
AT3G02870	258613_at	AT3G02870.2	AT3G02870.2
AT3G02870	258613_at	AT3G02870.3	AT3G02870.3
AT5G20220	246069_at	AT5G20220.1	AT5G20220.1
AT5G20220	246069_at	AT5G20220.4	AT5G20220.4
AT5G20220		AT5G20220.3	AT5G20220.3
AT5G20220	246069_at	AT5G20220.2	AT5G20220.2
AT2G20873		AT2G20873.1	AT2G20873.1
AT4G10390	254996_at	AT4G10390.1	AT4G10390.1
AT3G01780	259190_at	AT3G01780.2	AT3G01780.2
AT3G01780	259190_at	AT3G01780.1	AT3G01780.1
AT5G42350	249198_s_at	AT5G42350.1	AT5G42350.1
AT3G61030	251351_s_at	AT3G61030.1	AT3G61030.1
AT5G43460	249159_at	AT5G43460.1	AT5G43460.1
AT5G43460	249159_at	AT5G43460.2	AT5G43460.2
AT1G48010	259613_at	AT1G48010.1	AT1G48010.1
AT2G04380	263857_at	AT2G04380.1	AT2G04380.1
AT5G56555		AT5G56555.1	AT5G56555.1
AT1G76070	261748_at	AT1G76070.1	AT1G76070.1
AT2G35380	266625_at	AT2G35380.2	AT2G35380.2
AT2G35380	266625_at	AT2G35380.1	AT2G35380.1
AT1G30470		AT1G30470.3	AT1G30470.3
AT1G30470		AT1G30470.1	AT1G30470.1
AT1G30470		AT1G30470.2	AT1G30470.2
AT5G21326		AT5G21326.1	AT5G21326.1
AT2G22070	263353_at	AT2G22070.1	AT2G22070.1
AT5G24860	246967_at	AT5G24860.1	AT5G24860.1
AT5G24860	246967_at	AT5G24860.3	AT5G24860.3
AT5G24860	246967_at	AT5G24860.2	AT5G24860.2
AT4G23080	254295_at	AT4G23080.1	AT4G23080.1
AT1G54640	264242_at	AT1G54640.1	AT1G54640.1
AT4G23365	254257_s_at	AT4G23365.1	AT4G23365.1
AT2G22720	265291_at	AT2G22720.4	AT2G22720.4
AT2G22720	265291_at	AT2G22720.2	AT2G22720.2
AT2G22720	265291_at	AT2G22720.1	AT2G22720.1
AT2G22720	265291_at	AT2G22720.6	AT2G22720.6
AT2G22720	265291_at	AT2G22720.3	AT2G22720.3
AT2G22720	265291_at	AT2G22720.5	AT2G22720.5
AT5G55670	248071_at	AT5G55670.2	AT5G55670.2
AT5G55670	248071_at	AT5G55670.1	AT5G55670.1
AT1G69060		AT1G69060.1	AT1G69060.1
AT4G15040	245589_at	AT4G15040.1	AT4G15040.1
AT4G15040	245589_at	AT4G15040.2	AT4G15040.2
AT1G13170	262767_at	AT1G13170.1	AT1G13170.1
AT1G13170	262767_at	AT1G13170.2	AT1G13170.2
AT1G61140	264936_at	AT1G61140.1	AT1G61140.1
AT1G61140		AT1G61140.2	AT1G61140.2
AT1G61140	264936_at	AT1G61140.3	AT1G61140.3
AT5G61990	247504_at	AT5G61990.1	AT5G61990.1
AT1G69630	260422_at	AT1G69630.1	AT1G69630.1
AT5G04800	250862_s_at	AT5G04800.1	AT5G04800.1
AT5G04800	250862_s_at	AT5G04800.3	AT5G04800.3
AT5G04800	250862_s_at	AT5G04800.4	AT5G04800.4
AT5G04800	250862_s_at	AT5G04800.2	AT5G04800.2
AT1G48580	261302_at	AT1G48580.3	AT1G48580.3
AT1G48580	261302_at	AT1G48580.1	AT1G48580.1
AT1G48580	261302_at	AT1G48580.2	AT1G48580.2
AT1G58430	245842_at	AT1G58430.1	AT1G58430.1
AT1G60630	264939_at	AT1G60630.1	AT1G60630.1
AT2G25169		AT2G25169.1	AT2G25169.1
AT5G19630	245940_at	AT5G19630.1	AT5G19630.1
AT3G12950	257852_at	AT3G12950.1	AT3G12950.1
AT5G36658		AT5G36658.1	AT5G36658.1
AT5G08780		AT5G08780.1	AT5G08780.1
AT4G36925		AT4G36925.2	AT4G36925.2
AT4G36925		AT4G36925.1	AT4G36925.1
AT2G21560	263545_at	AT2G21560.1	AT2G21560.1
AT5G35927		AT5G35927.1	AT5G35927.1
AT5G22610		AT5G22610.1	AT5G22610.1
AT5G22610		AT5G22610.2	AT5G22610.2
AT1G71380	259897_at	AT1G71380.1	AT1G71380.1
AT3G60280	251410_at	AT3G60280.1	AT3G60280.1
AT1G48470	261305_at	AT1G48470.1	AT1G48470.1
AT5G63180	247377_at	AT5G63180.1	AT5G63180.1
AT5G60553		AT5G60553.1	AT5G60553.1
AT3G30247		AT3G30247.1	AT3G30247.1
AT1G12820	261195_at	AT1G12820.1	AT1G12820.1
AT4G01950	255549_at	AT4G01950.1	AT4G01950.1
AT4G01950	255549_at	AT4G01950.2	AT4G01950.2
AT5G19855	246158_at	AT5G19855.1	AT5G19855.1
AT5G19855	246158_at	AT5G19855.2	AT5G19855.2
AT4G12410	254809_at	AT4G12410.1	AT4G12410.1
AT1G60980	259714_at	AT1G60980.1	AT1G60980.1
AT5G26980	246803_at	AT5G26980.1	AT5G26980.1
AT5G26980	246803_at	AT5G26980.3	AT5G26980.3
AT5G26980	246803_at	AT5G26980.2	AT5G26980.2
AT3G51560	252110_at	AT3G51560.1	AT3G51560.1
AT4G08990	255069_s_at	AT4G08990.1	AT4G08990.1
AT2G41890	267530_at	AT2G41890.1	AT2G41890.1
