Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q80VM4	562	21.47	21.36
Q8R4H9	761	25.12	28.17
Q8BLH5	439	24.18	25.9
Q8BZ47	1413	20.79	22.36
Q9WUA1	379	23.62	25.17
P98156	873	22.54	24.65
Q9EP79	309	25.93	29.35
Q80XJ3	2450	22.01	23.95
Q8R105	352	21.83	22.24
Q9Z1G3	382	24.28	27.36
Q62395	81	23.11	25.49
Q9D0G0	442	23.51	25.34
Q3UX10	446	23.91	26.16
Q9ERA6	838	24.28	26.07
Q9ERD7	450	23.25	25.27
P97770	505	23.21	25.27
Q8JZL3	224	21.84	23.68
Q8BZA9	269	22.52	24.51
Q640P7	552	24.58	26.5
Q6NXY1	996	24.43	26.32
Q64131	409	21.62	23.08
Q8VCZ8	306	23.17	24.42
Q9QX29	975	24.69	27.2
P03985	172	25.27	28.48
Q8K1B8	665	23.92	25.92
E9Q735	1028	24.04	26.28
Q99MV2	351	25.54	27.08
Q3UJD6	1360	22.46	23.87
Q9QZL6	566	22.72	24.06
O88799	5376	22.25	23.95
O54692	779	23.36	25.68
Q810A3	171	23.5	24.8
Q8C754	723	23.24	25.23
Q6PDS0	220	22.49	23.64
Q9CWV1	833	22.66	24.81
P07349	189	23.6	25.78
Q6NWV3	1182	24.47	26.98
Q5F2C3	434	21.39	23.19
Q8BVL9	626	21.94	23.06
Q9QZ85	413	24.71	27.69
Q99J09	342	22.43	24.5
Q60805	994	23.34	25.56
Q5SV42	375	23.56	26.33
P00757	256	23.76	26.03
A2AA28	253	24.38	26.43
Q9ERS7	574	24.87	27.59
Q9Z0Z4	1157	24.3	26.51
P06795	1276	23.58	26.45
P70120	167	22.65	23.93
Q5M956	257	23.85	25.69
P20060	536	24.96	27.36
Q8CEZ0	266	22.81	23.96
Q9CR33	414	22.45	24.95
Q8BFX3	815	22.45	24.33
Q3U4H6	486	23.98	25.72
Q5XPT3	690	25.12	27.25
P35492	657	22.91	25.11
A3KMN5	304	21.29	22.44
Q9WV93	299	21.97	23.57
Q50H33	476	22.31	24.14
Q6ZQ58	1072	22.86	23.79
Q8BWW4	719	22.05	23.23
Q6PB66	1392	23.34	25.98
A6H5Y3	1253	23.38	25.77
Q8VCX5	477	23.98	26.28
Q8CD10	432	24.78	27.09
Q8K1S5	502	21.87	23.17
Q8K1G2	1220	22.1	23.52
Q3THS6	395	23.29	25.56
Q80VJ8	648	21.46	22.02
Q9ESB3	525	24.04	24.67
Q9JJZ6	289	21.26	21.37
Q8BTY1	424	24.47	26.74
Q19A41	325	21.38	22.1
Q61805	481	23.58	26.58
P58334	251	20.9	21.8
P58406	445	24.36	26.99
Q71RI9	455	24.7	27.46
P04441	279	23.53	25.37
Q8BZ21	2003	21.87	22.85
Q60980	344	23.68	24.75
Q9D1P2	458	24.59	26.66
Q66JT1	795	24.47	27.02
P14404	1232	22.72	24.2
Q9CQ86	115	21.93	23.58
Q8C0X0	730	21.38	22.65
P62046	709	22.13	23.65
P11260	357	22.95	24.51
Q8C129	1025	24.54	27.06
Q9D5V2	608	24.56	27.12
Q3URS3	161	24.26	26.38
P01748	117	23.75	26.56
Q9CXU0	135	23.82	25.74
P01745	121	23.52	26.31
Q3U2S8	269	25.35	27.94
P01747	120	24.29	27.49
P01759	136	24.59	27.48
P01793	123	24.56	27.52
P01794	123	24.64	27.51
P31311	313	22.21	23.71
Q8BKN6	393	23.47	25.16
P01819	144	23.9	27.36
P09021	270	22.1	23.19
Q6PGF3	828	23.65	26.09
Q9CZ82	208	24.08	26.16
Q91ZE5	689	24.83	27.8
Q99N23	324	23.16	25.04
Q00609	306	23.94	26.52
Q91Z96	1138	22.15	23.4
Q8K209	687	24.54	27.18
P01101	380	21.15	22.89
P47930	326	21.02	22.04
P0DMC4	54	30.41	31.9
P37889	1221	21.49	22.76
P43029	461	20.9	22.29
O70279	479	21.48	22.59
O35261	457	20.9	23.04
P0DJI6	106	20.95	21.99
Q9DCW4	255	21.73	24.11
A2AKB9	566	22.31	23.94
P09528	182	23.78	25.78
O88704	910	23.36	25.08
P28574	160	20.94	21.87
Q9WUH2	397	22.84	24.72
Q9JKP5	341	22.02	23.56
Q9D9H3	186	22.02	23.91
Q6P3E7	666	22.51	24.53
Q9Z2E2	636	22.25	23.4
Q8R1F6	788	23.98	26.32
Q8BS45	554	24.88	27.59
P19182	449	22.99	25.42
Q61666	1015	22.69	24.88
O35652	367	22.73	24.34
Q9ESJ7	259	22.59	23.98
Q9DCL4	406	22.92	24.98
Q9D154	379	24.06	26.93
Q02576	133	22.13	23.6
P09026	433	20.95	22.32
O08609	298	22.1	23.55
Q925H7	84	25.71	30.09
P48543	393	23.74	25.85
Q3THW5	128	21.73	23.89
Q9D9Q0	347	24.44	27.21
Q9D1G5	239	22.53	25.52
P15314	329	23.49	25.14
Q99JP0	894	23.82	25.69
P01635	115	23.37	26.07
Q64281	335	24	26.58
P33173	1695	23.02	24.74
P33174	1231	21.91	23.7
Q8R1W8	798	22.76	24.71
Q8VEK6	421	21.73	23.54
P48774	224	26.14	28.97
P47811	360	24.38	26.7
B9EJ80	1147	22.67	24.68
Q8CHE4	1687	21.48	23.14
O88531	306	24.66	27.08
P70263	357	25.25	28.12
Q9DBV4	442	23.29	24.96
Q9DCJ9	320	23.13	25.85
Q9CQA9	190	22.31	24.26
Q60884	306	25.83	29.83
Q8VEX5	309	26.28	30.23
Q9Z1V0	313	26.76	30.59
Q9D8H7	521	24.37	26.76
Q3KNK3	276	24.49	26.76
Q64249	495	23.57	25.34
Q9DCN2	301	24.72	27.01
Q8CJ26	228	21.82	23.41
Q8C0L6	504	23.29	25.35
Q6IMP4	677	23.05	25.13
Q80XC6	1172	23.74	25.59
O08540	113	24.22	26.69
Q61468	625	23.24	25.64
Q8BQS5	386	26.31	28.68
B1AWI6	139	23.77	25.48
P17981	287	25.05	27.63
Q9CXZ1	175	23.55	25.79
P62071	204	23.58	25.25
Q9D1Q1	161	23.65	25.48
Q07475	68	24.59	26.32
P14685	530	23.4	25.29
Q924M7	423	23.34	25.96
Q9JKV1	407	20.25	22.31
Q3V132	320	24.09	27.2
Q99MQ4	373	24.38	27.24
O70228	1047	24.39	27.03
Q6PFX6	781	21.68	23.48
Q9CW73	334	24.34	26.04
Q91V12	381	23.09	24.81
Q925G2	290	25.6	28.63
P28235	333	24.39	26.38
Q91YR5	698	23.67	25.68
O88673	730	24.55	26.86
Q9CWW7	660	22.85	23.42
P27546	1125	19.78	21.32
A2AVQ5	414	24.77	26.38
Q9DA39	238	26.02	30.12
Q8K4Z0	550	25.14	27.96
O88703	863	23.14	24.82
P41317	244	21.56	24.05
Q9D4R2	373	25.49	28.47
P15066	341	20.16	21.76
P48441	634	24.45	26.57
A2AFS3	1009	23.56	26.03
Q8C1I6	86	23.98	28.05
A6H6E2	943	22.38	23.78
B1AUR6	1238	24.49	27.05
Q8CJI4	398	20.8	21.27
A2AE20	160	24.78	27.77
Q9JIN6	210	24.49	26.94
Q9ERE2	481	21.7	23.48
P18654	740	24.09	26.32
P48542	425	24.43	26.76
Q9Z204	313	20.65	22.58
Q9Z130	301	23.01	25.29
Q9ER47	1195	23.61	25.81
Q80VM9	600	24.31	27.11
Q60700	888	21.67	22.94
Q9DAK8	192	23.85	26.29
Q64287	450	24.31	25.68
Q80W88	542	22.55	23.66
P01680	129	22.31	24.87
Q8BQ89	337	22.12	23.53
P04944	107	22.5	24.79
Q8BZT9	430	23.37	25.74
O55203	373	23.7	25.51
Q8K2Q2	248	25.54	28.03
Q91VE6	317	23.46	25.28
Q9D279	648	21.74	22.6
Q8K2F8	462	21.65	22.85
P27106	555	21.77	23.41
Q9D8Y8	240	23.52	25.2
Q9ERV1	416	23.28	24.78
Q63ZV0	521	21.16	21.91
Q8BTN6	485	22.06	23.38
Q5XJE5	667	19.72	20.35
Q9DAE3	120	20.91	21.62
Q14C37	129	22.78	24.15
O09107	122	22.18	22.8
P08923	888	22.32	24.01
Q91ZI8	304	23.48	24.97
Q8CAE9	603	20.86	21.95
P11589	180	23.8	26.31
P51879	109	21.79	24.12
Q64GA5	597	24.09	26.49
Q9D7R7	392	23.62	26.58
Q3TZX8	714	24.1	26.16
Q80W14	870	22.52	23.14
A0A286YDK6	273	21.26	21.87
P33610	505	24.32	26.44
O35516	2473	21.73	23.31
P97459	594	22.28	23.82
Q8VFL9	310	25.84	29.6
Q80W85	207	21.78	23.16
A2AAJ9	8886	21.72	23.4
Q3UNA4	142	24.71	27.43
Q6P3A8	390	23.82	26.03
Q60825	637	23.56	26.3
Q9QWR8	415	25.06	27.64
Q4PJX1	447	22.66	24.88
Q8BKZ9	501	21.9	23.77
P10923	294	20.43	21.92
Q61066	472	23.22	24.57
O54915	431	24.19	25.95
P11725	354	23.92	26.57
Q66X19	978	24.54	27.36
Q8VFD2	314	25.12	29.07
Q6NZR2	559	22.77	24.63
Q9R1M5	1163	23.15	25.6
Q3UG98	241	23.57	24.99
Q9QUM7	833	23.37	25.8
Q9QYF9	375	22.8	24.82
Q9JIP4	426	24.93	28.35
Q8BGS7	416	25.85	28.68
P00397	514	26.81	30.26
Q9CQA0	180	22.82	25.27
Q8K199	79	23.98	24.39
P56393	80	24.14	25.75
E9Q5M6	1843	23.59	25.74
Q9JHX6	414	24.03	26.15
Q6ZPR1	541	21.66	23.4
Q9D5Y0	588	24.43	26.03
Q8C6L5	507	23.59	25.04
P59999	168	24.79	26.96
Q640L5	1455	22.18	23.58
Q3UI66	367	23.06	24.21
Q9D024	483	23.09	25.09
Q9JJV5	315	24.4	26.68
Q8VHW3	260	23.79	26.5
Q91WU5	376	23.14	25.37
Q99PE9	201	22.88	24.84
P50294	290	25.21	27.83
Q80TZ3	938	22.55	24.41
Q8CF98	277	22.93	25.34
P40237	266	25.13	28.74
Q8CG14	688	24.05	26.24
Q9Z0F0	371	24.08	26.01
Q9D0L6	260	23.61	25.64
Q6P9K8	1431	20.59	21.67
O35491	499	25.14	26.33
Q6SJQ0	318	23.17	25.46
Q9CWM2	237	21.46	23.11
Q9Z0G9	219	23.33	26.5
Q3U829	807	22.82	24.97
Q8R3L8	464	24.54	26.37
O70220	400	20.8	22.38
Q62418	436	21.78	22.62
Q9D9T0	175	22.72	23.68
P54320	860	18.04	20.85
A2A6H3	451	24.76	27.6
Q2TB54	535	21.71	23.11
Q69Z36	601	20.35	21.98
Q8C131	343	25.62	28.52
O35701	481	22.2	24.43
Q9Z2D8	285	22.34	23.68
P52785	1108	22.74	24.63
Q9D7Q0	197	23.94	26.42
Q91VM9	330	24.88	26.78
P05533	134	22.26	25.09
Q91YL7	699	25.37	28.25
O70250	253	24.11	25.81
Q9ESQ8	188	23.16	24.57
Q8BX10	288	23.04	24.68
Q80YV2	501	22.41	23.89
O70167	1506	24.25	26.34
P30548	407	26.05	29.13
P30549	384	26.01	28.98
Q8BUY9	377	23.87	26.33
Q8BVF2	240	23.25	25.13
Q9Z0Y9	445	22.96	24.31
P03888	318	26.67	30.26
Q8CGY8	1046	23.53	25.76
Q505F1	590	23.19	25.29
Q60945	107	24.73	25.85
Q9EQQ9	916	23.58	25.69
Q60887	310	25.75	29.51
Q3TKR3	982	24.48	27.35
Q8VEW6	314	25.58	29.44
Q3UZZ4	505	24.08	26.81
P13705	1091	23.27	25.51
Q80YV4	820	23.81	26.46
Q8CEG0	392	25.43	28.49
Q6ZQA0	2742	22.8	24.75
Q80WY3	267	21.15	22.23
Q9EQW8	872	25.63	28.22
Q9Z1P6	113	22.55	24.02
Q9DCJ5	172	25.01	26.65
Q68ED3	633	22.42	24.53
Q6PDM1	616	21.68	22.47
Q6TCG8	311	27.87	30.93
Q8C160	685	22.63	24.9
Q9D6J5	186	26.2	27.48
Q91VH1	375	25.97	28.49
Q9CQ54	120	26.55	28.74
Q59J78	168	24.65	25.72
P30558	430	24.82	28.06
Q5XJY5	511	22.98	25.04
Q8BGB8	266	23.77	25.54
Q8CIE6	1224	24.16	26.57
B9EKE5	520	22.47	24.47
P97817	455	22.13	23.66
P40124	474	22.47	24.66
Q9D3A8	503	22.14	23.88
Q8BIX3	276	23.63	25.95
P47740	484	23.57	26.21
Q7M757	291	23.42	24.8
Q8BGU2	224	22.49	25.03
O54798	399	24.5	27.63
Q497N7	227	24.34	26.05
Q9DB25	324	24.84	27.45
Q6P3A9	176	22.44	24.9
Q6NXK8	526	24.16	26.48
Q80WT5	931	21.15	23.07
Q9R1S0	204	23.91	26.12
O88338	830	21.95	23.78
Q9QZA0	317	25.09	27.02
Q922M3	315	23.16	25.31
Q61470	281	25.24	28.42
Q8BH07	226	24.03	26.34
Q9WTP5	813	21.72	23.65
P16460	412	24.15	26.4
O55186	123	23.76	26.81
P61967	158	25.59	28.48
Q9D9Q6	380	25.22	27.51
Q61548	901	20.56	22.77
P51880	132	23.61	26.23
Q3UVD5	967	22.92	25.38
Q9CX00	362	22.36	24.51
Q4KL25	219	25.55	29.1
P19788	104	24.88	26.65
P08103	524	23.91	25.89
Q8BM86	200	24.93	27.87
P63006	406	22.57	24.05
Q8BGD9	611	21	21.92
Q6P5G3	631	24.06	26.22
P0DOV1	425	22.27	24.15
P09235	190	24.01	26.44
Q61881	719	22.86	24.65
Q0VBL6	662	22.19	23.43
Q6NXH9	539	21.53	23.69
Q9JKV9	176	25.09	27.88
P01646	108	22.91	25.52
A2AKM2	232	27.76	31.4
Q9R0B6	1581	22.03	23.42
Q61771	747	22.37	23.92
P06346	252	23.61	25.35
O54957	242	19.99	21.48
D3YY23	762	22.99	24.74
Q9Z127	512	24.87	28.36
Q7TSJ6	1042	22.81	24.32
Q8VDP3	1048	22.68	24.2
Q924X6	996	22.33	23.88
Q9CR58	291	24.13	26.96
P24472	222	24.87	27.41
Q3UWM4	940	23.36	25.16
Q99PI4	848	22.75	24.34
O70546	1401	22.7	24.68
A2AUQ7	319	27.21	30.03
Q9CXT8	489	23.15	25.17
Q80ZC9	134	21.95	21.84
Q91WS2	869	22.9	25.09
P35375	405	22.76	25.29
Q01097	1482	23.73	26.08
Q80W65	694	22.27	23.99
Q61941	1086	22.42	25.47
Q5RJG1	687	23.86	25.95
Q9CQ58	241	25.02	27.59
Q9R269	1755	21.92	23
Q99K43	603	23.08	24.5
Q9JIH2	466	21.15	23.57
Q3UTQ7	1184	22.87	23.99
E9Q9A9	742	24.58	26.99
Q8VI95	361	26.08	28.17
Q60636	856	23.66	25.64
Q9Z2F2	508	24.44	26.64
Q9R109	243	25.19	27.28
P54369	227	22.49	23.94
Q9JMH9	2050	22.09	23.63
P99029	210	21.84	24.7
Q07113	2483	22.94	25.29
O35973	1291	20.78	21.9
O35682	320	25.34	28.62
Q9WUQ2	417	23.14	25.44
Q5HZK2	202	24.03	26.3
Q8CCP0	1064	23.11	25.12
Q9D3X5	248	22.6	24.42
Q9Z0J4	1429	23.47	25.44
Q3V3Q7	862	21.93	23.68
O35214	337	25.36	28.48
P05142	261	18.66	15.95
Q8K480	584	23.1	25.24
Q8CI17	429	24.71	26.21
E9QAM5	2947	23.6	25.09
Q8QZS1	385	23.55	25.97
P97367	477	22.28	23.4
Q6NZK5	612	22.5	23.79
P18893	178	24.59	27.02
O09108	141	22.86	24.73
Q6P5G0	583	23.28	25.22
Q9QXP6	481	22.49	24.12
Q9JI70	570	22.76	25.43
Q7TPX9	165	23.7	26.08
Q9DCJ1	326	23.08	25.08
O09051	106	22.22	24.31
Q8K4G1	1666	21.37	21.85
Q9EPL8	1038	24.14	26.31
P55249	662	24.3	26.46
Q9DAL7	148	27.69	29.32
Q08288	388	22.61	24.05
Q8K561	1137	23.36	25.82
O70340	429	22.44	24.37
Q9DBJ1	254	24.05	25.85
P81117	420	23.77	24.84
Q61282	2132	20.49	22.15
Q80XU3	234	19.83	20.72
Q8BR37	401	22.78	25.04
Q9DCN1	462	23.4	25.22
P11680	464	22.79	23.54
Q6NZQ4	1056	22.88	24.01
P58501	919	22.79	24.53
Q8C1B2	657	24.64	26.41
P97926	388	24.8	27.8
P48437	737	22.4	23.8
Q8CCH2	347	24.18	26.99
Q9CQM0	213	24.23	25.99
Q9CWP9	254	21.47	22
Q9D0B6	198	22.43	24.07
Q7TPN9	612	21.88	22.54
B1ARI9	187	22.97	22.95
B2RU40	902	21.68	23.51
P57722	371	21.69	23.43
Q06348	247	20.91	21.85
P60335	356	21.11	22.97
A2AVJ5	370	22.59	24.64
O54803	389	24.38	27.18
E9PUL5	346	19.49	20.1
O70169	367	24.15	26.69
Q402U7	372	24.47	26.68
A6H6T1	365	23.51	25.81
Q91XZ4	772	22.19	24.59
Q6KCD5	2798	22.23	24.09
Q8C0F9	409	23.42	25.26
A1A547	347	24.36	26.83
Q3UA06	432	23.44	26.16
Q8CBQ5	469	24.14	26.12
Q7TSA6	634	20.74	21.81
Q5SZT7	395	22.39	23.36
O35942	443	23.5	25.46
Q2M3X8	580	22.38	23.4
P67778	272	22.25	24.56
Q01098	1239	23.38	25.25
Q8BFY6	275	22.61	24.54
Q78Y63	240	23.89	25.94
Q9D4H9	881	21.63	23.09
Q6VZZ7	377	25.92	29.05
Q99MW3	458	25.04	27.77
Q6BCL1	675	22.52	23.27
Q7TSC1	2158	20.63	20.77
Q9Z185	662	23.76	26.2
O70343	797	22.21	23.64
Q9Z183	666	23.72	25.92
P10601	100	23.62	25.35
Q61036	559	22.35	24.18
Q9WVS6	464	23.1	24.61
Q8BR92	376	21.3	22.57
Q08501	608	23.55	25.5
Q9Z1N2	840	22.97	24.65
Q9D8W7	154	23.43	25.22
Q8VBT3	265	23.74	26.11
Q6PEB4	414	22.86	25.19
P61364	130	22.92	25.18
Q9WUL7	182	23.32	25.89
Q91YN9	210	21.39	23.22
P49135	783	23.66	25.73
Q9CXW3	229	23.28	25.74
Q9DC16	290	24.6	27.24
Q8BFZ9	340	23.33	26.08
Q5EBJ4	281	21.34	21.9
P43023	97	25.45	26.92
P28236	440	23.58	25.32
Q8JZL1	738	23.45	25.39
Q60837	738	23.12	24.5
Q8VC19	642	22.94	24.71
Q8BUV6	361	22.01	23.37
Q8BH10	250	24.82	27.07
O54974	136	23.38	24.65
Q9QWV4	267	22.65	23.84
Q9JK91	760	22.83	24.93
Q99KX1	247	22.86	23.44
A1E960	273	22.55	24.01
Q8BGY3	345	21.54	22.95
P97823	230	22.98	25.3
Q9WTL7	231	23.1	25.2
Q80WJ7	579	21.33	23.07
O55225	2911	22.25	23.8
Q9ESF1	1997	23.77	25.87
Q3UUQ7	922	25.71	29.01
Q9D9M0	321	25.06	28.02
Q91Y13	937	21.78	24.13
Q571E5	552	22.67	24.18
P62196	406	22.84	24.94
P46471	433	22.87	24.9
P32848	110	22.43	25.8
Q3V0Y1	813	25.22	27.6
Q9R1P4	263	22.89	24.54
Q9JJT9	385	21.83	23.59
E9Q9W7	1021	21.48	22.94
Q9D8M7	497	22.5	24.02
Q61206	229	23.36	25.38
Q505D7	179	23.18	24.79
P17564	657	21.1	21.78
Q99LH1	728	22.94	24.56
P04768	224	24	27.06
O54830	266	23.09	26.32
Q810Y8	479	24.51	27.03
Q9CWU9	326	24.67	26.79
P35377	367	24.71	27.88
Q8R480	656	24.07	26.37
Q8VI93	1138	23.36	25.34
Q60856	376	25.4	28.01
P24668	278	23.58	25.98
Q99JI1	82	21.57	23.09
P35700	199	24.54	27.39
Q497P3	102	22.49	22.43
Q2YDW2	556	23.05	25
Q7TNB4	248	24.39	26.59
Q61171	198	23.54	26.42
O08807	274	24.44	26.91
P13297	303	21.49	23.22
P37040	678	24.01	26.13
Q64693	256	22.22	23.45
Q03358	267	22.46	23.88
P70354	204	22.5	23.98
O54943	1257	21.6	23.11
Q9D1C3	112	21.86	22.8
P70313	1202	22.97	24.46
Q8K3K8	584	21.86	23.04
Q8VEB4	412	25.11	27.32
Q8R116	503	24.02	25.8
A6H603	1563	23.16	25.25
Q91W45	136	21.99	23.39
Q9D531	156	23.97	26.05
Q8K4P1	119	22.44	24.14
Q8VFK7	317	25.68	29.61
P97313	4128	24.28	26.79
P70261	859	23.52	25.3
Q7TQQ0	308	26.25	29.93
P59240	1425	22.92	24.52
O35980	300	22.86	24.1
Q8R4F1	589	23.44	25.15
Q921I0	153	26.4	29.46
Q8BGI5	305	23.03	25.03
O09118	604	23.49	25.14
P0C0P8	89	24.57	27.93
Q8BZ09	298	24.98	27.86
P53395	482	23.25	25.77
Q03958	127	21.48	23.16
Q80VK6	770	22.92	25
Q9Z103	1108	22.96	24.73
O35490	407	23.37	25.15
P24622	196	24.69	26.51
P00920	260	24.02	26.18
P15535	399	23.63	25.83
Q8BLQ9	435	22.34	24.77
O55237	195	24.69	26.14
Q9D6P8	149	21.77	23.76
Q3UMW8	341	26.74	29.55
Q8VBW5	907	22.15	23.71
P37237	268	23.19	24.57
Q4JIM5	1182	22.05	23.83
Q3TT99	632	26.39	29.36
Q9CZ52	562	23.49	25.22
O88533	480	24.45	26.68
Q8BTM8	2647	21.96	23.97
Q61606	485	25.64	28.4
Q9ES89	330	24.86	27.53
Q80Y14	152	21.66	24.1
Q9D4M9	431	24.76	27.14
Q91V79	292	25.96	28.94
Q9D799	386	23.93	25.97
Q3UYI6	415	23.2	25.19
Q3TQB2	487	24.05	26.35
Q9CXR1	338	24.31	27.22
Q8C6C7	236	22.7	24.12
Q8K2D0	388	21.64	23.57
Q9Z1T5	566	20.65	22.21
P45878	140	23.34	25.62
Q3U2K0	892	20.78	21.52
P30416	458	23.01	24.84
Q8BR27	538	21.83	23.09
Q6DFV6	1356	22.91	24.99
Q3TLR7	729	22.27	24.28
C0HKD1	1308	22.94	24.17
Q8VE01	188	24.16	26.49
Q6NXK5	321	25.25	26.71
Q8R2I6	67	26.96	29.93
P0DN83	34	28.12	31.93
Q64731	336	22.16	23.59
Q8R5F8	716	21.79	22.62
Q80VR2	395	22.22	22.99
Q00651	1039	23.63	26.17
Q9CYW4	251	23.33	25.2
Q5U4E0	247	25.28	28.61
Q91XD2	341	25.07	27.01
Q62448	906	23.21	25.22
Q9CWJ3	299	23.82	26.26
Q9CQ20	182	23.15	24.87
Q9WTW3	170	21.84	23.92
P97794	424	24.05	26.25
Q60668	355	22.41	24.48
Q9Z2T1	307	22.68	25.5
Q9EQR3	537	23.65	25.7
Q8CH40	313	24.46	26.3
Q99N08	217	23.55	26.75
Q3UTZ3	580	22.41	24.16
Q14BB9	191	21.14	22.2
Q9QY61	515	21.32	23.03
P81066	474	20.81	22.58
P01665	111	21.92	24.26
Q6PDK2	5588	20.88	21.53
P33896	590	23.81	26.14
Q62101	918	23.16	25.09
P27782	397	22.98	23.7
Q9JII1	647	22.85	24.7
Q9Z1B8	559	22.98	24.44
Q8BVM9	293	22.37	24.15
Q5FW60	181	24.31	26.95
Q8K1N2	1249	22.19	23.82
P29121	655	23.81	25.63
Q3UWY1	500	24.21	26.89
P58281	960	24.11	26.13
O88998	485	24.03	26.4
Q8JZM2	100	23.58	25.66
P50580	394	22.64	24.84
Q9QXX3	151	24.81	27.03
P32300	372	24.11	27.13
Q8K3V4	682	23.86	26.3
P49681	329	24.11	27.41
Q9JHU2	551	21.8	22.66
Q8VC48	359	24.92	27.27
Q3UMQ8	489	21.96	22.67
Q99P88	1391	23.13	25.31
Q9D3D9	168	20.71	22.92
Q6AZB0	1110	22.4	23.89
Q9JIA9	334	24.67	27.26
Q9D5D8	503	23	25.26
Q8C3M9	231	22.58	24.24
Q3UHB8	706	20.13	19.66
Q3TAE8	507	26.79	30.42
Q8VDL4	496	23	25.06
P30882	91	24	26.77
Q61112	361	23.84	25.43
Q62415	1087	21.57	22.72
Q3UHD9	1186	20.95	22.52
Q8R0X2	377	23.11	24.88
Q08857	472	24.47	27.47
P42082	309	23.51	26.18
P21855	354	22.97	24.62
Q8R3W7	165	24.28	26.56
P31996	326	22.41	24.29
Q8K310	846	22.09	23.75
P09055	798	22.82	25.15
Q3U1G5	368	22.97	25.33
Q80SV1	220	24.28	27.25
Q8BR26	201	22.93	25.55
Q8BL03	306	22.46	25.01
Q5RJH2	878	23.92	26.58
P07628	261	23.72	26.5
P11881	2749	23.62	25.9
P32442	253	21.97	22.78
Q9D6Z6	183	24.71	26.92
Q9ES17	146	24.41	26.27
Q9JHX3	529	23.41	25.39
P46662	596	23.83	25.55
Q921L7	340	23.9	25.55
D0VYS2	492	23.9	26.2
Q8K3F2	568	24.93	26.83
Q8R1P5	405	23.88	26.58
P27661	143	21.34	23.49
Q9D3W5	558	21.96	24.03
P27656	510	24.44	26.68
A2AG50	781	20.76	21.85
P50538	227	21.52	23.25
P97484	841	23.06	25.15
O35668	628	20.87	21.33
O70263	728	22.43	24.25
Q91X49	154	27.79	31.66
O08983	704	23.57	25.61
Q61646	347	23.81	26.24
Q922S8	721	22.35	24.11
Q8BG51	631	24.26	26.6
Q9D4P7	240	26.27	28.65
Q3UDF0	497	24.31	27.37
Q66X03	949	24.89	27.72
O35417	248	22.75	24.62
P07934	388	24.83	27.01
Q8BST6	419	23.22	24.74
P49586	367	23.24	24.78
P60954	483	21.03	22.55
Q9D2Q3	444	21.9	23.69
A2AGX3	565	22.83	24.26
P33534	380	25.27	28.49
Q9CXE0	599	24.37	25.66
Q3LAC4	1598	23.77	25.95
Q9DAK2	241	24.96	27.22
P29477	1144	24.35	26.24
Q6ZQE4	437	25.49	28.4
Q6WKZ7	506	23.17	25.46
P10820	554	23.42	25.11
Q99JX7	618	23.2	25.17
Q9D6V8	124	23.59	24.58
Q8K4B0	715	23.3	25.01
D3YVF0	745	19.32	20.21
Q5NCY3	228	25.21	27.04
Q9D6Y4	120	22.62	24.08
P97361	278	21.54	25.06
P27790	599	20.99	22.05
Q8BJE2	536	24.07	25.91
Q924Z4	380	27.52	30.5
Q99PV5	410	21.72	23.07
Q4ZJM9	238	22.35	24.05
Q80X80	706	21.14	22.52
Q769J6	1426	22.54	24
Q61458	323	24.38	26.78
P70158	445	24.49	27.48
P58019	129	23.11	26.59
Q8R5M8	456	22.43	24.75
Q8C5W0	1052	21.92	23.46
Q91YE9	573	22.95	24.43
Q91WK7	299	20.79	22.22
Q5SWU9	2345	23.82	25.98
Q8VE08	562	23.59	25.84
P21803	821	23.52	25.72
P32233	367	23.69	26.51
Q80Y98	699	23.78	25.76
Q11127	433	25.1	26.61
Q61576	581	23.44	25.61
Q8K301	598	23.7	26.05
Q9D8B6	190	23.32	26.01
Q9WV68	292	23.06	25.71
Q9EQD0	585	24.56	26.9
Q9D772	157	20.7	22.45
Q8R0F8	227	23.86	26.19
Q8K4Z2	209	23.14	25.02
Q9R1K5	493	22.78	24.85
Q8BGR5	422	21.44	22.55
Q9D7X3	185	22.35	24.9
P97855	465	21.89	22.56
Q921M7	324	23.23	25.47
Q9ER73	422	23.01	25.56
P35550	327	21.96	23.75
P50396	447	23.78	26.39
Q8QZR3	558	23.88	25.97
Q8BHD4	595	24.72	26.86
Q8R3Y8	584	21.36	22.51
P47878	292	21.93	23.2
Q80ZF2	192	25.02	26.6
Q5FW53	355	22.59	24.61
Q9QXX0	1218	22.61	24.35
O55087	349	21.9	23.23
Q9CPS6	165	24.94	27.29
Q810S1	345	24.47	26.46
O55040	428	24.34	26.84
E9Q5C9	702	18.95	20.31
P31482	146	24.02	26.92
O55103	1391	21.22	22.74
B0QZF7	307	22.53	23.3
Q7TPM1	1486	21.07	21.95
Q8C7K6	495	24.18	26.91
P29341	636	22.65	24.25
O35599	359	26.11	29.14
Q9JK53	378	24.25	26.48
Q8CIZ9	591	26.18	28.62
Q8BTW9	593	21.97	23.02
Q61199	261	25.24	27.77
Q8VFV4	315	25.77	29.7
Q9QZS7	1256	22.21	24.08
P20181	258	23.42	25.22
Q9Z0L3	485	21.59	23.34
Q9JHJ8	322	23.6	26.33
Q8CEZ4	452	23.58	25.66
