Gene.ID	Transcript.ID	AFFY.ATH1	Chromosome	Gene.start	Gene.end	Transcript.start	Transcript.end	Transcription.start.site
AT5G07560	AT5G07560.1	250639_at	5	2390207	2391439	2390207	2391439	2391439
AT1G30230	AT1G30230.1	265816_s_at	1	10638878	10640941	10638878	10640941	10638878
AT1G30230	AT1G30230.2	265816_s_at	1	10638878	10640941	10638914	10640782	10638914
AT3G20880	AT3G20880.1	257544_at	3	7313538	7315883	7313538	7315883	7315883
AT4G19010	AT4G19010.1	254600_at	4	10411466	10414324	10411466	10414324	10414324
AT4G24080	AT4G24080.2		4	12511187	12512520	12511187	12512520	12511187
AT4G24080	AT4G24080.1		4	12511187	12512520	12511358	12512392	12511358
AT3G25800	AT3G25800.1	259408_at	3	9422476	9426049	9422476	9426049	9426049
AT3G25800	AT3G25800.3	259408_at	3	9422476	9426049	9422588	9426047	9426047
AT3G25800	AT3G25800.2	259408_at	3	9422476	9426049	9422588	9426044	9426044
AT1G11593	AT1G11593.1		1	3898002	3898609	3898002	3898609	3898002
AT4G31196	AT4G31196.1		4	15161173	15161415	15161173	15161415	15161173
AT4G24280	AT4G24280.1	254148_at	4	12589810	12593800	12589810	12593800	12589810
AT1G68370	AT1G68370.1	260445_at	1	25631689	25634780	25631689	25634780	25634780
AT2G05635	AT2G05635.1		2	2089484	2091016	2089484	2091016	2089484
AT2G05635	AT2G05635.2		2	2089484	2091016	2089484	2090563	2089484
AT1G33340	AT1G33340.1	256537_at	1	12087196	12088999	12087196	12088999	12087196
AT3G06030	AT3G06030.1	258471_at	3	1818732	1822858	1818732	1822858	1822858
AT5G65580	AT5G65580.1	247143_at	5	26207654	26207962	26207654	26207962	26207654
AT5G46720	AT5G46720.1		5	18959094	18959852	18959094	18959852	18959094
AT2G31450	AT2G31450.2	263248_at	2	13401132	13404222	13401137	13404222	13404222
AT2G31450	AT2G31450.1	263248_at	2	13401132	13404222	13401132	13404193	13404193
AT2G37540	AT2G37540.1	267169_at	2	15751568	15754061	15751568	15754061	15754061
AT2G37540	AT2G37540.2		2	15751568	15754061	15752038	15753967	15753967
AT3G49840	AT3G49840.1		3	18484513	18487043	18484513	18487043	18484513
AT3G49840	AT3G49840.2		3	18484513	18487043	18484551	18487043	18484551
AT5G17167	AT5G17167.1		5	5645309	5646067	5645309	5646067	5645309
AT5G14450	AT5G14450.1	250180_at	5	4658441	4660175	4658441	4660175	4658441
AT5G11270	AT5G11270.1	250421_at	5	3595274	3597237	3595274	3597237	3597237
AT5G03080	AT5G03080.1	250978_at	5	721778	723400	721778	723400	721778
AT1G74120	AT1G74120.1	259906_at	1	27871174	27873332	27871174	27873332	27873332
AT5G46270	AT5G46270.4	248890_at	5	18763972	18769090	18764180	18769090	18769090
AT5G46270	AT5G46270.2	248890_at	5	18763972	18769090	18763972	18768992	18768992
AT5G46270	AT5G46270.3	248890_at	5	18763972	18769090	18763972	18768992	18768992
AT5G46270	AT5G46270.5	248890_at	5	18763972	18769090	18764287	18769090	18769090
AT5G46270	AT5G46270.1	248890_at	5	18763972	18769090	18764180	18769090	18769090
AT1G16820	AT1G16820.4	256111_at	1	5756835	5758653	5757129	5758583	5758583
AT1G16820	AT1G16820.2	256111_at	1	5756835	5758653	5756907	5758314	5758314
AT1G16820	AT1G16820.1	256111_at	1	5756835	5758653	5756835	5758653	5758653
AT1G16820	AT1G16820.3	256111_at	1	5756835	5758653	5756903	5758314	5758314
AT1G24210	AT1G24210.1	264870_at	1	8573544	8575184	8573544	8575184	8575184
AT5G22210	AT5G22210.1		5	7358778	7360051	7358778	7360051	7358778
AT5G22210	AT5G22210.2		5	7358778	7360051	7358778	7360051	7358778
AT4G34345	AT4G34345.1		4	16426678	16427185	16426678	16427185	16426678
AT1G67360	AT1G67360.2	264968_at	1	25236781	25238216	25236781	25238216	25238216
AT1G67360	AT1G67360.1	264968_at	1	25236781	25238216	25236811	25238036	25238036
AT4G16957	AT4G16957.1		4	9544790	9547340	9544790	9547340	9547340
AT1G27690	AT1G27690.1	261646_at	1	9636588	9638901	9636588	9638901	9636588
AT1G35625	AT1G35625.1	262012_s_at	1	13158466	13160284	13158466	13160284	13160284
AT1G60989	AT1G60989.1		1	22462160	22462721	22462160	22462721	22462160
AT3G16680	AT3G16680.1	258420_at	3	5683336	5684278	5683336	5684278	5683336
AT5G25320	AT5G25320.1		5	8787196	8789846	8787320	8789846	8789846
AT5G25320	AT5G25320.2		5	8787196	8789846	8787196	8789712	8789712
AT5G25320	AT5G25320.3		5	8787196	8789846	8787320	8789282	8789282
AT4G34420	AT4G34420.1		4	16458068	16460681	16458068	16460681	16458068
AT2G30430	AT2G30430.1	267522_at	2	12968176	12968412	12968176	12968412	12968176
AT4G35580	AT4G35580.3	253132_at	4	16888386	16890877	16888410	16890877	16890877
AT4G35580	AT4G35580.1	253132_at	4	16888386	16890877	16888386	16890875	16890875
AT4G35580	AT4G35580.2	253132_at	4	16888386	16890877	16888405	16890801	16890801
AT5G12850	AT5G12850.1	250321_at	5	4056086	4059580	4056086	4059580	4056086
AT1G02920	AT1G02920.1	262119_s_at	1	658578	659980	658578	659980	659980
AT1G80510	AT1G80510.1	260290_at	1	30272849	30274891	30272849	30274891	30272849
AT1G47220	AT1G47220.1	260504_at	1	17303676	17305197	17303676	17305197	17303676
AT5G26760	AT5G26760.1	246846_at	5	9403543	9407306	9403543	9407306	9407306
AT5G26760	AT5G26760.2	246846_at	5	9403543	9407306	9403543	9407306	9407306
AT3G26860	AT3G26860.2	258278_at	3	9901294	9902119	9901294	9902119	9902119
AT3G26860	AT3G26860.1	258278_at	3	9901294	9902119	9901516	9901884	9901884
AT1G27070	AT1G27070.1	264975_at	1	9396658	9399500	9396658	9399500	9399500
AT2G42880	AT2G42880.2	263989_at	2	17840168	17844380	17840172	17844380	17844380
AT2G42880	AT2G42880.1	263989_at	2	17840168	17844380	17840168	17844380	17844380
AT1G25420	AT1G25420.2	255737_at	1	8915915	8918267	8916028	8918246	8916028
AT1G25420	AT1G25420.3	255737_at	1	8915915	8918267	8915995	8918232	8915995
AT1G25420	AT1G25420.1	255737_at	1	8915915	8918267	8915915	8918267	8915915
AT1G25420	AT1G25420.4	255737_at	1	8915915	8918267	8915915	8918267	8915915
AT1G50460	AT1G50460.1	261851_at	1	18693644	18697709	18693644	18697706	18693644
AT1G50460	AT1G50460.3	261851_at	1	18693644	18697709	18694774	18697709	18694774
AT1G50460	AT1G50460.2	261851_at	1	18693644	18697709	18693644	18697706	18693644
AT1G42615	AT1G42615.1		1	16037606	16038455	16037606	16038455	16037606
AT3G63290	AT3G63290.1	251161_at	3	23381604	23383538	23381604	23383434	23381604
AT3G63290	AT3G63290.2	251161_at	3	23381604	23383538	23381684	23383538	23381684
AT5G27380	AT5G27380.1	246785_at	5	9667912	9671015	9667912	9671015	9671015
AT1G49480	AT1G49480.2	262400_at	1	18314117	18316861	18314117	18316861	18316861
AT1G49480	AT1G49480.1	262400_at	1	18314117	18316861	18314117	18316861	18316861
AT1G49480	AT1G49480.3	262400_at	1	18314117	18316861	18314163	18315650	18315650
AT3G20070	AT3G20070.1	257127_at	3	7004672	7006941	7004672	7006941	7006941
AT3G20070	AT3G20070.3	257127_at	3	7004672	7006941	7004672	7006941	7006941
AT3G20070	AT3G20070.4	257127_at	3	7004672	7006941	7004672	7006941	7006941
AT3G20070	AT3G20070.2	257127_at	3	7004672	7006941	7004672	7006941	7006941
AT3G30230	AT3G30230.1	257303_at	3	11879235	11881788	11879235	11881788	11881788
AT5G43660	AT5G43660.3		5	17535970	17538595	17535976	17538375	17538375
AT5G43660	AT5G43660.4		5	17535970	17538595	17536082	17538595	17538595
AT5G43660	AT5G43660.2		5	17535970	17538595	17535970	17538392	17538392
AT5G43660	AT5G43660.5		5	17535970	17538595	17536085	17538425	17538425
AT5G43660	AT5G43660.1		5	17535970	17538595	17536337	17538595	17538595
AT3G51980	AT3G51980.1		3	19285572	19287552	19285572	19287552	19287552
AT5G08570	AT5G08570.3	250526_at	5	2778000	2780581	2778125	2780581	2778125
AT5G08570	AT5G08570.2	250526_at	5	2778000	2780581	2778000	2780581	2778000
AT5G08570	AT5G08570.1	250526_at	5	2778000	2780581	2778000	2780441	2778000
AT4G32760	AT4G32760.2	253418_at	4	15799077	15804199	15799077	15804199	15799077
AT4G32760	AT4G32760.1	253418_at	4	15799077	15804199	15799138	15804175	15799138
AT4G32760	AT4G32760.3	253418_at	4	15799077	15804199	15799077	15804173	15799077
AT2G43530	AT2G43530.1	260541_at	2	18070110	18070523	18070110	18070523	18070110
AT1G61560	AT1G61560.9	265008_at	1	22708468	22712289	22708540	22712265	22712265
AT1G61560	AT1G61560.4	265008_at	1	22708468	22712289	22708604	22712210	22712210
AT1G61560	AT1G61560.5	265008_at	1	22708468	22712289	22708468	22712289	22712289
AT1G61560	AT1G61560.8	265008_at	1	22708468	22712289	22708468	22712289	22712289
AT1G61560	AT1G61560.1	265008_at	1	22708468	22712289	22708468	22712289	22712289
AT1G61560	AT1G61560.6	265008_at	1	22708468	22712289	22708468	22712289	22712289
AT1G61560	AT1G61560.3	265008_at	1	22708468	22712289	22708604	22712210	22712210
AT1G61560	AT1G61560.2	265008_at	1	22708468	22712289	22708604	22712210	22712210
AT1G61560	AT1G61560.10	265008_at	1	22708468	22712289	22708540	22712265	22712265
AT1G61560	AT1G61560.7	265008_at	1	22708468	22712289	22708468	22712289	22712289
AT2G34360	AT2G34360.1	267046_at	2	14507294	14510342	14507294	14510342	14507294
AT2G34360	AT2G34360.2	267046_at	2	14507294	14510342	14507294	14510320	14507294
AT5G17980	AT5G17980.1	250070_at	5	5953170	5956855	5953170	5956855	5953170
AT4G01037	AT4G01037.1		4	451194	453243	451194	453243	453243
AT1G14240	AT1G14240.2	262659_at	1	4864881	4868011	4864881	4868011	4864881
AT1G14240	AT1G14240.4	262659_at	1	4864881	4868011	4864881	4868011	4864881
AT1G14240	AT1G14240.3	262659_at	1	4864881	4868011	4865006	4867997	4865006
AT1G14240	AT1G14240.1	262659_at	1	4864881	4868011	4864881	4868011	4864881
AT1G11250	AT1G11250.1	262511_at	1	3768521	3770102	3768521	3770102	3768521
AT3G01310	AT3G01310.3	259118_at	3	93995	102010	94076	102005	102005
AT3G01310	AT3G01310.1	259118_at	3	93995	102010	93995	102010	102010
AT3G01310	AT3G01310.2	259118_at	3	93995	102010	93995	102010	102010
AT4G36390	AT4G36390.1	246237_at	4	17194573	17197247	17194573	17197247	17197247
AT3G14362	AT3G14362.1		3	4793678	4794417	4793678	4794417	4794417
AT3G55170	AT3G55170.1	251834_at	3	20452910	20454530	20452910	20454530	20454530
AT3G55170	AT3G55170.3	251834_at	3	20452910	20454530	20452910	20454530	20454530
AT3G55170	AT3G55170.4	251834_at	3	20452910	20454530	20452910	20454371	20454371
AT3G55170	AT3G55170.2	251834_at	3	20452910	20454530	20452969	20454342	20454342
AT3G55170	AT3G55170.5	251834_at	3	20452910	20454530	20452910	20454371	20454371
AT5G50680	AT5G50680.1	248523_s_at	5	20618733	20621103	20618733	20621103	20618733
AT5G50680	AT5G50680.2	248523_s_at	5	20618733	20621103	20618743	20620962	20618743
AT4G01780	AT4G01780.1	255566_s_at	4	767310	769246	767310	769246	767310
AT4G30510	AT4G30510.1		4	14905097	14907645	14905097	14907645	14907645
AT4G30510	AT4G30510.2		4	14905097	14907645	14905100	14907313	14907313
AT4G22495	AT4G22495.1	254316_at	4	11851144	11853026	11851144	11853026	11851144
AT1G49180	AT1G49180.2	260759_at	1	18184654	18187529	18184654	18187529	18187529
AT1G49180	AT1G49180.1	260759_at	1	18184654	18187529	18184654	18187529	18187529
AT5G13510	AT5G13510.1	245852_at	5	4341262	4342095	4341262	4342095	4341262
AT5G43110	AT5G43110.1	249131_at	5	17309842	17311937	17309842	17311937	17309842
AT2G02880	AT2G02880.1	266796_at	2	841246	843629	841246	843629	841246
AT2G03010	AT2G03010.1	266771_s_at	2	879247	881471	879247	881471	879247
AT2G18850	AT2G18850.1	266948_at	2	8160600	8163762	8160600	8163762	8160600
AT2G18850	AT2G18850.2	266948_at	2	8160600	8163762	8160703	8163750	8160703
AT5G42860	AT5G42860.1	249167_at	5	17183061	17185032	17183061	17185032	17185032
AT1G07380	AT1G07380.1	261071_at	1	2264634	2269121	2264673	2268306	2268306
AT1G07380	AT1G07380.2	261071_at	1	2264634	2269121	2264634	2269121	2269121
AT1G35910	AT1G35910.1	256319_at	1	13362962	13365172	13362962	13365172	13365172
AT5G43060	AT5G43060.1	249187_at	5	17269310	17272298	17269310	17272298	17272298
AT5G60010	AT5G60010.1	247647_at	5	24160270	24165052	24160270	24165052	24160270
AT1G76180	AT1G76180.2	261749_at	1	28586663	28587931	28586676	28587931	28587931
AT1G76180	AT1G76180.1	261749_at	1	28586663	28587931	28586663	28587927	28587927
AT1G76800	AT1G76800.1	259871_at	1	28829243	28830278	28829243	28830278	28829243
AT4G04020	AT4G04020.1	255364_s_at	4	1931883	1933950	1931883	1933950	1931883
AT4G37610	AT4G37610.1	253061_at	4	17670481	17672353	17670481	17672353	17672353
AT3G27430	AT3G27430.1	257711_at	3	10152458	10155447	10152517	10155342	10152517
AT3G27430	AT3G27430.3	257711_at	3	10152458	10155447	10152479	10155261	10152479
AT3G27430	AT3G27430.2	257711_at	3	10152458	10155447	10152458	10155447	10152458
AT5G21900	AT5G21900.2		5	7238174	7240535	7238174	7240535	7238174
AT5G21900	AT5G21900.1		5	7238174	7240535	7238174	7240535	7238174
AT4G15390	AT4G15390.2	245555_at	4	8792707	8794442	8792800	8794442	8794442
AT4G15390	AT4G15390.1	245555_at	4	8792707	8794442	8792707	8794433	8794433
AT3G23727	AT3G23727.1		3	8544798	8545613	8544798	8545613	8544798
AT3G18180	AT3G18180.1	258144_at	3	6230270	6231878	6230270	6231878	6230270
AT1G32440	AT1G32440.1	260653_at	1	11711944	11715162	11711944	11715162	11711944
AT3G53232	AT3G53232.1		3	19730774	19731519	19730774	19731519	19731519
AT5G47420	AT5G47420.1	248787_at	5	19232784	19235066	19232784	19235066	19232784
AT2G32310	AT2G32310.1	266390_at	2	13724394	13726374	13724394	13726374	13724394
AT2G32310	AT2G32310.2	266390_at	2	13724394	13726374	13724394	13726207	13724394
AT4G18372	AT4G18372.2		4	10151116	10152139	10151349	10152060	10152060
AT4G18372	AT4G18372.1		4	10151116	10152139	10151116	10152139	10152139
AT4G13150	AT4G13150.1	254751_at	4	7650053	7652289	7650053	7652289	7652289
AT4G13150	AT4G13150.1	254750_at	4	7650053	7652289	7650053	7652289	7652289
AT4G13150	AT4G13150.4	254751_at	4	7650053	7652289	7650116	7652289	7652289
AT4G13150	AT4G13150.4	254750_at	4	7650053	7652289	7650116	7652289	7652289
AT4G13150	AT4G13150.2	254751_at	4	7650053	7652289	7650053	7652289	7652289
AT4G13150	AT4G13150.2	254750_at	4	7650053	7652289	7650053	7652289	7652289
AT4G13150	AT4G13150.5	254751_at	4	7650053	7652289	7650899	7652289	7652289
AT4G13150	AT4G13150.3	254751_at	4	7650053	7652289	7650112	7652289	7652289
AT4G13150	AT4G13150.3	254750_at	4	7650053	7652289	7650112	7652289	7652289
AT3G04910	AT3G04910.2	259080_at	3	1354536	1358235	1354635	1358219	1354635
AT3G04910	AT3G04910.1	259080_at	3	1354536	1358235	1354536	1358235	1354536
AT3G04910	AT3G04910.3	259080_at	3	1354536	1358235	1354742	1358160	1354742
AT1G57570	AT1G57570.1	246402_at	1	21320915	21324637	21320915	21324637	21320915
ATCG01070	ATCG01070.1	244933_at	Pt	117804	118109	117804	118109	118109
AT1G28570	AT1G28570.2	262736_at	1	10041576	10044258	10041641	10044150	10044150
AT1G28570	AT1G28570.3	262736_at	1	10041576	10044258	10041641	10042693	10042693
AT1G28570	AT1G28570.1	262736_at	1	10041576	10044258	10041576	10044258	10044258
AT3G61800	AT3G61800.2	251279_at	3	22874363	22878667	22874555	22878617	22878617
AT3G61800	AT3G61800.1	251279_at	3	22874363	22878667	22874363	22878667	22878667
AT1G08710	AT1G08710.1	264797_at	1	2771620	2773531	2771620	2773531	2771620
AT1G08710	AT1G08710.2	264797_at	1	2771620	2773531	2771620	2773531	2771620
AT3G20370	AT3G20370.2	257673_at	3	7105371	7107389	7105371	7107225	7105371
AT3G20370	AT3G20370.1	257673_at	3	7105371	7107389	7105371	7107389	7105371
AT3G27400	AT3G27400.1	257735_at	3	10140200	10143249	10140323	10143225	10140323
AT3G27400	AT3G27400.2	257735_at	3	10140200	10143249	10140200	10143249	10140200
AT1G06020	AT1G06020.1	260947_at	1	1824250	1826163	1824250	1826163	1824250
AT2G17390	AT2G17390.1	264875_at	2	7555586	7558064	7555586	7558064	7555586
AT5G23510	AT5G23510.3	249835_s_at	5	7926945	7929387	7927122	7929387	7927122
AT5G23510	AT5G23510.1	249835_s_at	5	7926945	7929387	7927128	7929338	7927128
AT5G23510	AT5G23510.2	249835_s_at	5	7926945	7929387	7926945	7929374	7926945
AT4G38650	AT4G38650.1	253003_s_at	4	18063166	18066025	18063166	18066025	18063166
AT1G01040	AT1G01040.1	261584_at	1	23121	31227	23121	31227	23121
AT1G01040	AT1G01040.2	261584_at	1	23121	31227	23416	31120	23416
AT4G15740	AT4G15740.1	245510_at	4	8964683	8966351	8964683	8966351	8966351
AT3G19630	AT3G19630.1	257018_at	3	6818387	6820762	6818387	6820762	6820762
AT3G58280	AT3G58280.1	251568_at	3	21578617	21579818	21578617	21579818	21579818
AT4G02830	AT4G02830.1		4	1262245	1264101	1262266	1264088	1262266
AT4G02830	AT4G02830.3		4	1262245	1264101	1262266	1264088	1262266
AT4G02830	AT4G02830.2		4	1262245	1264101	1262245	1264101	1262245
AT3G44485	AT3G44485.1		3	16096477	16097400	16096477	16097400	16097400
AT3G22730	AT3G22730.1		3	8031341	8032459	8031341	8032459	8032459
AT5G65613	AT5G65613.1		5	26220644	26220985	26220644	26220985	26220985
AT5G61890	AT5G61890.1	247492_at	5	24852322	24853941	24852322	24853941	24853941
AT1G75590	AT1G75590.1	262981_at	1	28382813	28383769	28382813	28383769	28383769
AT4G29930	AT4G29930.1		4	14643994	14647637	14643998	14647637	14643998
AT4G29930	AT4G29930.7		4	14643994	14647637	14644009	14647382	14644009
AT4G29930	AT4G29930.2		4	14643994	14647637	14644009	14647587	14644009
AT4G29930	AT4G29930.4		4	14643994	14647637	14644009	14647587	14644009
AT4G29930	AT4G29930.6		4	14643994	14647637	14643998	14647637	14643998
AT4G29930	AT4G29930.3		4	14643994	14647637	14643994	14647379	14643994
AT4G29930	AT4G29930.5		4	14643994	14647637	14643998	14646054	14643998
AT1G12410	AT1G12410.1	259521_at	1	4223030	4225254	4223030	4225254	4223030
AT1G19690	AT1G19690.1	261147_at	1	6807715	6809642	6807715	6809642	6809642
AT2G03680	AT2G03680.1	264028_at	2	1120787	1122055	1120787	1122055	1120787
AT2G03680	AT2G03680.2	264028_at	2	1120787	1122055	1120903	1122055	1120903
AT2G03680	AT2G03680.3	264028_at	2	1120787	1122055	1120800	1121850	1120800
AT4G32820	AT4G32820.3		4	15831163	15841656	15831479	15841647	15841647
AT4G32820	AT4G32820.1		4	15831163	15841656	15831163	15841656	15841656
AT4G32820	AT4G32820.2		4	15831163	15841656	15831576	15841643	15841643
AT3G03970	AT3G03970.5	258810_at	3	1027866	1030677	1027902	1030677	1030677
AT3G03970	AT3G03970.3	258810_at	3	1027866	1030677	1027902	1030677	1030677
AT3G03970	AT3G03970.6	258810_at	3	1027866	1030677	1027970	1030677	1030677
AT3G03970	AT3G03970.2	258810_at	3	1027866	1030677	1027866	1030671	1030671
AT3G03970	AT3G03970.4	258810_at	3	1027866	1030677	1027866	1030677	1030677
AT3G03970	AT3G03970.1	258810_at	3	1027866	1030677	1027866	1030671	1030671
AT5G40600	AT5G40600.1	249365_at	5	16253469	16256829	16253469	16256829	16256829
AT5G40600	AT5G40600.2	249365_at	5	16253469	16256829	16253469	16256829	16256829
AT5G40600	AT5G40600.4	249365_at	5	16253469	16256829	16253469	16256829	16256829
AT5G40600	AT5G40600.3	249365_at	5	16253469	16256829	16253469	16256829	16256829
AT5G18190	AT5G18190.1	250021_at	5	6009812	6014864	6009812	6014864	6014864
AT5G18190	AT5G18190.2	250021_at	5	6009812	6014864	6009812	6014864	6014864
AT3G62380	AT3G62380.1	251236_at	3	23083523	23085035	23083523	23085035	23085035
AT4G39810	AT4G39810.1		4	18474481	18475804	18474481	18475804	18475804
AT3G52940	AT3G52940.1	251995_at	3	19630077	19633328	19630077	19633328	19633328
AT3G52940	AT3G52940.2	251995_at	3	19630077	19633328	19630198	19633283	19633283
AT5G13700	AT5G13700.1	250246_at	5	4420069	4423095	4420069	4423095	4423095
AT4G15690	AT4G15690.1	245505_at	4	8934296	8934961	8934296	8934961	8934296
AT2G48110	AT2G48110.1	265767_at	2	19673293	19679711	19673293	19679711	19673293
AT5G19730	AT5G19730.1	245965_at	5	6670275	6673625	6670275	6673625	6670275
AT2G07190	AT2G07190.1	266429_at	2	2987367	2988945	2987367	2988945	2987367
AT5G59790	AT5G59790.1		5	24090645	24093168	24090645	24093168	24090645
AT5G59790	AT5G59790.2		5	24090645	24093168	24090646	24093168	24090646
AT3G53500	AT3G53500.2	251943_at	3	19834240	19837088	19834240	19837088	19837088
AT3G53500	AT3G53500.3	251943_at	3	19834240	19837088	19834240	19837088	19837088
AT3G53500	AT3G53500.1	251943_at	3	19834240	19837088	19834240	19837082	19837082
AT4G15720	AT4G15720.1	245508_at	4	8949460	8951540	8949460	8951540	8949460
AT1G48770	AT1G48770.3		1	18040129	18041447	18040129	18041447	18040129
AT1G48770	AT1G48770.2		1	18040129	18041447	18040129	18041282	18040129
AT1G48770	AT1G48770.1		1	18040129	18041447	18040129	18041447	18040129
AT1G78995	AT1G78995.1	264096_at	1	29715072	29716255	29715072	29716255	29716255
AT5G26990	AT5G26990.1	246824_at	5	9490556	9493964	9490556	9493964	9490556
AT1G68940	AT1G68940.2	259699_at	1	25921453	25926075	25921453	25926075	25926075
AT1G68940	AT1G68940.1	259699_at	1	25921453	25926075	25922001	25925845	25925845
AT1G68940	AT1G68940.3	259699_at	1	25921453	25926075	25921453	25925845	25925845
AT2G20585	AT2G20585.7	263712_at	2	8865016	8866791	8865098	8866775	8865098
AT2G20585	AT2G20585.2	263712_at	2	8865016	8866791	8865016	8866791	8865016
AT2G20585	AT2G20585.6	263712_at	2	8865016	8866791	8865098	8866775	8865098
