Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT4G27240.2	430	22.18	23.98
AT5G15210.1	271	22.38	23.7
AT2G39620.1	836	23.91	26.64
AT5G46470.1	1127	24.06	26.93
AT3G48210.1	315	22.28	24.22
AT3G12520.2	661	24.92	28.12
AT3G12520.3	535	24.99	28.45
AT3G12520.1	677	24.76	27.96
AT4G26310.1	258	22.7	24.76
AT4G26310.2	261	23.3	25.32
AT5G61000.1	629	22.7	25.14
AT2G24870.1	55	26.47	28.98
AT1G11980.1	78	23.41	25.19
AT3G27980.1	497	23.57	26.24
AT4G16610.1	204	21.98	23.54
ATMG00580.1	495	26.02	29.42
AT4G27060.1	864	21.55	23.6
AT3G49880.1	466	25.29	27.46
AT5G09220.1	493	25.32	28.58
AT5G48575.1	97	25.1	27.87
AT2G14282.1	97	25.34	27.57
AT1G04990.3	323	23.64	25.53
AT1G04990.1	404	23.16	24.73
AT1G04990.6	404	23.16	24.73
AT1G04990.2	404	23.16	24.73
AT1G04990.5	384	23.17	24.79
AT1G04990.4	303	23.68	25.67
AT4G10305.1	136	24.66	26.51
AT5G14105.1	76	22.86	25.16
AT3G59820.3	755	22.79	24.83
AT3G59820.4	755	22.79	24.83
AT3G59820.2	760	22.97	25.06
AT3G59820.1	755	22.79	24.83
AT3G03720.1	600	23.58	26.98
AT1G27135.1	88	26.27	28.81
AT1G20890.1	197	25.36	28.76
AT1G20890.2	172	26.19	29.87
AT2G10602.1	155	22.87	24.12
AT4G19975.1	354	25.05	27.96
AT5G08470.2	1007	22.86	25.31
AT5G08470.3	1121	22.63	25.09
AT5G08470.1	1130	22.62	25.08
AT5G08470.4	891	22.69	25.11
AT1G76750.1	158	22.66	25.47
AT1G01860.1	343	22.94	25.59
AT1G01860.2	264	23.19	25.91
AT1G01860.4	346	22.9	25.67
AT1G01860.5	246	22.97	25.89
AT1G01860.3	267	23.14	26.01
AT5G52070.2	222	23.45	25.7
AT5G52070.4	271	24.12	26.38
AT5G52070.6	222	23.45	25.7
AT5G52070.1	271	24.12	26.38
AT5G52070.5	222	23.45	25.7
AT5G52070.3	219	23.31	25.45
AT1G61580.1	390	24.78	26.65
AT2G47270.1	102	23.85	25.41
AT5G07240.2	447	23.14	24.72
AT5G07240.1	401	22.77	24.15
AT1G09995.4	80	26.45	29.55
AT1G09995.3	88	24.09	26.78
AT1G09995.1	88	24.09	26.78
AT1G09995.2	80	26.45	29.55
AT1G09995.5	88	24.09	26.78
AT1G25340.3	308	24.06	26.59
AT1G25340.1	283	24.12	26.52
AT1G25340.2	278	24.16	26.56
AT4G29130.1	496	22.79	25.45
AT5G28295.1	131	22.93	23.91
AT2G45990.2	268	24.14	26.95
AT2G45990.4	210	23.88	26.73
AT2G45990.1	268	24.14	26.95
AT2G45990.3	263	24.02	26.87
AT2G19770.1	134	23.48	25.51
AT5G45300.3	703	23.84	25.77
AT5G45300.2	687	23.77	25.79
AT5G45300.1	689	23.76	25.77
AT4G26965.2	147	22.54	22.87
AT4G26965.1	184	23.31	24.26
AT5G52850.1	893	23.56	26.43
AT5G35320.1	225	22.7	23.78
AT5G67340.1	707	22.34	24.61
AT5G67340.2	707	22.34	24.61
AT2G23100.1	711	24.51	26.51
AT3G56880.1	245	21.48	23.6
AT5G48335.1	114	22.03	23.19
AT3G59660.2	533	23.6	25.7
AT3G59660.1	594	23.56	25.72
AT1G20990.1	319	21.97	23.84
AT5G57640.1	226	20.15	21.51
AT5G39140.1	152	21.72	24.08
AT1G10170.1	1188	22.24	23.33
AT1G10170.3	1188	22.24	23.33
AT1G10170.2	1116	22.32	23.6
AT1G10170.4	1209	22.28	23.4
AT3G23420.1	285	25.44	28.12
AT3G23420.2	268	25.64	28.39
AT2G39190.2	814	23.8	26.37
AT2G39190.1	374	23.8	26.09
AT4G26460.2	135	24.77	27.12
AT4G26460.1	115	24.08	26.23
AT5G47120.1	247	25.43	29.02
AT1G21830.1	206	23.43	25.75
AT1G34470.1	368	24.09	27.41
AT5G48240.2	290	22.82	25.03
AT5G48240.1	309	22.12	24.17
AT5G48240.3	356	22.3	24.38
AT1G19440.1	516	24.25	27.01
AT3G18990.2	372	24.5	26.7
AT3G18990.1	341	24.88	27.1
AT5G51900.1	242	24.79	26.77
AT4G39380.2	534	22.54	24.51
AT4G39380.4	518	22.16	24.11
AT4G39380.3	518	22.16	24.11
AT4G39380.1	518	22.16	24.11
AT2G03410.1	348	23.79	26.57
AT1G25560.1	361	23.12	25.21
AT3G09370.2	510	22.01	23.41
AT3G09370.3	518	22.41	23.98
AT3G09370.1	505	21.98	23.37
AT3G01960.1	138	22.98	25.31
AT2G44580.2	386	23.86	26.21
AT2G44580.1	386	23.86	26.21
AT1G71692.1	211	23.55	26.06
AT1G60760.1	163	22.73	25.48
AT1G11970.1	99	24.13	25.35
AT2G33590.1	321	23.71	26.51
AT5G45250.1	1217	23.71	26.32
AT5G05600.1	371	24.18	26.06
AT5G05600.2	291	24.08	26.1
AT2G13690.1	544	23.15	25.14
AT4G28180.1	256	20.34	20.85
AT3G28830.1	539	20	22.87
AT4G17390.1	204	25.13	26.5
AT5G35640.1	192	24.29	26.92
AT2G14870.1	101	24.25	26
AT4G23940.1	946	23.33	25.83
AT3G22990.1	460	22.28	24.69
AT3G45310.2	357	23.81	26.57
AT3G45310.1	358	23.78	26.54
AT3G23480.3	455	25.51	28.47
AT3G23480.1	447	25.35	28.16
AT3G23480.2	492	25.47	28.45
AT1G10715.1	86	27.72	30.43
AT1G56220.1	137	21.55	22.73
AT1G56220.5	162	22.15	23.59
AT1G56220.3	165	21.98	23.45
AT1G56220.2	112	21.43	22.91
AT1G56220.4	136	23.32	25.14
AT4G04580.1	166	22.77	24.44
AT1G59675.1	164	23.84	26.68
AT1G66840.2	607	22.66	24.57
AT1G66840.1	607	22.66	24.57
AT5G64440.1	607	22.9	25.51
AT2G31070.1	361	22.56	23.5
AT4G24530.1	519	23.65	25.93
AT2G26860.1	405	25.24	28.12
AT2G26860.2	405	25.24	28.12
AT4G01460.1	315	22.12	23.92
AT4G01460.2	315	22.12	23.92
AT1G31790.1	409	24.12	26.47
AT1G01355.1	228	22.52	24.27
AT1G01355.2	148	21.33	22.88
AT1G01355.3	224	22.61	24.37
AT1G35150.1	459	24.19	26.44
AT4G28470.1	891	22.69	25.42
AT5G45020.1	325	24.81	27.01
AT5G45020.2	325	24.81	27.01
AT1G64107.1	91	23.52	24.76
AT1G60983.1	89	24.41	26.8
AT1G22510.2	203	24.16	26.7
AT1G22510.1	185	24.24	26.31
AT5G03190.1	451	24.81	27.86
AT5G03190.2	475	24.71	27.61
AT2G39000.2	228	22.72	24.6
AT2G39000.4	208	23.57	25.94
AT2G39000.1	291	23.53	25.83
AT2G39000.3	235	23.86	26.34
AT3G28840.1	391	18.65	21.66
AT1G30720.1	527	24.25	27.24
AT1G61010.3	693	23.64	26.07
AT1G61010.1	693	23.64	26.07
AT1G61010.2	693	23.64	26.07
AT1G61010.5	693	23.64	26.07
AT1G61010.4	693	23.64	26.07
AT2G34720.2	163	23.39	24.57
AT2G34720.1	198	21.98	22.66
AT2G34720.3	163	23.39	24.57
AT5G28885.1	184	24.86	27.48
AT3G48640.2	224	24.8	27.74
AT3G48640.1	224	24.8	27.74
AT3G48640.3	224	24.8	27.74
AT3G55080.4	348	24.26	26.27
AT3G55080.2	353	24.27	26.31
AT3G55080.3	379	24.05	26.12
AT3G55080.5	379	24.05	26.12
AT3G55080.1	463	24.05	26.38
AT2G40500.1	295	24.92	26.98
AT1G59833.1	84	24.52	26.53
AT1G61920.1	56	20.91	24.4
AT5G16120.4	383	23.73	26.08
AT5G16120.3	351	23.56	25.93
AT5G16120.1	351	23.56	25.93
AT5G16120.2	369	23.78	26.08
AT5G44065.1	75	23.14	25.85
AT5G23115.1	5	22.26	24
AT3G13170.1	362	24.5	26.9
AT3G13170.2	265	24.69	27.32
AT3G13170.3	265	24.69	27.32
AT4G27610.7	334	21.62	23.22
AT4G27610.2	334	21.62	23.22
AT4G27610.6	334	21.62	23.22
AT4G27610.3	334	21.62	23.22
AT4G27610.4	334	21.62	23.22
AT4G27610.9	334	21.62	23.22
AT4G27610.1	334	21.62	23.22
AT4G27610.5	334	21.62	23.22
AT4G27610.8	334	21.62	23.22
AT4G12870.1	229	24.13	27.46
AT2G42540.4	127	20.58	23.38
AT2G42540.3	104	21.02	24.08
AT2G42540.1	127	20.58	23.38
AT2G42540.2	139	20.67	23.58
AT5G44960.1	416	25.77	28.87
AT4G03260.1	677	21.68	23.7
AT4G03260.4	677	21.68	23.7
AT4G03260.3	677	21.68	23.7
AT4G03260.2	677	21.68	23.7
AT4G10490.1	348	23.69	25.85
AT1G30570.1	849	23.52	26.28
AT5G53680.1	169	24.01	25.52
AT1G35310.1	151	24.58	26.96
AT1G64880.1	515	23.61	25.56
AT2G43445.1	405	25.72	28.21
AT5G62380.2	348	23.71	25.44
AT5G62380.1	348	23.71	25.44
AT5G24890.1	240	20.51	22.53
AT4G00480.3	504	23.07	25.37
AT4G00480.1	526	23.13	25.43
AT4G00480.2	580	23.37	25.67
AT3G20557.3	95	20.69	21.94
AT3G20557.1	130	21.85	23.83
AT3G20557.2	107	22.06	23.65
AT2G21170.3	315	22.16	24.77
AT2G21170.1	315	22.16	24.77
AT2G21170.2	306	21.85	24.4
AT4G19870.2	400	24.49	27.01
AT4G19870.1	400	24.49	27.01
AT2G02147.1	80	24.39	27.15
AT5G39310.1	312	24.45	26.1
AT2G39970.1	331	23.3	26.27
AT1G01050.1	212	24.06	25.99
AT1G01050.2	212	24.06	25.99
AT1G12140.1	459	24.12	26.03
AT1G12140.2	457	24.13	26.03
AT1G12140.3	459	24.12	26.03
AT4G13955.1	94	24.31	27.39
AT2G19230.1	1025	23.83	26.55
AT2G19230.2	877	24.02	26.83
AT5G40930.1	187	23.41	25.74
AT5G40930.2	158	22.83	25.14
AT2G28680.1	356	23.46	26.44
AT1G13780.1	456	25.32	28.19
AT1G13780.2	334	25.7	28.7
AT5G08390.1	839	22.1	24.29
AT5G62680.1	616	24.7	28.01
AT5G24080.2	872	23.44	26.1
AT5G24080.3	745	23.21	25.83
AT5G24080.1	745	23.21	25.83
AT1G14020.1	499	24.71	26.6
AT2G24100.1	466	22.78	24.74
AT1G69526.2	307	23.81	25.93
AT1G69526.3	197	24.23	26.19
AT1G69526.1	228	24.58	26.89
AT5G49290.7	880	23.97	27.43
AT5G49290.1	908	24.04	27.5
AT5G49290.3	742	24.24	27.74
AT5G49290.2	947	24.05	27.54
AT5G49290.9	690	24	27.58
AT5G49290.4	933	24.04	27.52
AT5G49290.6	933	24.04	27.52
AT5G49290.8	933	24.04	27.52
AT5G49290.5	905	23.97	27.45
AT1G19835.6	982	21.34	23.1
AT1G19835.5	982	21.34	23.1
AT1G19835.3	982	21.34	23.1
AT1G19835.1	982	21.34	23.1
AT1G19835.4	982	21.34	23.1
AT1G19835.2	982	21.34	23.1
AT1G06400.1	216	22.99	25.66
AT4G10950.1	400	24.62	27.03
AT4G10950.2	404	24.57	26.98
AT3G48344.1	55	24.37	26.09
AT2G16370.2	420	24.03	26.84
AT2G16370.3	519	24.03	26.7
AT2G16370.1	519	24.03	26.7
AT5G61910.1	738	22.05	23.24
AT5G61910.2	738	22.05	23.24
AT5G61910.4	1346	22.52	24.46
AT5G61910.3	742	22.03	23.21
AT5G61910.5	706	22.1	23.28
AT4G34900.1	1353	23.4	25.85
AT4G34900.3	1163	23.25	25.67
AT4G34900.2	1269	23.44	25.89
AT5G05990.1	259	23.97	25.83
AT1G51770.2	379	25.36	27.63
AT1G51770.1	406	25.57	27.93
AT3G50980.1	128	20.87	22.28
AT1G47770.1	205	24.95	27.66
AT3G60650.1	143	24.46	26.63
AT5G55510.1	214	22.11	25.04
AT2G11522.1	41	28.19	31.17
AT4G05470.1	306	23.52	26.2
AT2G25297.2	50	25.77	28.15
AT2G25297.1	33	27.45	31.64
AT4G22570.1	183	23.49	25.89
AT4G22570.2	105	24.98	27.71
AT4G32490.1	221	23.14	25.61
AT3G18440.1	598	24.18	26.75
AT5G09876.1	105	23.91	25.2
AT5G05890.1	455	23.97	26.08
AT1G60000.1	258	22.72	25.36
AT1G60000.2	99	25.01	27.53
AT1G43171.1	112	24.74	28.31
AT5G45500.3	763	23.83	26.27
AT5G45500.9	758	23.88	26.32
AT5G45500.2	771	23.75	26.17
AT5G45500.5	750	23.97	26.43
AT5G45500.4	771	23.75	26.17
AT5G45500.1	771	23.75	26.17
AT5G45500.8	750	23.97	26.43
AT5G45500.6	771	23.75	26.17
AT5G45500.7	750	23.97	26.43
AT4G12370.1	300	26.92	29.41
AT3G20800.1	316	22.75	25.29
AT3G62350.1	228	26.82	29.29
AT2G44150.1	363	23.94	25.81
AT4G26880.1	152	22.35	24.65
AT3G42140.1	273	23.58	24.95
AT2G29810.1	383	24.46	26.65
AT2G39520.1	96	25.02	27.8
AT3G26890.5	649	21.72	23.95
AT3G26890.1	649	21.72	23.95
AT3G26890.4	649	21.72	23.95
AT3G26890.6	648	21.71	23.93
AT3G26890.3	649	21.72	23.95
AT3G26890.7	649	21.72	23.95
AT3G26890.8	649	21.72	23.95
AT3G26890.2	649	21.72	23.95
AT5G55440.1	365	25.21	28.04
AT1G26460.1	630	23.18	25.81
AT1G70130.1	656	23.95	27.08
AT5G45040.1	175	22.85	25.22
AT1G55860.1	3681	22.13	24.37
AT1G47657.1	410	23.75	26.08
AT3G26115.1	427	23.32	25.77
AT3G26115.3	344	23.23	25.8
AT3G26115.2	344	23.23	25.8
AT3G26115.4	379	23.63	26.14
AT3G26115.5	302	23.67	26.32
AT2G35110.2	1396	23.34	25.55
AT2G35110.1	1425	23.34	25.57
AT3G02090.2	535	22.71	24.9
AT3G02090.1	531	22.79	25.03
AT3G15800.1	399	24.31	27.36
AT1G71120.1	362	24.36	27.38
AT4G22870.2	153	24.97	27.3
AT4G22870.1	112	25.09	27.31
AT1G01220.8	956	23.29	25.72
AT1G01220.2	866	23.17	25.59
AT1G01220.5	866	23.17	25.59
AT1G01220.3	956	23.29	25.72
AT1G01220.1	1055	23.32	25.69
AT1G01220.7	1055	23.32	25.69
AT1G01220.4	948	23.28	25.7
AT1G01220.6	866	23.17	25.59
AT2G26680.1	319	23.75	26.8
AT3G27185.1	100	24.64	27.21
AT1G28410.1	277	24.46	26.69
AT1G28410.2	277	24.46	26.69
AT1G27535.1	107	25.58	28.02
ATMG01310.1	136	25.9	28.08
AT2G07779.1	91	24.89	26.27
AT5G05290.1	255	23.56	26.08
AT2G33280.3	430	23.97	27.37
AT2G33280.1	538	23.98	27.29
AT2G33280.2	356	24.03	27.46
AT1G06790.2	189	24.67	27.49
AT1G06790.1	204	24.3	26.78
AT5G60870.1	445	22.65	24.8
AT5G60870.2	452	22.9	25.08
AT5G60870.4	393	22.86	25.13
AT5G60870.3	276	22.44	24.59
AT2G47630.1	351	24.35	26.81
AT2G47630.3	326	24.31	27.03
AT2G47630.2	306	24.17	26.71
AT4G04180.2	595	22.04	24.09
AT4G04180.1	600	22.04	24.08
AT5G17560.2	131	22.37	24.82
AT5G17560.1	177	22.16	24.4
AT5G17560.3	136	22.48	25
AT1G22990.1	152	23.99	26.71
AT1G22990.2	147	24	26.65
AT1G74880.1	158	23.69	26.03
AT5G52480.1	241	23.51	26.3
AT5G52480.2	203	24.29	27.1
AT5G14285.1	254	26.73	30.17
AT4G04423.1	156	22.65	24.75
AT5G61650.1	219	24.78	27.68
AT1G08125.2	322	23.15	25.39
AT1G08125.4	210	23.16	25.44
AT1G08125.1	315	22.99	25.18
AT1G08125.3	276	23.55	25.89
AT5G56452.1	227	25.77	28.51
AT5G56452.2	226	25.79	28.51
AT3G21280.2	477	23.16	25.42
AT3G21280.1	532	23.41	25.66
AT5G58800.1	207	24.08	26.35
AT5G58800.2	207	24.08	26.35
AT1G69850.1	585	24.16	27.37
AT4G22505.1	530	20.8	19.41
AT4G36910.1	236	22.49	25.31
AT5G14600.1	318	23.33	25.59
AT1G70790.3	185	23.57	25.71
AT1G70790.2	185	23.57	25.71
AT1G70790.4	148	23.86	25.91
AT1G70790.1	185	23.57	25.71
AT5G14780.2	370	23.5	26.01
AT5G14780.3	358	23.36	25.76
AT5G14780.1	384	23.22	25.59
AT3G03150.1	121	22.28	23.59
AT2G38740.1	244	23.12	26.03
AT2G46610.2	224	23.67	24.59
AT2G46610.1	250	24	25.04
AT2G46610.3	230	23.99	25.17
AT2G46610.4	230	23.99	25.17
AT3G05620.1	543	24.02	26.51
AT5G14480.1	387	26.32	28.78
AT3G22350.2	241	26.51	28.79
AT3G22350.1	378	26.11	28.79
AT2G31090.1	75	26.52	30.41
AT1G63800.1	185	23.58	25.73
AT1G63800.2	170	23.57	25.76
AT4G27860.3	621	22.56	24.86
AT4G27860.1	611	22.48	24.72
AT4G27860.2	596	22.46	24.7
AT4G27860.4	619	22.59	24.91
AT1G60060.1	386	24.07	25.71
AT1G60060.2	346	23.62	25.37
AT3G05810.1	112	24.76	27.26
AT3G05810.2	112	24.76	27.26
AT1G05590.2	580	24.67	27.07
AT1G05590.3	580	24.67	27.07
AT1G05590.1	580	24.67	27.07
AT2G20515.1	155	24.32	26.21
AT5G62250.2	549	22.72	24.14
AT5G62250.1	549	22.72	24.14
AT5G37940.1	353	23.77	26.47
AT3G18380.3	346	22.49	23.87
AT3G18380.1	348	22.46	23.89
AT3G18380.2	349	22.44	23.86
AT5G05350.1	526	24.78	27.29
AT4G01570.1	805	23.8	26.8
AT1G49250.1	657	23.26	26.03
AT5G25890.1	175	23.51	25.46
AT2G01740.1	559	23.92	27
AT3G57040.2	234	22.06	24.3
AT3G57040.1	234	22.06	24.3
AT3G24080.3	628	22.62	24.23
AT3G24080.1	638	22.48	24.04
AT3G24080.4	626	22.65	24.27
AT3G24080.2	630	22.59	24.19
AT1G76980.1	258	22.91	25.01
AT1G76980.2	250	22.71	24.69
AT5G19670.1	610	24.77	27.01
AT5G19670.2	610	24.77	27.01
AT5G39150.1	221	22.66	25.82
AT1G60130.2	590	24.32	27.06
AT1G60130.1	600	24.34	27.1
AT1G66910.2	663	23.25	25.97
AT1G66910.1	666	23.54	26.34
AT3G22230.1	135	25.47	29.03
AT1G27550.1	125	23.85	25.64
AT5G56910.1	224	25.33	27.51
AT1G32070.3	257	23.04	25.46
AT1G32070.1	257	23.06	25.45
AT1G32070.2	258	23.01	25.4
AT5G57580.1	647	22.79	24.79
AT1G66690.1	353	24.03	26.69
AT2G18070.1	156	23.12	24.59
AT4G12520.1	129	22.29	26.35
AT4G05400.1	250	22.09	23.9
AT4G05400.2	250	22.09	23.9
AT4G05400.3	250	22.09	23.9
AT4G00340.2	797	23.9	26.47
AT4G00340.1	818	23.9	26.48
AT5G44150.1	355	21.29	23.4
AT2G02810.1	332	25.94	29.35
AT3G19820.2	561	25.92	28.31
AT3G19820.1	561	25.92	28.31
AT3G19820.3	561	25.92	28.31
AT2G04700.2	90	24.62	27.07
AT2G04700.3	146	23.75	25.66
AT2G04700.1	146	23.75	25.66
AT2G05900.1	312	24.15	26.56
AT4G28350.1	681	23.57	26.19
AT2G02170.3	361	22.03	23.3
AT2G02170.6	361	22.03	23.3
AT2G02170.1	486	21.78	23.31
AT2G02170.2	486	21.78	23.31
AT2G02170.5	486	21.78	23.31
AT2G02170.4	486	21.78	23.31
AT1G14650.3	785	22.16	23.03
AT1G14650.2	785	22.16	23.03
AT1G14650.1	785	22.16	23.03
AT1G51470.1	511	24.75	27.68
AT1G21240.1	741	23.28	25.9
AT1G21240.2	480	23.29	25.9
AT1G75200.1	647	23.82	26.22
AT3G62590.1	649	23.58	25.91
AT1G13020.1	549	20.67	21.69
AT5G22500.1	491	24.38	27.35
AT5G22500.2	398	23.87	26.81
AT1G73550.2	134	23.14	25.35
AT1G73550.1	152	23.75	26.65
AT1G80300.1	624	24.66	28.12
AT1G01420.2	484	23.21	25.69
AT1G01420.1	481	23.19	25.68
AT5G41900.1	471	25.21	27.91
AT1G20670.1	652	21.6	22.95
AT5G60320.1	675	23.85	26.63
ATCG01300.1	93	26.27	28.55
AT3G55040.1	292	23.34	25.79
AT3G07120.1	360	21.28	22.41
AT3G48475.1	313	22.7	25.37
AT5G42300.1	73	25.1	28.26
AT1G78150.3	303	21.46	23.41
AT1G78150.1	274	20.99	22.73
AT1G78150.2	274	20.99	22.73
AT1G17250.1	756	23.69	26.81
AT1G04650.2	895	23.74	26.55
AT1G04650.1	997	23.75	26.6
AT4G33810.2	569	24.46	26.93
AT4G33810.1	529	24.32	26.67
AT4G33810.5	529	24.32	26.67
AT4G33810.3	569	24.46	26.93
AT4G33810.4	569	24.46	26.93
AT4G31530.1	324	22.31	25.03
AT4G31530.2	338	22.26	24.94
AT2G12880.1	119	25.48	26.8
AT1G20430.1	116	22.55	25.5
AT5G28180.1	352	25.51	28.65
AT5G12960.1	865	24.12	26.93
AT5G58950.1	525	23.6	25.67
AT1G05070.1	184	21.9	23.78
AT1G12350.2	317	23.48	26.09
AT1G12350.1	317	23.48	26.09
AT3G14075.3	642	22.58	24.42
AT3G14075.2	642	22.58	24.42
AT3G14075.1	642	22.58	24.42
AT4G00680.2	150	24.02	26.46
AT4G00680.1	140	24.16	26.57
AT2G44060.2	325	22.94	25.64
AT2G44060.1	325	22.94	25.64
AT4G32330.2	436	20.41	21.72
AT4G32330.1	437	20.39	21.7
AT4G32330.4	437	20.39	21.7
AT4G32330.3	437	20.39	21.7
AT5G42400.7	1388	22.52	24.68
AT5G42400.2	1388	22.52	24.68
AT5G42400.8	1388	22.52	24.68
AT5G42400.5	1388	22.52	24.68
AT5G42400.4	1388	22.52	24.68
AT5G42400.1	1388	22.52	24.68
AT5G42400.3	1388	22.52	24.68
AT5G42400.6	1388	22.52	24.68
AT2G16800.1	372	23.11	25.85
AT5G34828.1	91	25.62	29.05
AT1G67235.1	154	23.95	25.95
AT5G05620.1	474	23.32	25.72
AT4G01040.1	430	24.78	27.44
AT4G01040.2	428	24.84	27.5
AT1G33800.1	297	23.51	25.52
AT5G57420.1	171	21.66	23.61
AT2G15740.1	329	23.75	25.52
AT2G20810.1	536	25.08	27.75
AT3G58900.3	314	24.65	27.96
AT3G58900.2	327	24.97	28.35
AT3G58900.4	465	24.99	28.05
AT3G58900.1	327	24.97	28.35
AT5G13080.1	145	24.1	26
AT4G35310.2	556	23.18	25.64
AT4G35310.1	556	23.18	25.64
AT1G17020.1	358	24.23	26.53
AT1G53170.1	185	22.53	24.25
AT4G24100.3	706	22.41	24.36
AT4G24100.1	709	22.35	24.29
AT4G24100.4	725	22.45	24.41
AT4G24100.2	690	22.31	24.24
AT5G39000.1	873	23.59	26.29
AT1G34390.1	598	23.65	25.76
AT3G06545.1	191	25.54	29.36
AT5G14080.1	634	23.89	26.54
AT3G56950.1	237	25.98	29.38
AT3G56950.2	260	25.99	29.49
AT1G02780.1	214	24.08	25.84
AT1G19340.1	414	24.9	27.33
AT5G65430.1	248	22.85	25.18
AT5G65430.3	260	23.53	25.93
AT5G65430.2	246	22.9	25.3
AT1G63820.1	293	22.99	24.91
AT5G35540.1	189	25.14	27.98
AT2G17580.1	757	23.19	25.69
AT5G15840.1	373	22.19	23.55
AT5G15840.2	274	21.97	23.59
AT3G18280.1	96	22.51	24.82
AT3G18280.2	120	22.55	24.52
AT2G17070.1	263	22.6	25.03
AT5G14090.1	358	23.27	25.28
AT5G14090.2	288	23.38	25.61
AT2G21830.2	489	25.14	26.83
AT2G21830.1	569	25.36	27.1
AT5G14160.1	352	25.58	28.38
AT5G58350.1	571	23.58	25.64
AT1G65985.1	456	25.02	27.85
AT1G65985.2	456	25.02	27.85
AT1G67110.1	512	24.68	27
AT1G67110.2	375	24.43	26.62
AT4G28990.1	347	22.81	22.28
AT4G28990.2	395	23.27	23.36
AT4G37880.1	388	23.88	26.22
AT1G62310.1	883	23.46	25.16
AT5G41320.2	515	21.4	22.97
AT5G41320.1	515	21.4	22.97
AT2G42660.1	255	22.56	24.35
AT1G76430.1	532	24.91	28.15
AT5G01660.3	515	22.9	25.06
AT5G01660.2	656	22.97	25.16
AT5G01660.1	656	22.97	25.16
AT5G10070.2	266	22.2	24.04
AT5G10070.1	185	23	25.32
AT2G21240.1	296	23.02	24.87
AT2G21240.2	296	23.02	24.87
AT5G05670.2	260	23.6	26.19
AT5G05670.1	260	23.6	26.19
AT3G07640.1	241	23.47	25.74
ATCG00740.1	329	24.59	26.94
AT5G06330.1	207	25.04	28.07
AT3G04020.4	187	24.12	26.6
AT3G04020.2	239	24.12	26.49
AT3G04020.3	236	24.08	26.43
AT3G04020.1	304	24.26	26.66
AT4G38905.1	236	24.97	27.29
AT1G74140.1	317	24.5	27.6
AT1G74140.5	320	24.61	27.73
AT1G74140.2	298	24.28	27.41
AT1G74140.4	306	24.67	27.83
AT1G74140.3	301	24.4	27.56
AT5G28288.1	84	25.25	27.86
AT3G18773.1	220	23.48	25.59
AT4G21440.1	350	23.58	25.58
AT5G63570.2	411	23.07	25.81
AT5G63570.1	474	22.78	25.57
AT3G14460.1	1424	23.23	25.75
AT1G56555.1	177	22.01	24.48
AT4G29400.1	302	23.69	26.03
AT5G66160.1	310	23.92	26.41
AT5G66160.2	290	24.15	26.92
AT2G44140.2	422	23.37	25.66
AT2G44140.1	467	22.99	25.37
AT2G44140.4	384	23.14	25.56
AT2G44140.3	467	22.99	25.37
AT2G44140.5	389	23.05	25.39
AT5G43870.1	453	21.88	23.93
AT5G43870.2	386	21.35	23.34
AT1G69290.1	658	23.85	26.65
AT4G01440.5	257	25.35	28.67
AT4G01440.2	257	25.35	28.67
AT4G01440.1	365	25.43	29.02
AT4G01440.4	272	25.41	29.36
AT4G01440.3	319	26	29.88
AT1G02250.1	362	23.54	25.65
AT5G35698.1	77	24.97	27.8
AT5G48290.2	171	22.73	24.2
AT5G48290.3	201	23.02	24.71
AT5G48290.1	181	22.98	24.54
AT1G49245.1	74	22.04	24.51
AT3G11390.1	710	25.5	27.19
AT1G49930.1	134	22.02	24.29
AT2G22370.1	219	22.12	24.32
AT1G31420.2	591	23.21	26
AT1G31420.1	592	23.21	26
AT1G31420.3	592	23.21	26
AT5G41460.1	524	24.93	27.04
AT2G46340.1	1029	22.67	25.01
AT2G46340.2	1029	22.67	25.01
AT3G14910.1	455	23.2	25.75
AT5G56770.1	254	24.8	27.08
AT2G32530.1	755	24.97	27.89
AT2G14285.1	61	21.88	24.51
AT4G22470.1	375	21.79	22.67
AT4G29340.1	134	23.28	25.35
AT2G10260.2	523	23.31	25.98
AT2G10260.1	547	23.64	26.34
AT3G16690.2	196	25.71	29.82
AT3G16690.3	265	25.86	29.46
AT3G16690.1	230	26.17	29.92
AT2G19610.1	397	23.75	25.9
AT2G19610.2	418	23.58	25.66
AT3G61620.2	241	21.89	24.07
AT3G61620.1	241	21.89	24.07
AT3G44703.2	168	25.34	28.55
AT3G44703.4	209	25.7	28.92
AT3G44703.3	237	25.67	28.9
AT3G44703.1	168	25.34	28.55
AT2G40660.1	389	22.07	24.64
AT1G43670.1	341	23.06	25.86
AT3G48170.1	503	23.42	25.93
AT1G24290.1	525	22.17	24.22
AT2G21040.1	261	24.72	26.57
AT3G25820.4	395	25.67	28.13
AT3G25820.1	600	25.15	27.49
AT3G25820.2	444	25.87	28.43
AT3G25820.3	395	25.67	28.13
AT2G19980.1	165	24.42	26.74
AT1G61760.1	224	25.53	27.75
AT2G01918.1	187	24.22	26.62
AT4G16045.1	382	24.02	26.39
AT2G19020.1	73	23.14	24.82
AT5G67640.1	201	21.04	22.15
AT1G67300.2	494	24.14	27.55
AT1G67300.6	449	23.77	27.11
AT1G67300.4	429	23.65	27
AT1G67300.7	449	23.77	27.11
