Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1633124	146	24.45	26.54	6040217
KAF1633125	94	22.87	25.59	6040217
KAF1633126	307	28.03	31.05	6040217
KAF1633127	151	24.67	27.48	6040217
KAF1633128	115	22.38	24.97	6040217
KAF1633129	482	22.03	22.64	6040217
KAF1633130	615	23.91	25.83	6040217
KAF1633131	318	24.35	26.7	6040217
KAF1633132	306	22.94	25.4	6040217
KAF1633133	114	24.51	26.81	6040217
KAF1633134	95	23.63	26.29	6040217
KAF1633135	425	23.78	25.86	6040217
KAF1633136	432	24.75	27.74	6040217
KAF1633137	156	26.61	30.19	6040217
KAF1633138	84	22.93	23.93	6040217
KAF1633139	80	25.86	28.01	6040217
KAF1633140	411	26.43	29.47	6040217
KAF1633141	651	22.65	24.47	6040217
KAF1633142	841	21.24	23.22	6040217
KAF1633143	1419	22.01	23.12	6040217
KAF1633144	896	21.84	23.49	6040217
KAF1633145	373	23.64	25.78	6040217
KAF1633146	101	22.85	24.4	6040217
KAF1633147	451	23.46	24.9	6040217
KAF1633148	169	25.7	27.72	6040217
KAF1633149	349	21.92	22.84	6040217
KAF1633150	816	22.89	24.94	6040217
KAF1633151	304	23.08	25.68	6040217
KAF1633152	430	27.14	30.43	6040217
KAF1633153	124	25.1	26.49	6040217
KAF1633154	610	22.81	25.38	6040217
KAF1633155	100	24.8	26.38	6040217
KAF1633156	262	22.27	24.95	6040217
KAF1633157	325	23.32	24.84	6040217
KAF1633158	482	24.29	26.58	6040217
KAF1633159	224	25.14	27.57	6040217
KAF1633160	898	23.37	25.73	6040217
KAF1633161	113	26.09	28.69	6040217
KAF1633162	676	23.57	25.66	6040217
KAF1633163	1073	24.55	27.04	6040217
KAF1633164	307	22.27	24.43	6040217
KAF1633165	315	25.64	28.77	6040217
KAF1633175	121	25.38	27.13	6040217
KAF1633176	192	21.26	22.56	6040217
KAF1633177	399	21.6	23.39	6040217
KAF1633178	153	25.97	29.18	6040217
KAF1633179	152	23.12	25.69	6040217
KAF1633180	640	23.28	25.26	6040217
KAF1633181	93	22.13	24.67	6040217
KAF1633182	427	25.74	28.26	6040217
KAF1633183	104	23.2	26.4	6040217
KAF1633184	2636	23.11	25.23	6040217
KAF1633185	587	20.38	21.51	6040217
KAF1633186	669	23.85	26.1	6040217
KAF1633187	465	18.22	18.66	6040217
KAF1633188	69	22.26	24.57	6040217
KAF1633189	1433	21.87	23.34	6040217
KAF1633190	819	24.98	27.58	6040217
KAF1633191	331	23.54	25.26	6040217
KAF1633192	292	27.5	30.55	6040217
KAF1633193	503	26.83	30.16	6040217
KAF1633194	105	22.74	25.79	6040217
KAF1633195	101	21.85	23.53	6040217
KAF1633196	98	21.19	23.27	6040217
KAF1633197	72	21.74	23.95	6040217
KAF1633198	493	26.07	29.02	6040217
KAF1633199	271	23.01	26.34	6040217
KAF1633200	808	23.22	25.4	6040217
KAF1633201	532	25.5	28.39	6040217
KAF1633202	92	21.68	24.06	6040217
KAF1633203	328	23.95	25.5	6040217
KAF1633204	92	24.54	26.71	6040217
KAF1633205	71	23.84	25.06	6040217
KAF1633206	252	23.57	25	6040217
KAF1633207	841	22.79	24.43	6040217
KAF1633208	722	22.68	24.77	6040217
KAF1633209	740	24.19	26.58	6040217
KAF1633210	2451	21.36	22.5	6040217
KAF1633211	83	25.36	26.42	6040217
KAF1633212	703	22.65	24.75	6040217
KAF1633213	120	26.53	29.52	6040217
KAF1633214	220	23.25	26.22	6040217
KAF1633215	419	23.19	25.39	6040217
KAF1633216	95	25.19	27.68	6040217
KAF1633217	510	25.49	27.93	6040217
KAF1633218	289	24.17	26.54	6040217
KAF1633219	86	22.62	24.34	6040217
KAF1633220	198	22.56	24.72	6040217
KAF1633221	414	26.66	29.85	6040217
KAF1633222	308	27.42	30.57	6040217
KAF1633223	415	24.12	26.18	6040217
KAF1633224	311	27.36	31.01	6040217
KAF1633225	619	24.2	27.04	6040217
KAF1633226	117	24.37	27.55	6040217
KAF1633249	217	23.26	25.45	6040217
KAF1633250	390	25.01	27.52	6040217
KAF1633251	389	24.23	26.63	6040217
KAF1633252	134	24.83	26.36	6040217
KAF1633253	243	23.69	25.61	6040217
KAF1633254	303	25.92	29.61	6040217
KAF1633255	203	24.29	26.26	6040217
KAF1633256	362	22.35	23.17	6040217
KAF1633257	276	23.15	25.32	6040217
KAF1633258	332	24.24	26.3	6040217
KAF1633259	316	23.34	25.09	6040217
KAF1633260	118	25	27.03	6040217
KAF1633261	493	23.91	25.55	6040217
KAF1633262	452	24.92	27.56	6040217
KAF1633263	191	23.86	26.2	6040217
KAF1633264	253	22	23.99	6040217
KAF1633265	254	23.13	24.16	6040217
KAF1633266	608	22.05	23.77	6040217
KAF1633267	403	23.94	26.5	6040217
KAF1633268	299	23.49	25.6	6040217
KAF1633269	748	23.15	25.19	6040217
KAF1633270	550	24.72	26.72	6040217
KAF1633271	182	23.09	24.41	6040217
KAF1633272	137	25.04	27.14	6040217
KAF1633273	4003	23.14	25.46	6040217
KAF1633274	189	23.42	24.87	6040217
KAF1633275	588	24.92	28.41	6040217
KAF1633276	1124	24.13	26.54	6040217
KAF1633277	494	25.22	27.83	6040217
KAF1633278	460	22.26	23.77	6040217
KAF1633279	185	23.35	25.36	6040217
KAF1633280	353	26.9	29.88	6040217
KAF1633281	813	22.55	24.44	6040217
KAF1633282	387	26.34	28.82	6040217
KAF1633283	622	24.81	27.17	6040217
KAF1633284	496	24.88	27.45	6040217
KAF1633285	340	24.31	26.25	6040217
KAF1633286	231	23.7	26.44	6040217
KAF1633287	66	27.3	29.42	6040217
KAF1633288	67	25.11	28.07	6040217
KAF1633289	373	23.62	25.94	6040217
KAF1633290	603	25.29	27.55	6040217
KAF1633291	63	27.37	31.1	6040217
KAF1633292	160	23.33	24.84	6040217
KAF1633293	804	22.73	24.12	6040217
KAF1633294	887	25.56	28.66	6040217
KAF1633295	336	26.38	29.67	6040217
KAF1633296	658	24.07	26.51	6040217
KAF1633297	61	22.18	24.07	6040217
KAF1633298	168	23.19	25.29	6040217
KAF1633299	421	22.31	23.76	6040217
KAF1633300	357	24.28	27.67	6040217
KAF1633301	1930	21.91	23.68	6040217
KAF1633302	606	22.39	24.01	6040217
KAF1633303	519	24.02	25.9	6040217
KAF1633304	1510	20.9	22.08	6040217
KAF1633305	532	25.31	27.86	6040217
KAF1633306	315	27.13	30.2	6040217
KAF1633307	54	23.73	26.58	6040217
KAF1633308	218	24.3	26.45	6040217
KAF1633309	425	25.73	28.26	6040217
KAF1633310	214	22.57	24.79	6040217
KAF1633311	289	24.52	26.15	6040217
KAF1633312	136	22.08	22.85	6040217
KAF1633313	63	27.4	30.97	6040217
KAF1633314	499	24.05	26.38	6040217
KAF1633315	663	24.34	26.67	6040217
KAF1633316	59	27.06	30.26	6040217
KAF1633317	1302	23.57	26.64	6040217
KAF1633318	60	24.46	25.63	6040217
KAF1633319	199	22.81	24.01	6040217
KAF1633320	64	23.25	25.95	6040217
KAF1633321	921	24.69	26.93	6040217
KAF1633322	169	23.41	24.46	6040217
KAF1633336	169	25.59	28.66	6040217
KAF1633337	570	23.77	26.03	6040217
KAF1633338	226	23.49	25.99	6040217
KAF1633339	218	25.91	29.29	6040217
KAF1633340	246	26.35	29.65	6040217
KAF1633341	497	24.75	26.95	6040217
KAF1633342	333	27.52	31.02	6040217
KAF1633343	207	25.27	27.2	6040217
KAF1633344	692	21.82	22.78	6040217
KAF1633345	542	22.47	24.48	6040217
KAF1633346	756	22.77	24.11	6040217
KAF1633347	567	26.02	28.82	6040217
KAF1633348	820	24.95	27.23	6040217
KAF1633349	222	24.12	26.59	6040217
KAF1633350	1559	23.36	25.26	6040217
KAF1633351	1830	22.39	23.62	6040217
KAF1633352	78	26.89	29.42	6040217
KAF1633353	398	26.05	29.67	6040217
KAF1633354	1708	22.4	24.17	6040217
KAF1633355	300	24.54	27.25	6040217
KAF1633356	739	23.24	25.55	6040217
KAF1633357	488	23.42	25.88	6040217
KAF1633358	232	25.42	27.23	6040217
KAF1633359	90	23.99	26.91	6040217
KAF1633360	480	23.63	25.58	6040217
KAF1633361	391	27.01	29.96	6040217
KAF1633362	230	21.49	22.6	6040217
KAF1633363	1165	23.69	25.99	6040217
KAF1633364	495	23.58	25.83	6040217
KAF1633365	1345	25.13	27.59	6040217
KAF1633366	285	23.73	25.92	6040217
KAF1633367	240	25.02	27.44	6040217
KAF1633368	529	24.12	26.96	6040217
KAF1633369	313	22.74	25.27	6040217
KAF1633370	4908	24.04	26.39	6040217
KAF1633371	432	24.6	27.09	6040217
KAF1633372	401	22.36	23.92	6040217
KAF1633373	427	23.93	26.44	6040217
KAF1633374	210	23.31	24.86	6040217
KAF1633375	432	24.53	26.9	6040217
KAF1633376	1661	21.69	22.82	6040217
KAF1633377	329	26.72	30.06	6040217
KAF1633378	392	25.78	28.25	6040217
KAF1633379	919	22.32	23.06	6040217
KAF1633380	1251	23.47	25.91	6040217
KAF1633381	698	21.77	22.89	6040217
KAF1633382	273	22.32	23.68	6040217
KAF1633383	831	22.26	24.79	6040217
KAF1633384	205	27.33	30.63	6040217
KAF1633385	395	21.35	23.56	6040217
KAF1633386	420	24.41	26.31	6040217
KAF1633387	337	22.75	24.4	6040217
KAF1633388	581	22.49	23.98	6040217
KAF1633389	496	23.01	24.76	6040217
KAF1633390	1539	22.93	24.95	6040217
KAF1633391	1655	20.62	22.14	6040217
KAF1633392	716	24.02	26.86	6040217
KAF1633393	348	23.11	25.57	6040217
KAF1633394	414	25.27	27.85	6040217
KAF1633395	464	24.77	27.18	6040217
KAF1633396	713	22	23.25	6040217
KAF1633397	336	22.73	24.46	6040217
KAF1633398	1618	24.01	25.99	6040217
KAF1633399	1193	24.03	27.12	6040217
KAF1633400	354	24.16	26.19	6040217
KAF1633401	74	22.98	25.43	6040217
KAF1633402	237	23.35	26.16	6040217
KAF1633403	2163	24.1	26.85	6040217
KAF1633404	123	25.05	27.9	6040217
KAF1633405	383	26.05	29.92	6040217
KAF1633406	120	24.31	27.03	6040217
KAF1633407	1244	23.54	25.62	6040217
KAF1633408	196	26.53	29.79	6040217
KAF1633409	234	22.82	25.13	6040217
KAF1633410	395	25.71	29.11	6040217
KAF1633411	461	24.71	26.47	6040217
KAF1633412	788	23.26	24.51	6040217
KAF1633413	600	23.39	25.55	6040217
KAF1633414	609	23.39	25.4	6040217
KAF1633415	652	24.21	26.57	6040217
KAF1633416	396	23.83	26.44	6040217
KAF1633417	343	24.56	27.66	6040217
KAF1633418	290	23.49	25.98	6040217
KAF1633419	672	22.59	24.85	6040217
KAF1633420	168	23.86	25.73	6040217
KAF1633421	82	22.76	25.65	6040217
KAF1633422	682	24.54	27	6040217
KAF1633423	267	21.63	23.91	6040217
KAF1633424	287	23.4	25.04	6040217
KAF1633425	910	24.53	26.66	6040217
KAF1633426	408	23.46	25.87	6040217
KAF1633427	438	24.66	28.57	6040217
KAF1633428	647	21.92	23.85	6040217
KAF1633429	454	23.13	24.91	6040217
KAF1633430	686	21.43	22.36	6040217
KAF1633431	254	22.59	24.37	6040217
KAF1633432	533	25.74	28.77	6040217
KAF1633433	1695	23.78	25.66	6040217
KAF1633434	475	24.93	27.24	6040217
KAF1633435	489	24.72	27.26	6040217
KAF1633436	291	24.44	26.62	6040217
KAF1633437	702	24.27	26.56	6040217
KAF1633438	629	22.97	25.34	6040217
KAF1633439	196	22.79	25.16	6040217
KAF1633440	3805	23.3	25.56	6040217
KAF1633441	86	25.23	26.92	6040217
KAF1633442	589	23.59	25.49	6040217
KAF1633443	897	23.77	25.39	6040217
KAF1633444	218	23.53	26.14	6040217
KAF1633445	500	23.22	25.51	6040217
KAF1633446	772	24.26	26.69	6040217
KAF1633447	141	26.9	29.43	6040217
KAF1633448	439	24.37	25.64	6040217
KAF1633449	659	21.08	21.3	6040217
KAF1633450	1930	19.89	20.83	6040217
KAF1633451	170	24.01	26.57	6040217
KAF1633452	166	22.81	25.37	6040217
KAF1633453	154	24.63	26.58	6040217
KAF1633454	727	22.72	24.61	6040217
KAF1633455	522	22.58	24.44	6040217
KAF1633456	309	26.15	28.05	6040217
KAF1633457	801	23.01	25.16	6040217
KAF1633458	761	22.75	24.69	6040217
KAF1633459	312	22.02	23.79	6040217
KAF1633460	377	23.67	25.84	6040217
KAF1633461	668	24.46	26.69	6040217
KAF1633462	388	24.8	27.69	6040217
KAF1633463	76	24.04	26.05	6040217
KAF1633464	3143	22.67	24.66	6040217
KAF1633465	173	24.88	27.25	6040217
KAF1633466	1314	21.31	22.95	6040217
KAF1633467	1140	22.83	24.04	6040217
KAF1633468	243	22.68	24	6040217
KAF1633469	307	24.44	26.19	6040217
KAF1633470	121	25.62	27.57	6040217
KAF1633471	559	23.66	26.97	6040217
KAF1633472	212	24.54	26.65	6040217
KAF1633473	785	23.81	25.13	6040217
KAF1633474	341	26.09	29.8	6040217
KAF1633475	211	22.59	23.67	6040217
KAF1633476	1152	23.2	25.37	6040217
KAF1633477	511	22.32	24.08	6040217
KAF1633478	302	22.72	24.54	6040217
KAF1633479	2472	22.01	23.2	6040217
KAF1633480	408	22.91	24.53	6040217
KAF1633481	179	23.04	25.16	6040217
KAF1633482	85	26.1	28.38	6040217
KAF1633483	426	24.92	27.42	6040217
KAF1633484	543	22.59	24.65	6040217
KAF1633485	295	21.69	23.85	6040217
KAF1633486	530	25.42	28.71	6040217
KAF1633487	689	20.75	21.99	6040217
KAF1633488	214	24.97	27.26	6040217
KAF1633489	179	24.32	26.58	6040217
KAF1633490	189	26.92	30.47	6040217
KAF1633491	350	22.34	24.65	6040217
KAF1633492	183	20.91	22.31	6040217
KAF1633493	159	22.4	22.81	6040217
KAF1633494	777	22.5	24.41	6040217
KAF1633495	532	25.82	28.86	6040217
KAF1633496	717	22.76	24.72	6040217
KAF1633497	1889	23.36	25.79	6040217
KAF1633498	1013	22.75	24.59	6040217
KAF1633499	252	22.71	25.22	6040217
KAF1633500	371	20.77	22.1	6040217
KAF1633501	86	25.71	29.94	6040217
KAF1633502	1327	24.91	27.66	6040217
KAF1633503	474	23.47	25.09	6040217
KAF1633504	1002	21.78	23.17	6040217
KAF1633505	622	24.78	27.58	6040217
KAF1633506	562	24.25	26.44	6040217
KAF1633507	217	23.18	25.85	6040217
KAF1633508	750	21.53	22.61	6040217
KAF1633509	1182	22.89	24.85	6040217
KAF1633510	155	21.15	22.61	6040217
KAF1633511	297	23.45	24.87	6040217
KAF1633512	293	26.28	29.39	6040217
KAF1633513	1285	22.07	23.15	6040217
KAF1633514	638	20.35	21.3	6040217
KAF1633515	187	22.79	24.04	6040217
KAF1633516	591	24.62	26.7	6040217
KAF1633517	548	24.52	27.35	6040217
KAF1633518	524	23.17	25.35	6040217
KAF1633519	1571	22.2	23.9	6040217
KAF1633520	1411	22.44	24.13	6040217
KAF1633521	845	22.21	23.96	6040217
KAF1633522	428	22.82	24.52	6040217
KAF1633523	371	23.92	25.89	6040217
KAF1633524	524	23.2	25.44	6040217
KAF1633525	587	22.89	25.94	6040217
KAF1633526	1406	23.83	25.79	6040217
KAF1633527	128	22.65	25.35	6040217
KAF1633528	183	24.04	26.62	6040217
KAF1633529	491	23.16	25.04	6040217
KAF1633530	191	23.64	25.07	6040217
KAF1633531	179	21.49	23.43	6040217
KAF1633532	421	26.23	29.95	6040217
KAF1633533	219	24.85	28.16	6040217
KAF1633534	464	22.46	25.44	6040217
KAF1633535	529	23.63	25.5	6040217
KAF1633536	375	23.05	24.82	6040217
KAF1633544	629	24.16	26.74	6040217
KAF1633545	656	22.37	23.91	6040217
KAF1633546	627	24.21	26.86	6040217
KAF1633547	125	22.2	23.99	6040217
KAF1633548	934	23.42	25.58	6040217
KAF1633549	522	24.45	26.89	6040217
KAF1633550	85	22.32	24.08	6040217
KAF1633551	96	23.07	25.85	6040217
KAF1633552	210	22.85	25.56	6040217
KAF1633553	243	21.33	23.2	6040217
KAF1633554	961	23.48	25.7	6040217
KAF1633555	130	22.37	23.48	6040217
KAF1633556	325	22.83	24.77	6040217
KAF1633557	236	21.41	20.88	6040217
KAF1633558	572	23.22	25.1	6040217
KAF1633559	188	24.5	28.2	6040217
KAF1633561	386	23.99	27.64	6040217
KAF1633570	152	24.38	26.64	6040217
KAF1633571	1060	23.05	25.01	6040217
KAF1633572	630	22.49	24.4	6040217
KAF1633573	109	23.52	26.09	6040217
KAF1633576	119	23.21	23.92	6040217
KAF1633577	147	22.97	25.16	6040217
KAF1633578	313	23.87	25.66	6040217
KAF1633579	214	25.72	29.04	6040217
KAF1633580	99	19.5	19.28	6040217
KAF1633581	558	21.71	22.97	6040217
KAF1633582	896	24.31	26.75	6040217
KAF1633583	221	25.85	29.64	6040217
KAF1633584	1153	22.75	24.32	6040217
KAF1633585	144	23.43	25.18	6040217
KAF1633586	453	25.73	27.98	6040217
KAF1633587	165	24.28	25.42	6040217
KAF1633588	115	21.5	24.1	6040217
KAF1633589	104	24.02	26.12	6040217
KAF1633590	418	22.99	24.73	6040217
KAF1633591	519	24.24	26.46	6040217
KAF1633592	121	22.2	23.17	6040217
KAF1633593	169	23.55	25.25	6040217
KAF1633594	75	23.81	26.51	6040217
KAF1633595	304	24.65	26.79	6040217
KAF1633596	516	24.61	27.18	6040217
KAF1633597	154	23.56	24.74	6040217
KAF1633598	490	23.12	25.61	6040217
KAF1633599	239	23.23	24.82	6040217
KAF1633600	727	25.44	28.63	6040217
KAF1633601	591	23.93	26.36	6040217
KAF1633602	361	24.46	26.76	6040217
KAF1633603	149	25.54	28.35	6040217
KAF1633604	265	23.34	26.01	6040217
KAF1633605	210	24.13	26.54	6040217
KAF1633606	139	25.47	26.51	6040217
KAF1633607	54	25.72	26.63	6040217
KAF1633608	141	23.2	23.87	6040217
KAF1633609	499	24.37	26.72	6040217
KAF1633610	422	23.07	24.86	6040217
KAF1633611	365	25.14	27.6	6040217
KAF1633612	473	24.4	26.25	6040217
KAF1633613	261	23.16	25.68	6040217
KAF1633614	317	21.9	22.37	6040217
KAF1633615	253	23.5	26.56	6040217
KAF1633616	81	25.2	26.59	6040217
KAF1633617	276	20.77	22.68	6040217
KAF1633618	71	23.94	26.8	6040217
KAF1633619	292	24.07	25.99	6040217
KAF1633620	428	23.8	25.65	6040217
KAF1633621	218	23.18	25.49	6040217
KAF1633622	821	24.73	27.71	6040217
KAF1633623	443	23.54	25.69	6040217
KAF1633624	295	22.48	23.79	6040217
KAF1633625	465	25	27.12	6040217
KAF1633626	182	23.1	24.98	6040217
KAF1633627	966	22.7	24.42	6040217
KAF1633628	81	24.43	25.6	6040217
KAF1633629	514	24.06	27.04	6040217
KAF1633630	357	22.84	24.98	6040217
KAF1633631	170	21.45	21.56	6040217
KAF1633632	1082	21.8	23.53	6040217
KAF1633633	406	24.17	26.72	6040217
KAF1633634	457	23.21	25.54	6040217
KAF1633635	217	24.19	27.29	6040217
KAF1633636	142	25.72	27.57	6040217
KAF1633638	120	24.95	27.08	6040217
KAF1633639	90	23.83	25.39	6040217
KAF1633640	130	22.49	24.14	6040217
KAF1633641	2015	24.3	26.45	6040217
KAF1633642	629	21.37	22.82	6040217
KAF1633643	755	23.15	24.78	6040217
KAF1633644	326	23.5	25.79	6040217
KAF1633645	378	23.92	25.61	6040217
KAF1633646	591	23.8	25.99	6040217
KAF1633647	117	24.88	27.76	6040217
KAF1633649	190	24.2	27.02	6040217
KAF1633650	179	25.25	28.49	6040217
KAF1633651	969	24.49	26.92	6040217
KAF1633652	809	26.14	29.2	6040217
KAF1633653	670	23.48	25.79	6040217
KAF1633654	1221	23.5	25.73	6040217
KAF1633655	147	24.72	26.51	6040217
KAF1633656	234	22.29	23.62	6040217
KAF1633657	575	25.54	28.61	6040217
KAF1633658	222	23.07	25.61	6040217
KAF1633659	900	23.24	25.01	6040217
KAF1633660	88	24	25.28	6040217
KAF1633661	466	21.88	24.21	6040217
KAF1633662	378	24.64	26.85	6040217
KAF1633663	508	24.85	28.14	6040217
KAF1633664	1913	20.26	21.95	6040217
KAF1633665	133	23.66	26.57	6040217
KAF1633666	425	24.25	26.57	6040217
KAF1633667	155	20.21	20.46	6040217
KAF1633668	685	23.91	25.79	6040217
KAF1633669	426	24.44	27.13	6040217
KAF1633670	815	22.32	24.33	6040217
KAF1633671	147	24.72	26.51	6040217
KAF1633672	314	25.78	27.79	6040217
KAF1633673	683	22.76	24.98	6040217
KAF1633674	799	22.16	23.43	6040217
KAF1633675	185	24.34	27.1	6040217
KAF1633676	889	24.19	26.71	6040217
KAF1633677	765	22.44	24.12	6040217
KAF1633678	219	25.51	27.87	6040217
KAF1633771	51	27.25	28.67	6040217
KAF1633774	161	23.82	25.36	6040217
KAF1633775	176	18.91	19.34	6040217
KAF1633776	432	26.14	28.38	6040217
KAF1633777	163	24.15	26.82	6040217
KAF1633778	480	22.54	23.72	6040217
KAF1633779	347	23.72	26.06	6040217
KAF1633780	641	24	25.69	6040217
KAF1633781	323	23.49	25.64	6040217
KAF1633782	176	24.05	26.17	6040217
KAF1633783	320	22.35	24.61	6040217
KAF1633784	368	22.25	23.36	6040217
KAF1633785	1598	22.97	24.84	6040217
KAF1633786	279	22.07	24.35	6040217
KAF1633787	301	26.16	29.51	6040217
KAF1633788	103	22.7	24.66	6040217
KAF1633789	337	21.43	22.4	6040217
KAF1633790	739	22.43	23.62	6040217
KAF1633791	295	23.09	24.67	6040217
KAF1633792	639	21.84	23.36	6040217
KAF1633793	536	24.33	26.25	6040217
KAF1633794	3597	23.35	25.59	6040217
KAF1633795	389	23.61	25.94	6040217
KAF1633796	244	23.3	24.13	6040217
KAF1633797	171	24.63	27.62	6040217
KAF1633798	270	24.15	25.99	6040217
KAF1633799	317	24.41	26.59	6040217
KAF1633800	161	21.94	23.09	6040217
KAF1633801	280	25.61	28.59	6040217
KAF1633802	649	22.64	24.54	6040217
KAF1633803	534	22.23	24.09	6040217
KAF1633804	159	25.27	27.33	6040217
KAF1633805	92	24.27	26.2	6040217
KAF1633806	437	23.39	25.43	6040217
KAF1633807	168	23.09	25.07	6040217
KAF1633808	341	25.5	28.83	6040217
KAF1633809	259	22.84	24.96	6040217
KAF1633810	255	26.81	29.79	6040217
KAF1633811	191	24.75	27.4	6040217
KAF1633812	326	21.72	23.14	6040217
KAF1633813	677	22.8	24.82	6040217
KAF1633814	611	24.57	26.84	6040217
KAF1633815	640	23.1	25.23	6040217
KAF1633816	281	21.89	23.7	6040217
KAF1633817	564	24.24	26.1	6040217
KAF1633818	495	20.96	22.65	6040217
KAF1633819	689	24.88	27.66	6040217
KAF1633820	170	24.49	26.7	6040217
KAF1633821	104	24.1	26.39	6040217
KAF1633822	104	17.88	19.15	6040217
KAF1633823	185	22.89	25.11	6040217
KAF1633824	235	23.13	24.36	6040217
KAF1633825	536	22.67	24.93	6040217
KAF1633826	393	24.27	26.37	6040217
KAF1633827	653	23.61	25.48	6040217
KAF1633828	79	22.76	26.38	6040217
KAF1633829	408	24.99	28.43	6040217
KAF1633830	140	23.23	24.74	6040217
KAF1633831	212	21.68	24.32	6040217
KAF1633832	228	22.73	24.65	6040217
KAF1633833	1519	22.87	24.95	6040217
KAF1633834	193	23.64	26.15	6040217
KAF1633835	932	22.2	23.02	6040217
KAF1633836	531	25.68	28.72	6040217
KAF1633837	127	26.32	28.6	6040217
KAF1633838	312	24.01	26.75	6040217
KAF1633839	647	20.91	21.29	6040217
KAF1633840	188	20.95	21.64	6040217
KAF1633841	430	22.24	23.47	6040217
KAF1633842	784	21.74	23.04	6040217
KAF1633843	440	25.57	28.99	6040217
KAF1633844	504	21.74	22.57	6040217
KAF1633845	782	24.36	26.27	6040217
KAF1633846	293	24.62	27.13	6040217
KAF1633847	253	24.27	26.2	6040217
KAF1633848	87	19.23	23.14	6040217
KAF1633849	87	23.42	25.18	6040217
KAF1633850	666	24.02	26.48	6040217
KAF1633851	238	23.79	26.32	6040217
KAF1633852	141	27.01	29.73	6040217
KAF1633853	323	22	22.75	6040217
KAF1633854	968	23.4	25.48	6040217
KAF1633855	328	23.03	24.78	6040217
KAF1633856	72	24.66	27.72	6040217
KAF1633857	425	21.91	23.54	6040217
KAF1633858	384	20.74	22.62	6040217
KAF1633859	871	21.86	23.31	6040217
KAF1633860	470	24.75	28.16	6040217
KAF1633861	92	22.53	24.26	6040217
KAF1633862	1586	21.11	22.36	6040217
KAF1633863	249	22.93	24.57	6040217
KAF1633864	588	24.22	26.44	6040217
KAF1633865	324	23.14	25.48	6040217
KAF1633866	961	22.49	23.41	6040217
KAF1633867	260	22.47	24.38	6040217
KAF1633868	761	25.19	27.25	6040217
KAF1633869	205	24.8	27.3	6040217
KAF1633870	260	23.55	25.42	6040217
KAF1633871	395	23.91	26.23	6040217
KAF1633872	79	26.81	27	6040217
KAF1633873	527	23.39	25.81	6040217
KAF1633874	446	21.12	21.7	6040217
KAF1633875	293	25.91	29.62	6040217
KAF1633876	520	23.17	25.31	6040217
KAF1633877	166	23.39	26.3	6040217
KAF1633878	100	22.03	23.23	6040217
KAF1633879	508	24.56	26.83	6040217
KAF1633880	469	23.91	26.03	6040217
KAF1633881	242	22.25	24.39	6040217
KAF1633882	338	25.57	29.29	6040217
KAF1633883	1397	23.62	25.57	6040217
KAF1633884	325	24.14	26.4	6040217
KAF1633885	1898	21.34	22.19	6040217
KAF1633886	226	26.58	29.43	6040217
KAF1633887	207	24.84	26.32	6040217
KAF1633888	157	26.54	29.92	6040217
KAF1633889	318	22.75	22.97	6040217
KAF1633890	2229	22.55	24.21	6040217
KAF1633891	387	22.34	23.48	6040217
KAF1633892	774	23.89	25.69	6040217
KAF1633893	5132	21.81	23.38	6040217
KAF1633894	159	22.36	24.64	6040217
KAF1633895	316	22.05	23.5	6040217
KAF1633896	475	21.59	22.56	6040217
KAF1633897	501	24.02	25.79	6040217
KAF1633898	375	21.86	23.38	6040217
KAF1633899	343	25.23	27.8	6040217
KAF1633900	425	23.51	25.44	6040217
KAF1633901	344	22.56	24.22	6040217
KAF1633902	193	24.26	26.69	6040217
KAF1633903	350	23.9	26.42	6040217
KAF1633904	215	23.91	25.96	6040217
KAF1633905	371	22.24	24.55	6040217
KAF1633906	176	23.71	25.18	6040217
KAF1633907	203	26.79	29.92	6040217
KAF1633908	657	23.4	25.43	6040217
KAF1633909	248	23.94	24.67	6040217
KAF1633910	73	25.08	26.93	6040217
KAF1633911	191	21.22	21.92	6040217
KAF1633912	1407	23.92	26.13	6040217
KAF1633913	489	25.87	28.61	6040217
KAF1633914	250	24.25	26.35	6040217
