Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost	Mass	Uniprot.ID	RNA_LD03	RNA_LD03	RNA_LD03	RNA_LD06	RNA_LD06	RNA_LD06	RNA_LD09	RNA_LD09	RNA_LD09	RNA_LD12	RNA_LD12	RNA_LD12	RNA_LD15	RNA_LD15	RNA_LD15	RNA_LD18	RNA_LD18	RNA_LD18	RNA_LD21	RNA_LD21	RNA_LD21	RNA_LD24	RNA_LD24	RNA_LD24	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue_original	RNA_rhythm.pvalue_Brown
Ot03g01020	1172624.519	1244037.165	1117981.992	1249893.068	1271427.158	1199324.353	1253590.15	1717295.609	1414310.904	1727367.021	1071605.952	1480376.986	766781.6211	1174871.675	1299975.534	1239771.263	793431.0743	988321.4499	907455.5482	1335107.643	1246144.78	987537.6043	1143475.858	1294483.04	1044087.067	1122836.825	1269264.719	737840.6224	953902.5163	761636.6309	1166225.34494667	1727367.021	0.236768032726514	123	19.54	13.783	NA	6.68100212	6.653482947	6.769679755	7.68743248	8.031930578	7.917571114	8.259127464	8.148200481	7.957404674	8.423983255	8.14872647	7.922111053	6.8107618	6.223708367	6.538351403	3.964172411	3.512488526	3.991033754	NA	2.924988661	2.648324044	5.111409787	4.826847432	4.781126343	6.25799412691304	8.423983255	7.62164494306633e-07	7.62164494306633e-07
Ot03g01190	1257479.919	950842.7627	1071385.733	1029047.872	1134140.41	1088653.692	1086396.402	1128352.855	778170.5004	1101826.219	1176390.611	1155688.511	925597.9097	833500.0665	952028.7834	841966.2722	986973.0661	912072.8775	804178.9217	947218.4768	758671.4353	954744.1215	1134958.13	1019339.062	885049.8382	690032.329	808169.1683	916527.9239	844351.9476	834653.2494	966946.968873333	1257479.919	0.145408624769023	417	17.29	44.891	NA	8.365706768	8.973189901	9.059956076	8.546624272	9.314006016	9.325863615	7.979762996	9.16381852	9.127963596	6.565113247	6.925530951	5.587300603	6.929732637	6.497025221	6.586321422	7.347680303	6.634249454	6.57813629	7.466525468	7.312423632	6.916817103	8.524861669	8.374630762	8.653977706	7.7815507595	9.325863615	1.15759846941502e-05	1.15759846941502e-05
Ot03g01320	248312.6877	247507.1088	255433.638	210876.3386	184951.7842	215985.9598	200932.5182	267774.4902	213565.5987	262948.8557	188893.0815	256519.1973	188566.1035	211133.3028	258832.6743	213072.876	202817.6006	180904.6378	168237.9812	264073.7786	217745.8631	201054.945	274521.0578	213892.6624	213047.9581	300353.208	229920.7325	213576.4697	198306.5017	182366.3108	222870.864086667	300353.208	0.0527579474389382	601	20.44	67.502	NA	7.704921589	7.876498943	7.941379768	7.511553581	7.842354065	7.978364431	7.365313488	7.870261742	7.980400784	6.654018558	7.008270231	7.094128095	6.023471388	5.667019604	6.014199754	6.131824553	5.893911729	6.252212192	6.809326213	6.898469555	6.93544799	7.211228128	7.565930612	7.545991547	7.0740207725	7.980400784	7.40377000802746e-07	7.40377000802746e-07
Ot03g01550	860483.4337	858186.4519	629535.3162	575093.2174	644760.8313	739508.1032	946891.2001	965855.302	594774.1749	521681.3371	836423.34	726266.6367	1060283.122	896480.1813	587525.7767	573538.9316	935854.8246	704980.2698	1355935.773	761323.151	677901.6688	814588.9524	667651.9142	1021920.068	973329.6325	1459577.944	714966.5842	655905.7991	707319.5616	1594060.65	835420.13831	1594060.65	7.6814719600412e-07	125	17.92	13.17	NA	7.42493639	7.45277216	7.4780197035	6.899344879	NA	7.4366224605	7.647664271	NA	NA	6.610147073	7.048649456	NA	5.489064284	5.419156843	5.417165742	5.350420231	4.767462198	5.113803186	6.527277309	6.281130428	6.583529039	7.183408775	7.005141164	6.952287887	6.50440017395	7.647664271	0.00456240462264636	0.00456240462264636
Ot03g01690	208623.7632	177633.2058	215771.8786	131542.5574	201691.8151	184551.8266	249035.0353	209369.2089	203597.5886	226187.1132	217316.1299	170366.4425	294861.7424	229435.4303	156040.3188	187157.5127	204237.3727	177883.1685	307182.3896	223000.9447	182332.6699	221911.7758	200461.3572	226762.55	193143.9809	203127.8729	205902.9086	236183.3641	216147.8357	197751.8257	208640.386186667	307182.3896	0.863177322822372	302	17.96	32.529	NA	7.742814998	8.115915535	7.927605997	8.13242157	8.606040607	8.403034791	7.573329371	8.553458613	8.421033281	6.86220521	7.511974745	7.643421272	6.985123659	7.230308967	7.235663707	7.048133825	7.083821442	7.022890557	7.066002259	7.561832668	7.277327457	7.562923446	7.737470457	7.671029108	7.62399098091667	8.606040607	8.33610439806195e-07	8.33610439806195e-07
Ot03g01820	1642381.738	1446545.647	1636527.655	1225359.263	1343886.575	1390822.721	1486646.965	1718188.698	1273776.395	1449865.201	1386483.523	1504993.626	1265406.436	1730336.182	1332563.613	1351348.397	1330062.747	1262750.117	1152603.971	1272143.792	1130102.005	1414633.807	1501745.19	1597549.767	1330803.457	1354492.379	1280995.591	1166313.347	1009510.973	977870.8705	1365557.02161667	1730336.182	0.528124478035731	316	16.34	32.286	NA	8.035950176	7.866230835	7.778404332	8.218453585	7.9334857	8.788058827	8.018105775	8.66008264	8.969736331	7.351616567	7.752761238	7.773115896	NA	7.25693275	7.7754920495	NA	7.33161288	7.512614855	7.022322798	7.918550635	7.384569739	7.252944819	7.46685911	7.707001593	7.80795014229546	8.969736331	0.00118894356648836	0.00118894356648836
Ot03g02390	69393.7665	65025.22183	94653.56411	47116.35213	57910.13812	65746.05138	93562.6227	58597.89588	93276.11585	75353.1358	68964.30935	66973.34215	92851.06832	53670.25681	80676.88184	37610.39251	82364.09616	95851.02846	78912.41635	67576.40213	64059.41878	84339.63693	71567.76657	82560.42055	69284.56659	70618.91804	59822.19187	90772.81045	65325.07613	71592.96998	72534.2944756667	95851.02846	0.801463289338141	346	20.99	39.683	NA	9.750359653	6.800369193	6.637543961	9.670437247	6.752234409	6.742797171	6.810899787	6.46973599	6.374207578	6.200016936	5.58855559	5.090305349	5.706066475	4.286167676	4.587434458	7.766439477	4.927558354	5.083618598	8.13830981	5.792466792	5.553275055	8.639439766	6.397131	6.341361196	6.50444714670833	9.750359653	0.0346939010491883	0.0346939010491883
Ot03g02810	381273.2343	406148.0127	396462.1147	325684.5236	454678.229	343076.7824	518718.1269	461999.0436	312498.0293	432536.8705	400320.5436	408209.4117	430148.8075	385294.2474	351777.2809	279703.5032	328144.0364	299976.385	375869.1204	356234.7129	273971.4672	503345.7813	333343.3233	458122.9667	445352.9541	309701.5467	253642.6381	368511.3089	316049.3697	219386.3575	371006.024316667	518718.1269	0.39260467773932	3092	17.41	345.926	NA	6.871208952	6.354333398	5.588311957	8.415058716	8.34638658	7.965057345	9.365917679	9.177218998	9.401782885	8.934619251	8.567769069	8.27491208	8.277560467	8.420056666	8.263593016	8.231077644	8.01853613	7.6762119	7.352280584	6.703782441	7.062525509	5.920376363	5.763768368	4.907588543	7.660830605875	9.401782885	9.16852881670186e-07	9.16852881670186e-07
Ot03g03240	5403930.415	5613785.388	5998092.845	5380948.403	5392123.217	5229367.189	5719295.715	6569998.855	6216619.652	5506246.464	5056801.462	5319070.1	5409107.851	5785902.29	6318831.709	5244026.969	4836450.814	5286420.683	4592641.533	6455224.418	5500400.714	5719186.936	4866295.383	5646015.189	4750750.656	5529059.223	5776924.9	4839902.356	4396601.085	4131512.339	5416384.49176667	6569998.855	0.000151508257841871	NA	NA	NA	Q01CH5	7.918681266	7.3780379895	4.7435408225	8.016484043	7.6069097155	7.3311649745	8.466849908	7.735133899	8.681015371	8.145390737	NA	8.110147109	7.932975319	8.291433913	7.9066117555	7.652882905	7.589827607	7.4354492735	7.730462165	7.745697024	8.262251042	7.589922588	7.4077632825	5.868492236	7.63248369328261	8.681015371	0.0461646860080154	0.0461646860080154
Ot03g03370	55551.44165	65477.43572	72864.15627	60529.65946	43355.57196	64555.9677	83925.72974	65223.71969	78390.37682	52695.21486	114247.7556	28552.5865	140004.3522	114542.6757	89775.96846	113986.0297	110499.0183	108548.6137	220273.1887	136790.683	156897.9183	76302.83739	64328.44764	84665.18396	96061.42956	217157.9115	59929.87562	115948.2238	123783.5399	172978.6521	99594.8055166667	220273.1887	0.606668371909056	182	20.66	19.7	NA	7.479794534	7.089301964	7.046011531	6.373957805	5.780058126	5.86805385	5.767910861	4.72402672	4.890145519	7.622825252	7.713213673	7.767128611	8.094186312	8.129181999	8.153767858	8.061887963	8.068719749	8.144499558	7.890227186	8.092940823	8.11048966	7.829235391	7.708827378	7.900784066	7.26279901620833	8.153767858	0.0220700646157128	0.0220700646157128
Ot03g03410	7221881.164	5495704.14	7030245.415	6632511.928	7034639.84	6861425.593	6559661.789	6340522.831	5592538.622	7089558.312	6987066.54	7107580.517	6004190.249	5825364.661	6138524.38	6999775.694	6410009.041	6612798.114	5297900.971	5664101.962	5429130.15	6747122.954	7813625.018	7186110.795	6002299.35	6406975.971	5809710.639	5834806.522	5424683.34	6056822.586	6387242.9696	7813625.018	0.0140168316011431	490	19.73	54.489	NA	7.874284108	7.630383135	7.813200737	7.677972132	7.052985382	7.026017061	7.033211517	6.452419126	6.264408214	7.404499764	7.023333744	6.964126792	7.624320344	7.500676081	7.563917936	7.376873872	7.328056279	7.343694276	7.754119582	7.839197932	7.9419454	7.932508493	8.046752116	8.160190335	7.44287893158333	8.160190335	6.45715016742818e-07	6.45715016742818e-07
Ot03g04330	4560105.363	4072548.901	4820436.152	4897513.017	5462594.936	4836717.294	3928776.145	5440804.638	4414057.095	6194220.247	5400214.452	4694311.761	2743955.78	1183081.74	4868778.161	2116731.9	1750122.981	1762187.373	2996821.574	3386192.497	4201612.344	4988910.106	2021288.606	1571263.27	4718531.171	3455604.337	4875020.445	4229050.851	3667838.668	1411697.198	3822366.3001	6194220.247	0.188644291334233	164	19.66	17.222	NA	6.899821189	6.603620372	6.503395192	7.027141932	6.879197953	6.778479521	7.404707577	7.431348698	7.605177068	7.7285689	8.249586963	8.218118335	7.202084019	7.225957609	6.990295924	7.008344015	6.740769127	6.594475653	7.336742867	7.456611587	7.353407623	7.07585613	6.779332653	6.801764325	7.16228355133333	8.249586963	0.046949242226881	0.046949242226881
Ot03g04940	576573.8249	595569.2765	664782.5059	531032.1166	631803.5212	559972.5102	572007.4835	562434.9212	465062.3121	605040.4188	545164.9669	668402.0989	481744.7426	521756.0388	496837.5456	529280.9379	521058.3866	601604.8715	465480.526	441447.0317	411175.6777	641674.5171	538244.6281	507589.9819	557356.9692	360787.0663	426162.9581	506926.111	479600.3146	329223.4282	526526.589653333	668402.0989	0.347532106842253	411	18.46	44.322	NA	6.000070553	6.334953328	6.472592576	4.646935906	4.513002923	4.760280811	4.887730822	4.524949228	4.419669527	6.730332547	6.030974609	5.763761985	8.552502365	8.568950459	8.4946790575	9.222985712	9.058410311	8.724693306	8.050543235	7.864274888	8.136670446	7.274644762	7.10572839	7.11041272	6.80207293610417	9.222985712	0.00217844057854946	0.00217844057854946
Ot03g05410	1139959.944	1510449.753	1634044.016	1341231.93	1308328.452	1139025.493	1275627.262	1763220.028	1638781.391	1550892.076	1206618.154	1480533.063	1157384.654	1482422.51	1567641.94	1390707.586	1289823.135	1229053.713	995506.6859	1387432.835	1287073.22	1317041.084	1335186.067	1447420.439	1192993.694	470979.508	1292839.594	1073378.706	1133295.945	1015285.159	1301805.93456333	1763220.028	0.025446014138124	211	18.38	22.528	NA	7.698466266	7.911239418	7.779863384	7.58191563	7.481448759	8.325383339	7.589248495	7.488734141	7.141944777	7.762880327	7.388285151	7.201737521	7.909139585	7.894623952	7.917939888	7.752479797	7.997200038	7.963865462	7.432768953	7.810332228	7.54002652	7.633111962	7.676565542	7.809974329	7.695382311	8.325383339	0.115177395702916	0.115177395702916
Ot03g05760	584807.6719	708398.2043	786472.855	579566.7294	592022.0079	573135.4988	502089.4032	905548.4082	730069.9993	710140.5004	596611.5604	758319.7326	409473.7604	928763.6228	692373.2847	691375.4899	523579.7659	519387.1303	397214.7287	714336.6434	649433.0562	517123.4884	651330.0321	621953.6464	544863.7217	765284.5976	754231.9827	427805.176	465202.2813	518534.5918	627314.985723333	928763.6228	0.0230520531790713	164	19.34	18.411	NA	7.226787118	7.070352745	6.723694345	7.10090947	7.08386737	7.088202387	6.486848925	7.302277825	6.869284578	6.572379416	7.336955279	7.011819341	6.399584399	7.367479387	7.208517756	6.542651977	7.30771962	7.115560122	6.442413919	7.619651706	7.610576473	6.150606081	7.256509813	7.307137225	7.00840780320833	7.619651706	0.690410279829885	0.690410279829885
Ot04g00090	1547930.156	2572467.692	2387575.575	1604132.37	1400896.854	1406308.412	1391074.846	2662361.093	2332740.67	1989822.977	1303245.242	1576370.957	1335693.492	2183132.504	2300907.031	1749450.285	1309704.15	1368449.786	1239105.986	2308175.323	1858802.856	1639035.745	1685767.472	1527232.026	1522179.777	2448682.524	2179938.631	1420954.234	1159323.103	1163347.15	1752493.63063333	2662361.093	7.54011667303955e-07	NA	NA	NA	NA	6.386630823	6.72820922	6.753620904	6.954029691	7.268072097	7.542247152	7.9123331	8.034916975	8.133179645	7.929804486	8.560526427	8.677999539	7.423464709	7.438584769	7.519476107	5.842602296	6.607750503	6.921734385	6.096152177	6.104086099	6.0495536795	5.983101989	6.295017428	6.50743336	7.06960531502083	8.677999539	0.00316498109928513	0.00316498109928513
Ot04g00300	238430.8728	230035.9007	312262.2409	236660.1665	280024.0165	236496.0924	246672.2534	311772.5412	233574.2129	283223.2604	232140.8042	255690.4666	195565.2735	255402.9594	206446.1744	299149.5546	242069.1583	224661.4271	206502.0341	228635.545	224687.5411	240848.3598	269103.0909	250167.1779	204385.2641	261614.2651	252099.902	253262.5188	231070.5188	205104.442	244925.267846667	312262.2409	0.150953954050499	297	18.17	31.209	NA	7.730111146	7.973697391	7.889343453	7.458514331	7.489074189	7.63610514	7.010849072	7.616391625	7.736709114	8.260887945	8.070935681	8.130827324	8.006514584	8.418762083	8.216288619	7.947668786	8.284962877	8.101643614	7.814071261	7.727107364	7.600785734	8.011649855	8.021045411	8.023714109	7.8824025295	8.418762083	0.0152510759115768	0.0152510759115768
Ot04g01340	32217.73154	61897.02484	43939.45519	42703.06151	53113.16225	54565.77082	64254.9281	55116.72621	54177.54513	47001.8271	52034.26877	51734.15834	77583.31825	78010.0384	42278.50719	54305.74899	55634.44293	53864.54206	93734.55111	80365.60642	60836.72035	50248.90179	43229.77656	68582.85385	65195.49684	87390.56001	48923.79687	65460.4763	58647.33903	74558.88696	59053.5741236667	93734.55111	0.00333720028447254	208	18.49	22.185	NA	7.611031275	7.805432312	7.947579945	7.721440285	7.436850611	7.37191949	7.027308034	7.395196113	6.737378834	7.723386496	7.621136005	7.328876582	8.033150741	8.211728896	8.4003328975	7.874102529	8.075876089	8.099967107	7.502581395	7.777036738	7.62572302	7.457738227	7.90552445	7.690245307	7.6825643074375	8.4003328975	0.0025877945494642	0.0025877945494642
Ot04g01500	2114657.669	2243859.205	2280660.626	2136738.244	2113874.715	2379220.642	2164385.992	2377724.772	2050129.758	2226626.705	2016173.45	2407044.657	2193078.075	2564767.783	2035556.412	2519678.657	2265374.59	2010541.007	2070640.226	2210642.812	2179408.363	2107407.699	2421589.126	2537581.003	2350341.327	2936606.898	2300934.416	2054513.204	2024244.42	2526690.235	2260689.75626667	2936606.898	0.579133394118239	505	19.63	55.058	NA	8.12380979	8.188144526	8.112196673	8.222316362	NA	7.741239329	6.504802011	5.431117762	5.6086870835	7.008618188	6.197574772	6.161882815	NA	7.46879661	7.261701226	7.875544932	7.694761799	7.644755116	NA	9.282511528	9.6554149985	8.278809237	8.311798107	8.076616166	7.56433804909524	9.6554149985	0.00333025534482416	0.00333025534482416
Ot04g01760	590024.0262	780586.7574	623233.3455	647389.9767	625983.8172	611351.6074	709560.3877	690370.2275	921972.6496	709180.3239	712988.1905	663254.5806	535202.9114	687221.1186	723771.7898	796562.0023	729104.9313	749627.6102	550400.0677	643651.2088	677157.9814	554142.1156	736139.1139	688648.6793	608970.3802	739931.8876	734134.1583	591098.373	562860.3097	672217.7112	675557.94135	921972.6496	0.413831702664392	192	20.38	21.642	NA	7.08369739	7.3100188095	7.366120355	7.316279999	7.467529848	7.280795669	8.741423872	8.758832812	8.972665974	7.609498772	7.921776949	7.677466497	5.982725262	5.262879469	5.551164645	6.344883827	5.924352394	6.099095643	6.759730841	6.567960481	6.520929777	7.089098878	7.099925039	7.014267641	7.0717967018125	8.972665974	0.00920996316369502	0.00920996316369502
Ot04g01790	32274860.41	26323752.17	37183662.92	33510134.46	35603569.06	30782051.69	27626802.17	31674311.4	26464262.47	30875217.96	27188757.93	38151437.05	24594377.08	28803249.47	29430345.59	33899509.99	29600265.89	24519976.01	24058814.48	23288919.91	24545033.56	32081697.69	36078945.37	33672875.36	26631557.81	24207960.52	28357131.76	23815108.34	23725376.41	27717751.82	29222923.8916667	38151437.05	0.158825362572466	231	18.97	24.559	NA	8.461551273	8.340297771	8.200158699	8.382808163	8.227820796	8.125201087	7.117448207	6.896189769	7.124015526	5.99683346	5.952102076	6.301539312	5.071495557	4.904535813	5.313279639	5.374069843	5.730380367	5.930160632	7.32778936	7.653076653	7.477079038	7.985862033	7.96111958	7.871588318	6.98860012383333	8.461551273	6.4906571461445e-07	6.4906571461445e-07
Ot04g02200	134621.9065	82605.50312	134455.6121	109436.8495	169596.3348	139734.035	145184.0948	120709.3935	125741.4612	150031.1539	171154.9353	117704.3748	93519.91031	94609.08479	123217.0906	118926.3158	132204.8078	120030.2319	129219.4046	117456.3823	115656.5303	155484.4385	128022.0746	123357.8177	97538.01345	127343.0538	91521.11599	136023.8491	130007.6861	77370.92926	123749.479714	171154.9353	0.0192159288403739	4177	19.61	454.647	NA	6.985147565	6.786546708	6.413879024	6.876182954	6.578878943	6.406355415	6.678336856	6.791271101	6.010903547	7.846428975	8.01178242	7.320962482	8.163812048	8.574929718	8.486918895	8.295640189	8.578033482	8.354949635	7.481522599	7.384348859	7.498413778	7.083895924	6.978583113	7.051317328	7.35996006491667	8.578033482	7.76232772975587e-07	7.76232772975587e-07
Ot04g02230	373543.97	437614.7906	378015.436	295117.5498	359381.4792	379086.8286	449453.3981	556226.3562	361937.3409	412307.4359	359198.2662	443467.8952	318497.6436	505091.5621	369120.0695	419661.6095	382537.8408	386072.3384	372303.9063	452315.5968	355685.1985	414443.3317	443419.141	481752.1569	377018.7563	150357.6124	387138.0838	330736.8388	315430.2528	190466.7546	381913.314683333	556226.3562	0.375418120238564	171	16.8	18.244	NA	6.894360166	6.5311366025	6.508684079	8.201501327	8.19903658	7.917435795	7.52724004	7.213793084	7.159673402	8.084623028	NA	7.883264128	7.884028935	8.317007441	8.5937648345	7.431498221	6.904586555	7.291944014	4.657959286	3.202773787	3.650055054	4.938267693	4.37857911	4.258862092	6.67956848930435	8.5937648345	0.00704746123292813	0.00704746123292813
Ot04g02490	69857.02931	40105.78358	37947.74519	47677.37202	47456.69859	65507.1992	85847.99762	50015.63807	78258.65639	64224.31854	85018.83445	52127.24436	71676.58773	54821.81518	66497.86451	63892.8065	48066.23803	70105.77984	81887.82493	55664.73266	77792.6377	74747.78234	42642.92769	95471.16217	60047.71505	35920.30571	42350.47499	67188.14148	91705.66611	59549.20143	62802.4727123333	95471.16217	0.318792695915125	565	20.52	58.943	NA	8.065656334	6.008579725	5.9639097	4.728708304	6.935909853	7.135216318	7.850686483	7.63679481	7.715184381	8.238489558	7.976863913	8.0375923975	7.562697128	7.380452211	7.152198746	6.32834873	6.302897271	6.794719883	5.715330022	5.47216633	5.405551843	5.996654738	5.748700774	5.750894271	6.74600848847917	8.238489558	7.56069756981884e-07	7.56069756981884e-07
Ot04g02580	2174796.771	1813748.678	2534990.74	2467096.875	2641038.199	2120265.518	2165607.683	2462646.632	2045627.08	2458428.656	2183167.427	2757112.754	2125276.516	2500084.639	1902636.938	2822188.239	2130949.63	2039054.116	1869850.002	2002605.652	1839421.656	2498924.579	2536552.939	2502347.411	2277705.426	2191806.925	1978560.278	1830259.336	1851344.623	1970080.412	2223139.211	2822188.239	0.455236089406341	112	19.97	12.018	NA	7.229217066	7.252072099	7.326660391	7.12280355	6.921519644	6.890529853	5.99562958	6.180904473	6.061980852	7.717815573	7.325639816	7.314011608	8.093294822	8.190243611	7.936970932	8.389362197	8.635953045	8.38944367	7.947791104	7.39677228	7.839299557	6.839210141	6.511373712	6.49600337	7.33352095608333	8.635953045	8.31725325402625e-07	8.31725325402625e-07
